@relation 'mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R42-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
19.186516,4.314035,-5.627534,-10.104428,2.681753,-4.654679,-6.286078,-9.930537,2.776519,14.060956,9.324672,6.268184,3.509223,12.465227,3.313756,0.780594,4.668474,6.401946,8.880815,11.16935,3.17085,10.292648,1.644833,1.927386,2.812222,4.989782,7.029622,8.251319,-13.02718,0.3758,-5.00614,8.288513,t-CS-m,cluster6
18.974857,4.863744,-5.552536,-10.491098,3.346897,-4.331658,-6.042382,-10.95705,3.340672,14.23862,9.195177,6.401599,3.996856,12.496447,2.554086,0.659442,4.858714,7.265409,8.71027,10.459903,2.589125,11.284237,1.423855,2.165204,1.846674,6.223742,7.279415,8.159785,-12.526751,0.662362,-4.91387,7.895592,t-CS-m,cluster6
18.636759,5.068997,-4.961726,-10.742392,3.046165,-4.567233,-5.166552,-8.736475,2.498251,12.904201,9.078052,5.80732,3.905491,11.987352,2.64679,0.997708,3.712526,6.103021,8.363545,11.339977,2.474612,10.147105,1.26664,1.618297,2.572866,4.843942,5.736738,7.105903,-12.261117,0.880206,-4.461307,7.750811,t-CS-m,cluster6
19.141728,4.839546,-5.570293,-10.001824,3.049395,-4.225392,-5.528036,-9.645602,3.150415,13.192168,9.669534,6.337557,3.724053,12.332787,3.587096,0.486344,4.310364,6.232844,8.777654,11.540946,2.292641,10.533457,1.735044,1.726274,2.632466,4.636551,6.384977,7.639442,-12.168495,0.813794,-4.745897,7.629511,t-CS-m,cluster6
18.718787,4.700859,-5.370208,-9.994103,3.581831,-4.140753,-5.256639,-10.02807,3.054428,12.850883,8.996669,6.506515,3.872895,12.177223,2.815043,0.248792,4.289235,6.566277,8.448946,11.256463,2.723825,10.260593,1.304768,2.243032,2.414423,5.039395,6.379337,7.197071,-12.005695,0.723838,-4.70133,7.701463,t-CS-m,cluster6
18.108827,3.908582,-4.503831,-10.439399,3.092298,-4.223355,-5.487532,-7.538571,2.423626,11.750148,8.54186,5.704849,4.234587,12.019987,2.783624,1.293333,3.562305,5.339268,7.077302,10.869554,2.609821,9.41097,1.794107,1.935659,3.887344,3.169792,5.6297,6.847663,-11.725355,1.200732,-4.019399,7.366991,t-CS-m,cluster6
18.44225,4.619492,-4.678988,-10.449097,3.323523,-3.890202,-5.319033,-8.890698,3.207574,12.644579,8.790373,5.768732,4.291927,12.055934,2.369129,0.57961,4.032699,5.867241,7.229379,11.389899,2.393109,10.214013,1.759504,2.090961,2.735665,4.019007,5.527265,6.877795,-11.235945,0.929831,-4.470768,7.222633,t-CS-m,cluster6
18.500412,4.998167,-4.925137,-10.276413,3.775973,-3.803551,-5.46616,-9.806283,3.322837,12.90828,8.80514,6.182062,4.128021,12.253962,2.4149,0.354353,4.436165,6.219441,7.454816,11.680464,2.597891,10.385694,2.096346,2.37522,2.788205,4.23418,5.786757,7.083102,-11.358604,0.787789,-4.538437,7.044708,t-CS-m,cluster6
17.837846,3.665513,-4.360499,-9.946924,3.19952,-3.965229,-5.408353,-6.803104,2.71505,11.076219,8.856892,4.549884,4.051546,10.818426,2.60907,1.534006,3.682408,5.486112,6.805709,11.318942,2.154519,9.497252,2.247358,2.227523,3.728889,3.165274,5.175137,5.95743,-10.671025,1.957505,-3.715769,6.188787,t-CS-m,cluster6
17.613516,4.019574,-4.000407,-9.871255,3.222335,-3.517258,-5.29184,-7.518389,3.100612,11.640227,8.807345,4.260156,3.789369,10.712026,1.901461,1.166053,3.217451,5.974659,6.708233,11.313546,2.258972,9.651347,2.1225,2.109551,3.361045,3.408846,5.153099,5.622341,-10.018411,1.880806,-3.541277,6.348637,t-CS-m,cluster6
17.586652,4.115441,-4.059759,-9.788907,3.49747,-3.743897,-5.2146,-7.988213,3.436633,11.793297,8.870996,4.778486,3.805028,11.00494,1.839779,1.161789,3.367109,6.446018,6.636606,11.231565,2.117297,9.924907,2.028928,2.129272,3.014537,3.637754,5.511883,5.794992,-10.227616,1.998988,-3.861107,6.52303,t-CS-m,cluster6
20.106959,4.444276,-5.659247,-11.152244,4.145192,-5.688524,-5.686328,-10.959626,3.67776,14.653777,9.432442,6.920655,4.30993,12.693807,1.841329,0.87498,3.309991,7.648648,9.409711,10.555348,3.442907,10.291685,0.282783,1.444962,1.096468,6.240939,7.780679,7.988851,-12.996185,1.275411,-5.402005,9.903887,t-CS-m,cluster6
19.855427,4.391788,-6.001937,-10.51018,4.271653,-5.340687,-5.63604,-11.548733,3.911144,14.524727,9.721941,7.089566,3.998696,12.452477,2.649968,0.347505,3.624798,7.504815,9.630144,10.614683,3.253508,10.176581,0.366296,1.475416,0.990809,6.294955,7.830863,7.972682,-12.553016,0.937518,-5.413225,9.615648,t-CS-m,cluster6
19.783339,5.02143,-5.859259,-11.360322,4.603639,-5.285964,-5.64532,-12.788351,4.080152,15.359742,9.594888,7.379406,3.990867,12.938849,1.522632,0.252145,3.787346,8.539958,9.752149,10.881578,3.3483,10.545008,0.259562,1.505433,0.406767,7.016297,8.207856,8.01555,-12.365623,0.731935,-5.225871,9.433724,t-CS-m,cluster6
19.52818,4.154093,-5.188781,-10.310732,3.700525,-4.848963,-5.303217,-10.095594,3.458292,13.525754,9.550935,6.584717,3.783868,12.690179,2.16467,0.445028,3.131461,6.920355,8.357852,10.665023,2.950445,9.748657,0.445847,1.679641,1.356715,4.843528,6.759623,7.13515,-11.996529,1.167161,-4.811949,9.19618,t-CS-m,cluster6
19.510499,4.276229,-5.325109,-10.543045,4.189315,-4.876431,-5.252706,-11.181741,3.518019,13.713491,9.629924,6.968435,3.611587,13.197275,1.864792,-0.204259,3.387154,7.316914,8.695863,11.053053,2.806156,9.96736,0.533588,1.557739,0.999929,5.209794,6.966442,7.283267,-11.762525,1.07931,-4.843346,8.675139,t-CS-m,cluster6
19.417509,4.189318,-5.297455,-10.226658,4.04239,-4.528899,-5.203701,-10.754189,4.028267,13.270002,9.910989,6.871037,3.429513,13.085698,2.455863,-0.292845,3.504387,7.093387,8.361804,10.998057,2.793387,9.778795,0.804565,1.309129,1.570986,4.948975,7.256479,7.573723,-11.458316,1.118605,-5.007813,8.824766,t-CS-m,cluster6
18.730392,3.524088,-4.436589,-10.016095,3.888063,-4.693549,-4.940803,-8.414582,3.173465,12.094275,9.483706,6.389329,3.76212,12.768204,1.989174,0.676406,2.810471,6.171423,6.972819,10.655455,3.092734,9.238773,0.982639,1.662017,2.57225,3.424424,5.936725,6.281861,-11.331471,1.636241,-4.818333,8.721641,t-CS-m,cluster6
18.042264,4.023769,-4.430402,-9.78475,4.097882,-4.451208,-4.509037,-9.073388,3.111657,11.92601,9.236211,6.514473,3.382326,12.35338,1.93411,0.153231,2.80608,6.308264,6.812565,10.481582,3.046319,9.351261,1.052649,1.648152,1.7567,3.869001,5.636755,6.104059,-10.690057,1.384129,-4.930326,8.395969,t-CS-m,cluster6
18.884714,4.079593,-4.861638,-10.172646,4.306213,-4.191085,-4.947362,-9.565121,3.56569,12.633475,9.55013,6.779657,3.77692,12.957967,2.176466,0.160558,3.375454,6.553836,7.256768,11.205837,2.701054,9.818201,1.291447,1.82426,2.078539,3.956169,6.381535,6.555416,-10.932677,1.093667,-4.981106,8.360159,t-CS-m,cluster6
17.047126,2.919437,-3.553787,-9.159343,3.088075,-3.270074,-5.071737,-6.643116,3.217658,10.578388,8.153633,5.335596,4.229966,11.761562,1.371696,1.334043,2.302497,5.277221,4.996575,9.379971,2.893569,8.538763,1.524641,1.921819,3.740804,1.653688,4.862042,5.393357,-9.026248,1.769224,-3.600698,8.099762,t-CS-m,cluster6
16.36147,2.80815,-3.017532,-9.078601,2.744253,-3.268201,-4.743592,-5.421868,3.140451,10.12724,7.735926,4.97914,4.21397,11.354778,1.154441,1.690762,1.85115,4.558896,4.79199,9.131916,2.981802,7.532604,1.434658,1.532666,4.072505,1.312995,4.269779,5.249264,-9.03279,1.929487,-3.226748,7.957105,t-CS-m,cluster8
17.698731,3.082604,-3.683211,-9.673001,3.180354,-3.687767,-4.754537,-5.819504,2.939105,11.31779,8.448488,5.499717,4.132479,11.469464,1.60703,1.474504,2.60503,5.165646,5.918371,9.797827,2.975343,8.401428,1.620592,1.613331,3.555102,1.715158,4.841768,5.558788,-9.609007,1.754396,-4.189301,8.104034,t-CS-m,cluster6
18.712195,3.150916,-4.615432,-10.218306,3.622551,-3.079332,-5.683221,-8.472086,3.404155,12.241387,8.910478,6.426972,4.450517,13.595622,2.178142,0.453854,3.438918,5.995289,5.841237,10.56327,3.002221,9.536677,1.323997,1.758503,3.128269,2.130566,5.675442,6.673275,-10.511846,1.307231,-3.873853,8.686003,t-CS-m,cluster6
16.224972,2.527237,-2.70684,-9.827556,2.347164,-2.981197,-4.550487,-4.57621,3.14422,9.875168,7.427257,4.753546,4.337102,11.332123,0.674393,1.565,1.811881,4.632907,3.946821,8.979145,3.305818,7.378786,1.032067,1.396417,3.8476,0.693151,4.332008,5.265556,-9.244246,2.262772,-3.026501,8.317008,t-CS-m,cluster8
17.667024,2.662349,-3.083975,-9.800193,2.865287,-3.153245,-4.945786,-5.202932,3.197981,10.401528,8.235278,5.008234,4.220358,12.238933,1.829073,1.45498,2.200463,4.656464,4.699011,9.91275,2.939517,7.709464,1.34059,1.275759,3.910794,0.751244,4.736243,5.979543,-10.282515,2.253003,-3.029485,8.376061,t-CS-m,cluster8
16.857112,4.307787,-1.705005,-10.544774,1.962757,-4.069746,-3.885236,-8.134998,2.878253,10.258102,6.198473,4.609103,3.629807,9.309039,0.261605,-0.961257,2.467206,4.202269,8.956899,7.706254,4.058427,4.605577,-2.679711,-0.510215,1.2397,6.448675,4.801967,7.668482,-12.245095,0.471099,-2.380014,9.156263,t-CS-m,cluster8
16.915387,4.369611,-2.179216,-11.178756,2.061291,-4.13335,-4.141678,-8.604459,2.303179,10.944166,6.269109,5.057646,3.499953,9.647218,0.113134,-0.736038,2.416755,4.775583,9.131064,7.309677,4.05952,5.31383,-2.515102,-0.544091,0.673272,6.889805,5.200399,7.737055,-12.511538,0.389429,-2.105865,9.150443,t-CS-m,cluster8
17.607067,4.351973,-2.413052,-11.187775,2.163054,-4.447198,-4.289935,-9.028377,2.256298,11.182459,6.804275,5.467002,3.43559,10.028236,0.650004,-0.870127,2.90154,4.77228,9.708463,7.766947,4.057923,5.417221,-2.24939,-0.363305,0.727936,7.031957,5.419681,8.148191,-12.906238,0.28927,-2.616938,9.062339,t-CS-m,cluster8
15.897396,4.164803,-1.341893,-10.250696,1.663023,-3.594399,-3.543847,-7.129074,2.688924,9.224541,6.145611,4.184122,3.121041,8.875586,0.329372,-1.211053,2.13525,3.55906,8.24549,7.709474,4.031842,3.641732,-2.319741,-0.584558,1.764844,5.271647,3.969831,7.138213,-11.255322,0.509093,-1.854593,8.660914,t-CS-m,cluster8
16.245829,3.953233,-1.549513,-10.733682,1.90236,-3.852001,-3.630832,-7.511475,2.247842,9.540602,6.32669,4.636977,3.020927,9.491732,0.293546,-1.342911,2.185794,3.694393,8.615539,7.774918,4.023625,3.938348,-2.278407,-0.72226,1.18107,5.582604,4.155841,7.239328,-11.594805,0.44452,-1.822828,8.558877,t-CS-m,cluster8
17.045931,3.905463,-1.93847,-10.802517,2.309974,-4.120935,-3.830512,-8.332268,2.102978,10.009662,6.966315,5.212278,2.868269,9.986018,0.734958,-1.471971,2.869054,3.849308,9.162372,8.123836,4.06447,4.070756,-2.120945,-0.312226,1.23159,5.914018,4.615623,7.575422,-12.237774,0.273042,-2.38012,8.483649,t-CS-m,cluster8
14.632587,3.588501,-0.572148,-10.259095,1.503853,-3.242718,-3.560062,-5.534751,2.149969,8.479087,5.221669,3.504808,3.110621,8.455832,0.013966,-0.852602,1.681731,2.469799,7.130715,7.349881,3.874788,2.656478,-2.033362,-0.921765,2.272946,3.991315,3.006416,6.591962,-10.445704,0.435496,-1.292394,8.28194,t-CS-m,cluster8
15.624015,3.630179,-1.250794,-10.883024,1.772763,-3.259224,-3.67338,-6.773581,1.86162,9.417874,5.879614,4.262917,2.900764,9.37199,0.208354,-1.201241,1.829354,3.288827,7.765374,7.668397,3.945348,3.502804,-2.094592,-0.751104,1.516824,4.596839,3.650408,6.846402,-11.054028,0.188428,-1.309536,8.537533,t-CS-m,cluster8
15.95472,3.694099,-1.401579,-11.116458,1.969775,-3.461464,-3.956851,-7.173682,1.678745,9.730012,6.017697,4.637315,3.011893,9.707947,0.305804,-1.162364,2.17199,3.404625,8.083817,7.717838,3.965827,3.600426,-1.966922,-0.384184,1.56978,4.768227,3.76472,7.163864,-11.418824,0.124645,-1.47798,8.573953,t-CS-m,cluster8
14.714234,3.502092,-0.707475,-10.440146,1.678108,-2.49597,-3.375848,-5.345029,2.368153,8.826948,5.588478,3.484507,3.303521,8.740086,0.541495,-1.003952,1.350716,2.311592,6.791255,7.833255,3.62433,2.618402,-1.678676,-0.95251,2.337297,3.373574,2.640139,6.409419,-10.312102,0.089022,-0.832405,8.325629,t-CS-m,cluster8
15.556115,3.666014,-0.890887,-11.060762,2.170334,-2.696443,-3.511979,-6.318229,2.076143,9.434392,5.833777,4.056839,3.170093,9.416435,0.454984,-1.287861,1.870726,2.658956,7.349493,8.086724,3.915526,2.98775,-1.52982,-0.853291,1.816241,4.048716,3.096143,6.648259,-10.898408,0.004226,-1.285757,8.603065,t-CS-m,cluster8
15.385669,3.438705,-0.999461,-11.124507,2.18514,-2.928396,-3.343856,-6.425276,1.890804,9.2232,6.024078,4.406275,3.109146,9.581741,0.604732,-1.566669,2.014029,2.741999,7.397528,8.010803,4.162006,3.123177,-1.688448,-0.753137,1.639192,4.18778,3.057984,6.875055,-11.063395,-0.15992,-1.378085,8.704863,t-CS-m,cluster8
14.383899,3.171065,-0.548421,-10.567091,2.187613,-2.135092,-3.56565,-5.47917,2.338482,8.870738,5.114762,3.388844,3.370824,8.74431,0.360438,-1.331731,1.539455,1.955064,6.224303,7.659517,3.861606,2.428496,-1.742199,-1.287234,2.016944,3.282645,2.226023,6.347906,-9.917941,-0.120532,-1.084725,8.452113,t-CS-m,cluster8
14.944798,3.19292,-0.537965,-11.398955,2.231922,-2.526974,-3.562021,-5.780448,2.04056,9.290589,5.555721,3.911334,3.497165,9.286761,0.440114,-1.225223,1.766146,2.352724,6.617678,7.982302,3.961479,2.378676,-1.761158,-1.065175,2.101069,3.564611,2.601835,6.636076,-10.742979,-0.258777,-1.012224,8.857283,t-CS-m,cluster8
15.229734,3.377839,-0.895034,-11.039626,2.237387,-2.407069,-3.733862,-5.975697,2.313784,9.479057,6.053511,4.003726,3.242165,9.470144,0.861723,-1.3416,2.142597,2.282116,6.612684,7.860163,3.730299,2.929104,-1.729001,-1.090127,1.786216,3.764503,2.818327,6.809059,-10.697775,-0.131026,-1.1944,8.610832,t-CS-m,cluster8
15.828028,5.34354,-3.915533,-11.00246,2.739659,-4.24715,-5.555835,-11.770939,3.204869,14.015241,5.355645,5.657812,4.857213,10.994745,1.400117,0.026157,3.833425,5.86064,11.046126,8.10981,3.753436,7.403693,-0.296889,-0.681971,1.225131,8.348894,6.963991,10.282079,-12.392607,-0.721193,-1.838712,8.024636,t-CS-m,cluster8
15.838496,4.626975,-3.612074,-11.358084,2.761533,-4.017821,-5.292125,-11.332739,3.27946,14.237028,5.259606,5.456603,4.91984,10.840333,0.92178,0.305475,3.729949,6.011323,10.770188,7.986611,3.785953,7.144992,-0.775966,-0.665114,0.715747,8.172304,7.240146,9.911839,-12.20655,-0.757694,-1.698032,7.946088,t-CS-m,cluster8
15.915979,4.540431,-3.801427,-11.354185,2.939519,-4.063383,-5.613121,-11.560793,3.338978,14.183054,5.279213,5.607514,5.062164,10.980288,1.1268,0.385497,4.009762,6.338288,11.096326,8.30292,3.95285,6.650225,-0.955692,-0.219673,1.407182,8.248263,7.759006,9.919332,-12.313225,-0.673929,-1.814723,8.34642,t-CS-m,cluster8
15.619061,4.537303,-3.386759,-10.389383,2.678516,-3.491934,-4.729036,-10.726374,2.957802,12.202222,5.588199,5.484347,3.954244,10.619881,1.943158,-0.931845,3.568385,5.126193,10.386411,8.276068,3.33603,5.993107,-0.594384,-0.659274,1.153939,7.123232,6.045282,9.33332,-11.636939,-0.785047,-1.479639,7.842579,t-CS-m,cluster8
16.089498,4.010205,-3.036386,-11.169254,2.492601,-3.233467,-4.89751,-10.515642,2.920397,12.85768,5.55256,5.107679,4.237332,10.74463,1.168675,-0.526067,3.400101,5.311786,10.502373,8.556674,3.542882,5.633455,-0.908329,-0.355609,1.008582,6.827505,6.319299,9.103238,-11.829152,-0.834237,-1.186183,8.152732,t-CS-m,cluster8
15.839021,3.844017,-3.090413,-10.749301,2.364348,-3.407273,-4.875657,-10.159496,2.870039,12.363193,5.260521,4.920562,4.18677,10.462966,1.296038,-0.742781,3.556079,5.217098,10.340085,8.263881,3.735348,5.276445,-1.458744,-0.673132,1.41471,6.604845,6.208003,8.864598,-11.652174,-0.663769,-1.238674,8.168336,t-CS-m,cluster8
14.651846,3.465094,-2.505595,-10.300669,1.932697,-2.378598,-4.274544,-8.553463,2.35549,10.779713,4.754587,4.377409,3.870153,9.699947,1.719249,-1.009765,2.888676,4.116047,8.743212,8.179109,3.042044,4.783781,-0.923504,-0.865677,1.232645,5.26704,4.722736,8.080764,-10.515691,-1.002705,-0.8634,7.924636,t-CS-m,cluster8
14.440102,3.513754,-2.184146,-10.523941,2.16489,-2.198896,-4.668533,-8.443199,2.416337,10.532681,4.475117,4.26425,4.279094,9.57103,1.59517,-0.480459,2.836516,3.981034,8.464492,7.615817,2.970356,4.36932,-0.53163,-0.552833,1.951233,4.79953,5.050516,8.309923,-10.52468,-0.597327,-0.57754,7.774762,t-CS-m,cluster8
14.680828,3.394243,-2.275433,-10.764306,2.234075,-2.325252,-4.618042,-8.605629,2.533819,10.758654,4.651109,4.507184,4.189521,9.9909,1.749676,-0.661941,3.10149,4.24611,8.752662,7.744034,3.258048,4.484454,-1.033676,-0.708726,1.807935,5.194316,5.336606,8.457528,-10.84256,-0.735633,-0.711014,8.095384,t-CS-m,cluster8
14.046615,3.070121,-2.150232,-10.331099,2.702576,-2.074223,-4.456413,-8.564872,2.142791,9.944733,4.668767,4.416593,3.803144,9.76457,2.02224,-1.388869,2.893708,3.40808,7.839155,7.55387,3.036214,4.246129,-0.187907,-0.858933,1.474755,4.350939,4.61722,7.999991,-9.952104,-1.007047,-0.970957,7.302692,t-CS-m,cluster8
13.650521,2.388444,-2.123491,-10.620269,2.601672,-1.931914,-3.872296,-7.692814,1.92272,9.961412,4.293073,4.636766,3.947519,9.628905,1.924567,-1.129744,2.241476,3.337605,7.792112,7.180087,3.283689,4.010657,-0.66923,-1.010872,1.193425,4.384094,4.448778,7.571942,-10.035473,-0.898382,-0.639021,7.665219,t-CS-m,cluster8
13.944015,2.833507,-2.172674,-11.018959,2.282121,-1.835208,-4.483866,-8.303961,1.833029,10.239237,4.124186,4.314911,4.099743,9.614713,1.746784,-1.261241,2.699552,3.648816,8.053238,7.735547,3.30639,3.688551,-0.713927,-0.661326,1.649526,4.323017,4.567905,8.183292,-10.354215,-1.058326,-0.505501,7.715725,t-CS-m,cluster8
12.582757,2.498293,-1.61822,-10.199044,2.26925,-1.420055,-3.877218,-6.857953,1.94717,8.333993,3.32985,3.910938,4.117112,8.772746,1.588763,-1.166819,2.362195,2.96212,6.387696,6.938881,2.910098,3.104136,-0.913468,-0.95176,1.551744,3.350704,3.876025,7.217082,-9.317159,-0.928611,-0.037698,7.5577,t-CS-m,cluster8
12.908277,2.265455,-1.648585,-10.537395,2.330677,-1.200249,-4.135339,-7.119397,2.036654,9.228058,3.368648,3.852606,4.173233,9.299788,1.680429,-1.067366,2.161279,3.111409,6.557738,6.768137,3.112513,3.153344,-0.855702,-1.097155,1.571138,3.36891,4.38962,7.45819,-9.544106,-0.794816,0.090441,7.81241,t-CS-m,cluster8
12.541768,2.721076,-1.277235,-10.689421,2.202249,-1.40792,-3.979608,-6.590909,1.896076,8.774777,2.979834,3.52746,4.390745,9.065057,1.363855,-0.655145,2.210762,3.230555,6.434266,6.529407,3.225602,3.151023,-0.865424,-0.885986,1.966683,3.507722,4.165551,7.596271,-9.576705,-0.397384,0.169547,7.825755,t-CS-m,cluster8
20.622204,5.593015,-5.460408,-10.310029,1.912238,-3.18623,-6.578651,-11.832458,4.695877,16.451566,9.421354,5.123735,4.143195,12.479256,2.601223,0.384328,4.513375,6.719086,11.60849,12.079714,2.080493,8.997287,1.300945,1.397966,2.348966,6.286083,7.189977,9.747552,-13.326577,0.502047,-3.062997,8.373551,t-CS-m,cluster6
20.325504,5.19225,-5.435449,-10.106795,2.037396,-3.301886,-6.872277,-11.933018,4.483516,16.218771,9.111862,5.063339,4.126107,12.402374,2.40608,0.424973,4.151284,6.662243,11.419872,11.18574,2.148389,9.092768,1.693161,1.098837,2.451611,5.956395,7.346402,9.626964,-12.879765,0.629895,-2.836115,7.960215,t-CS-m,cluster6
20.141549,5.384208,-5.458548,-9.903075,1.801042,-3.382512,-6.924256,-11.369414,4.431837,15.851187,9.197224,4.966638,4.089954,12.57388,2.790883,0.614286,4.288102,6.456528,11.32234,11.597745,2.141028,8.974105,1.859964,1.262733,3.139155,5.697108,7.02292,9.605919,-12.73405,0.853664,-3.00543,8.247768,t-CS-m,cluster6
19.796875,4.810212,-4.725274,-9.96118,1.663404,-2.441168,-5.895648,-10.425501,4.379348,14.263343,9.125464,4.801567,3.759905,12.432323,2.372445,-0.073446,3.834518,6.229946,10.018407,11.797873,1.625769,8.061164,1.081671,1.34177,2.786061,4.705469,6.593644,8.640209,-12.281778,1.017592,-2.581738,7.895367,t-CS-m,cluster6
19.545637,4.524453,-4.826221,-9.685237,1.749134,-2.822387,-6.229719,-10.466185,3.829448,13.905676,8.66676,4.492295,3.790145,12.518605,2.269021,-0.031747,3.668473,5.831805,10.098016,11.722158,1.940633,7.56463,1.31869,1.31963,3.332357,4.153924,6.215532,8.386032,-12.069178,0.949836,-2.125668,7.666847,t-CS-m,cluster6
19.503412,4.393744,-4.80548,-9.488422,1.588422,-2.826151,-6.279923,-9.883896,4.112017,13.742985,8.862864,4.65745,3.744829,12.551136,2.852835,0.106384,3.62186,5.66483,10.030029,11.539773,1.859114,7.83087,1.718619,1.147305,3.690288,4.045248,6.343629,8.788131,-12.052017,1.159005,-2.279653,7.946879,t-CS-m,cluster6
18.570172,4.436645,-4.384893,-9.808718,1.691888,-2.380586,-5.784066,-9.176914,3.733931,13.270301,8.282738,4.295214,3.885802,12.297784,2.227546,0.124754,3.26926,5.564329,9.005001,11.535476,1.885166,7.747824,1.256276,1.101576,3.235805,3.674878,5.765152,7.803758,-11.431755,1.058316,-1.932033,7.754984,t-CS-m,cluster6
17.994906,3.952498,-4.175041,-9.489759,1.681854,-2.472802,-5.589527,-8.550194,3.725839,12.709221,8.1947,4.112554,3.90543,11.892829,2.374179,0.424775,2.816902,5.032181,8.661899,11.171939,1.682642,7.128638,1.519549,1.034194,3.701562,3.154986,5.580016,7.590553,-11.067522,1.134814,-1.891169,7.413008,t-CS-m,cluster8
17.490498,3.943668,-3.798067,-9.361627,1.111159,-2.455724,-5.552006,-7.556219,3.600811,11.936477,7.622539,3.795847,3.880232,11.33103,2.102006,0.528942,2.739571,4.821531,7.766698,10.485046,1.906515,7.322655,1.461458,1.06283,3.947926,2.841814,5.068299,7.469561,-10.662058,1.482739,-2.196774,7.744818,t-CS-m,cluster8
17.290537,3.314589,-3.645323,-9.782924,1.802111,-2.117576,-5.207437,-7.923573,3.939792,11.906351,7.526201,3.976666,3.962776,11.951953,1.776684,-0.011892,2.574261,4.929465,7.509218,10.646591,1.472408,7.21911,1.231928,0.529954,3.254567,2.629854,5.399339,7.238088,-10.306896,1.252829,-1.552697,7.184219,t-CS-m,cluster8
16.775879,3.568061,-3.687846,-9.655847,1.851088,-2.178225,-5.310641,-7.746769,3.505818,11.468513,7.156818,3.722473,3.915382,11.232038,1.986257,0.076572,2.569542,4.801472,7.449564,10.701323,1.784496,6.535054,1.525097,1.042495,3.806769,2.389111,5.172044,7.237322,-10.172508,1.313087,-1.813961,7.238343,t-CS-m,cluster8
16.423384,3.406333,-3.175961,-9.436078,1.115068,-2.17039,-5.171123,-6.494139,3.664296,11.049389,7.1079,3.24278,4.001645,11.162598,1.737185,0.608492,2.08368,4.280402,6.907434,10.157932,1.705606,6.622493,1.639329,0.645428,4.26942,1.880775,4.680065,7.08145,-9.72167,1.580365,-1.519033,7.10599,t-CS-m,cluster8
15.352131,2.811706,-2.952078,-9.708819,1.556114,-1.218163,-5.090153,-6.024286,3.547112,9.769006,6.118902,3.555575,4.219497,11.113094,1.749435,0.266201,2.551557,4.06711,5.410274,9.406475,1.759512,6.126588,1.295458,0.493309,4.16132,1.362578,4.864707,6.966967,-9.577908,1.474432,-0.932458,7.013313,t-CS-m,cluster8
14.828522,2.410215,-2.686241,-9.503619,1.143173,-1.399151,-4.719833,-5.015851,3.323487,9.60048,5.605833,2.971098,4.337313,10.275798,1.459781,0.515138,2.263851,3.596143,5.101789,9.267073,1.931595,5.428017,0.996955,0.505255,4.050493,0.850584,4.307823,6.450594,-9.160884,1.47057,-1.062811,7.167462,t-CS-m,cluster8
14.415495,2.310149,-2.276124,-9.49636,1.049405,-1.564307,-4.590117,-4.593924,3.262697,9.251789,5.226423,2.592186,4.223597,10.056306,0.921363,0.786807,1.609856,3.526968,4.884473,8.832086,1.885684,5.260122,0.838214,0.435852,4.019946,0.780071,4.034146,6.205502,-8.857907,1.605027,-0.720218,7.087048,t-CS-m,cluster8
