@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S10

@attribute NR1_N numeric
@attribute pCAMKII_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute BRAF_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute APP_N numeric
@attribute SOD1_N numeric
@attribute P38_N numeric
@attribute pMTOR_N numeric
@attribute NR2B_N numeric
@attribute RAPTOR_N numeric
@attribute NUMB_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute BAX_N numeric
@attribute GFAP_N numeric
@attribute GluR4_N numeric
@attribute SNCA_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute BAD_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute SYP_N numeric
@attribute H3AcK18_N numeric
@attribute Treatment=Saline numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
2.558368,2.509048,0.280308,0.886221,0.651804,0.198581,1.310585,2.391603,0.312478,0.828859,0.474985,0.337788,0.322531,0.735305,0.556002,0.303962,0.197995,1.534244,0.32091,1.091967,0.094658,0.182992,0.10549,0.123385,0.117936,0.93084,0.121502,0.095398,0.107508,0.46616,0.092236,0,t-CS-m
2.544176,2.617286,0.298505,0.872281,0.650881,0.223768,1.185585,2.963297,0.304277,0.807015,0.468255,0.344384,0.300577,0.749445,0.546396,0.306349,0.176812,1.773066,0.321453,1.131374,0.08975,0.188345,0.111949,0.112903,0.117066,0.918314,0.133975,0.103538,0.103104,0.422823,0.090531,0,t-CS-m
2.420687,2.542991,0.290011,0.851589,0.599319,0.18899,1.149972,2.895857,0.289728,0.777951,0.450482,0.323922,0.291856,0.725312,0.529228,0.297957,0.182155,1.747046,0.327191,1.068066,0.092929,0.19106,0.11021,0.117792,0.117704,0.936519,0.136043,0.106595,0.103421,0.410774,0.103421,0,t-CS-m
2.378422,2.443481,0.267281,0.805909,0.563296,0.183654,1.081865,2.752643,0.290865,0.756167,0.430469,0.311873,0.293847,0.672269,0.50122,0.282868,0.181023,1.731716,0.311092,1.005286,0.087608,0.183795,0.111092,0.116118,0.112478,0.959445,0.12695,0.10286,0.10312,0.397487,0.093934,0,t-CS-m
2.281348,2.2927,0.285889,0.793399,0.537024,0.189661,1.000873,2.518163,0.27052,0.735592,0.417918,0.328502,0.309116,0.677262,0.504541,0.2927,0.160063,1.818258,0.300855,0.987113,0.080573,0.179574,0.1208,0.092858,0.119836,0.897266,0.137541,0.119475,0.098639,0.424907,0.106347,0,t-CS-m
2.332731,2.402494,0.284114,0.830472,0.569492,0.200614,1.049883,2.61323,0.282848,0.759986,0.434845,0.321706,0.321706,0.721851,0.527562,0.294777,0.17163,1.88385,0.33807,0.995799,0.085135,0.177067,0.113308,0.108365,0.118621,0.933152,0.137403,0.122452,0.102187,0.423452,0.108489,0,t-CS-m
2.1943,2.231014,0.264711,0.759262,0.530092,0.197485,0.943839,2.406035,0.271417,0.714501,0.406873,0.321039,0.30964,0.667058,0.502598,0.286672,0.166179,1.793831,0.295538,0.925994,0.085833,0.18337,0.111436,0.106316,0.126433,0.966228,0.140575,0.125213,0.099976,0.386491,0.115703,0,t-CS-m
2.187206,2.217108,0.276549,0.763501,0.583182,0.183943,0.984233,2.335266,0.261689,0.72182,0.391627,0.324574,0.289416,0.66274,0.494563,0.277999,0.154298,1.949571,0.287822,0.939335,0.076321,0.176276,0.105976,0.099654,0.120578,0.923529,0.160169,0.133976,0.097998,0.357218,0.113804,0,t-CS-m
2.17945,2.230643,0.280743,0.745127,0.589907,0.194571,0.982146,2.398069,0.271452,0.725451,0.384223,0.304245,0.294225,0.689925,0.494443,0.278921,0.164661,1.959634,0.313176,0.905255,0.075552,0.172125,0.112719,0.110129,0.130541,0.957959,0.148363,0.136786,0.101447,0.417212,0.113633,0,t-CS-m
2.13262,2.236007,0.274688,0.756506,0.517469,0.18467,0.900535,2.358111,0.294831,0.742602,0.386988,0.304813,0.339216,0.667023,0.484848,0.28164,0.152532,1.931226,0.295325,0.886874,0.078064,0.175157,0.118969,0.114025,0.140396,0.991909,0.158825,0.118819,0.093347,0.398562,0.129158,0,t-CS-m
3.046875,6.327729,0.297468,1.048952,0.635878,0.19818,1.854035,3.453619,0.320807,0.911294,0.536887,0.375297,0.354628,0.769581,0.636076,0.334652,0.205035,1.923301,0.298909,1.41572,0.371133,0.18814,0.124476,0.132252,0.127217,0.823217,0.13779,0.110378,0.110937,0.500252,0.173371,0,t-CS-m
2.868248,6.095551,0.281604,1.009812,0.612365,0.192817,1.801658,3.311994,0.313328,0.886539,0.517481,0.346385,0.351148,0.742212,0.608745,0.339526,0.209739,1.884123,0.302349,1.238751,0.377496,0.186928,0.121964,0.137949,0.124068,0.853462,0.137039,0.113033,0.115024,0.513055,0.173787,0,t-CS-m
2.867443,6.113647,0.278961,0.971349,0.616274,0.19788,1.774329,3.385732,0.315538,0.891032,0.533187,0.354598,0.375609,0.740426,0.624678,0.329099,0.213673,1.933564,0.305377,1.207257,0.387599,0.19238,0.126853,0.145761,0.138834,0.883312,0.138152,0.11084,0.117256,0.516439,0.175004,0,t-CS-m
2.437811,6.404851,0.264925,0.8301,0.53607,0.184204,1.494776,2.647388,0.269652,0.762687,0.463682,0.344279,0.332463,0.655348,0.572015,0.298881,0.193317,2.068747,0.303739,1.349698,0.370345,0.185899,0.122658,0.123882,0.128776,0.836048,0.14667,0.112641,0.112793,0.495374,0.173511,0,t-CS-m
2.359798,6.352142,0.262872,0.865539,0.470922,0.188542,1.410298,2.6828,0.273984,0.774664,0.464131,0.347203,0.329794,0.644524,0.57859,0.308433,0.188994,2.080301,0.288019,1.210154,0.3601,0.175598,0.12148,0.123002,0.121632,0.836048,0.153448,0.114249,0.111356,0.483559,0.177348,0,t-CS-m
2.321113,6.21925,0.289109,0.827562,0.457129,0.183425,1.349176,2.548245,0.264151,0.742895,0.449248,0.311798,0.342489,0.602102,0.549678,0.307141,0.192618,1.995782,0.297175,1.144181,0.364369,0.174689,0.127232,0.130772,0.13823,0.879247,0.147194,0.115179,0.11209,0.468399,0.173183,0,t-CS-m
2.243913,6.043447,0.264616,0.788599,0.487826,0.181951,1.225835,2.326578,0.259805,0.729261,0.442339,0.325703,0.320309,0.619186,0.537396,0.286193,0.170189,2.125139,0.299685,1.223396,0.339451,0.167037,0.125603,0.11624,0.127735,0.802002,0.150445,0.124861,0.109844,0.486652,0.184835,0,t-CS-m
2.232551,6.125253,0.258905,0.792789,0.521286,0.187373,1.182595,2.349551,0.258326,0.735882,0.414133,0.304952,0.323197,0.614828,0.526933,0.291775,0.177991,2.042947,0.295179,1.149704,0.336341,0.172352,0.125928,0.113805,0.130909,0.801428,0.15929,0.125834,0.106475,0.492247,0.178179,0,t-CS-m
2.132863,5.871837,0.252454,0.749896,0.443938,0.180285,1.12042,2.295313,0.252039,0.699295,0.413383,0.288815,0.342182,0.581363,0.514586,0.313563,0.177312,2.116057,0.294398,1.048723,0.352006,0.166745,0.131581,0.122136,0.143552,0.840082,0.158047,0.121294,0.109324,0.474516,0.17806,0,t-CS-m
2.375105,6.361837,0.304128,0.812131,0.520008,0.212089,1.117523,2.15059,0.271483,0.736942,0.491365,0.364364,0.343513,0.694608,0.575611,0.328349,0.173053,2.012271,0.289256,1.115702,0.283621,0.175933,0.139619,0.100426,0.134986,0.833834,0.167668,0.147007,0.105059,0.411595,0.181067,0,t-CS-m
2.15094,6.11632,0.272008,0.753314,0.509001,0.20633,1.030267,2.000396,0.26271,0.704847,0.436597,0.32542,0.306231,0.618398,0.512562,0.337488,0.162736,2.006614,0.265444,1.061151,0.281917,0.168601,0.136528,0.097716,0.12642,0.841508,0.168351,0.134407,0.09859,0.407088,0.200424,0,t-CS-m
2.194273,6.074568,0.285743,0.770332,0.504076,0.207596,1.008153,1.967986,0.265063,0.704514,0.478226,0.318155,0.30165,0.614635,0.526148,0.302247,0.163788,2.050266,0.285232,1.007274,0.307183,0.169113,0.133004,0.101312,0.135342,0.820886,0.171321,0.142876,0.112872,0.432134,0.191194,0,t-CS-m
2.269183,5.930767,0.335166,0.786553,0.524869,0.219695,1.028743,1.95901,0.287178,0.730567,0.44189,0.365909,0.370907,0.651087,0.55836,0.300925,0.150336,2.017346,0.288951,1.083607,0.255352,0.165963,0.12877,0.097672,0.142366,0.809814,0.197687,0.174402,0.107829,0.45554,0.219409,0,t-CS-m
2.019131,5.491335,0.280216,0.67792,0.500113,0.204817,0.891965,1.797434,0.252082,0.666667,0.394553,0.309025,0.309251,0.571911,0.483682,0.27549,0.16092,2.13394,0.287356,1.056354,0.283844,0.167784,0.134738,0.095945,0.144955,0.85281,0.193327,0.173851,0.111909,0.420658,0.203384,0,t-CS-m
2.097173,5.720599,0.311,0.719648,0.460442,0.223093,0.928962,1.891423,0.261107,0.698741,0.429793,0.321929,0.323355,0.634355,0.487052,0.296507,0.15774,2.153168,0.285924,1.054703,0.293599,0.173743,0.136839,0.098792,0.155781,0.832136,0.212606,0.18354,0.102057,0.473057,0.225016,0,t-CS-m
2.947165,3.710083,0.27395,1.01945,0.422973,0.17844,1.807722,3.458099,0.328914,0.944552,0.452487,0.35001,0.377105,0.78653,0.6048,0.293691,0.21952,1.786347,0.323253,2.121973,0.154613,0.189973,0.118453,0.1272,0.12688,0.917493,0.12592,0.10192,0.111573,0.53104,0.110453,0,t-CS-m
2.960507,3.722769,0.272745,1.059093,0.430229,0.179425,1.76275,3.448172,0.329303,0.98001,0.456753,0.350658,0.373086,0.788493,0.599512,0.295076,0.223226,1.765535,0.330818,2.255564,0.157118,0.197995,0.120042,0.13431,0.128691,0.943367,0.128085,0.105718,0.118389,0.542144,0.111393,0,t-CS-m
2.887264,3.656473,0.270206,1.024029,0.43271,0.172001,1.743945,3.453604,0.320923,0.94273,0.444582,0.342103,0.372875,0.780036,0.592174,0.294425,0.231001,1.75975,0.33051,2.287497,0.161411,0.2076,0.128928,0.150045,0.150267,0.923724,0.129987,0.102296,0.120738,0.552596,0.112492,0,t-CS-m
2.701699,4.119675,0.274468,0.944219,0.390467,0.176217,1.353955,2.944092,0.30464,0.862956,0.423428,0.322642,0.384255,0.731998,0.575431,0.276496,0.20042,2.024113,0.322677,1.677255,0.143999,0.184571,0.115687,0.123611,0.126456,0.916554,0.140409,0.105798,0.112978,0.512327,0.113926,0,t-CS-m
2.670313,4.159635,0.285677,0.976823,0.404948,0.182292,1.328255,2.960026,0.315104,0.898438,0.436979,0.338411,0.38763,0.763151,0.594531,0.301693,0.206738,2.065634,0.3288,1.915812,0.147102,0.195787,0.120458,0.128897,0.145498,0.932064,0.150031,0.109925,0.113413,0.530027,0.118016,0,t-CS-m
2.75771,4.226675,0.2838,0.970072,0.405465,0.17944,1.369941,2.969161,0.310085,0.897853,0.468055,0.339232,0.396617,0.773975,0.588029,0.310865,0.203695,2.013718,0.326532,1.871648,0.146136,0.200662,0.12394,0.135383,0.148549,0.907975,0.140966,0.104915,0.117667,0.513407,0.113876,0,t-CS-m
2.477181,3.932592,0.276891,0.865022,0.387518,0.182067,1.083857,2.532817,0.282535,0.838252,0.412192,0.312208,0.386551,0.724238,0.572488,0.298823,0.184938,2.267202,0.307025,1.493679,0.130125,0.180964,0.117211,0.110529,0.13166,0.864367,0.154506,0.126874,0.117844,0.503702,0.123984,0,t-CS-m
2.526915,3.918198,0.269963,0.891202,0.387868,0.189462,1.087657,2.617499,0.284436,0.850057,0.411286,0.349976,0.35274,0.737681,0.559278,0.300211,0.182667,2.196265,0.31484,1.614994,0.130451,0.180763,0.120479,0.108422,0.1387,0.85441,0.161817,0.129272,0.113861,0.488442,0.121838,0,t-CS-m
2.478811,3.814832,0.277989,0.886464,0.38599,0.183112,1.062144,2.533365,0.277989,0.819102,0.41129,0.30661,0.351992,0.703194,0.55234,0.303447,0.182126,2.242194,0.321765,1.65635,0.132863,0.194854,0.125904,0.119403,0.152733,0.872905,0.165736,0.120685,0.118304,0.501053,0.125446,0,t-CS-m
2.22588,3.464434,0.270526,0.832198,0.376277,0.188611,0.958191,2.036701,0.272985,0.755202,0.398978,0.306659,0.358872,0.68426,0.493,0.294362,0.180838,2.329102,0.304671,1.338563,0.12,0.200479,0.111976,0.107665,0.122994,0.926347,0.173413,0.129701,0.100599,0.437485,0.14982,0,t-CS-m
2.256685,3.448776,0.265725,0.810546,0.378154,0.183239,0.956874,2.045951,0.282486,0.752542,0.39096,0.312806,0.382486,0.692279,0.506968,0.29774,0.182171,2.387718,0.311652,1.45797,0.130087,0.203609,0.113009,0.116764,0.145954,0.926478,0.176599,0.135417,0.100533,0.446221,0.155039,0,t-CS-m
2.308152,3.616304,0.310079,0.815571,0.375988,0.184043,0.98015,2.101176,0.28387,0.769898,0.407593,0.325496,0.358643,0.722683,0.540759,0.304105,0.177907,2.304137,0.31267,1.477065,0.128719,0.196397,0.120659,0.119592,0.142586,0.930781,0.174114,0.128956,0.09968,0.442456,0.142705,0,t-CS-m
2.165129,3.326434,0.28189,0.793026,0.379528,0.19775,0.900112,1.943532,0.283015,0.739708,0.402475,0.324184,0.338133,0.690664,0.509111,0.305737,0.162009,2.429837,0.287067,1.10765,0.105512,0.154375,0.111162,0.099099,0.12689,0.923805,0.196213,0.150863,0.090243,0.480073,0.170713,0,t-CS-m
2.213431,3.379945,0.289788,0.797148,0.401794,0.196872,0.922263,2.072677,0.292778,0.772999,0.408004,0.325437,0.377645,0.714811,0.543008,0.313477,0.163444,2.533063,0.298971,1.237679,0.121491,0.173581,0.119464,0.111666,0.16204,0.929975,0.202121,0.164535,0.09685,0.487991,0.164067,0,t-CS-m
2.245019,3.422716,0.293794,0.827799,0.411037,0.203801,0.907259,1.991756,0.30387,0.769178,0.406229,0.317838,0.394092,0.730708,0.556217,0.309366,0.164603,2.357747,0.365449,1.278919,0.112051,0.190879,0.121867,0.1119,0.136515,0.882815,0.197976,0.147387,0.094533,0.437783,0.169284,0,t-CS-m
2.62691,5.635312,0.248145,0.89426,0.692383,0.160847,1.601593,2.401462,0.283501,0.78852,0.520624,0.315474,0.33708,0.701986,0.533064,0.252401,0.218192,2.789829,0.30994,1.37939,0.368757,0.181432,0.114838,0.152449,0.120853,0.992283,0.142059,0.10864,0.107668,0.441609,0.175355,0,t-CS-m
2.545787,5.565886,0.246668,0.878117,0.653375,0.158426,1.540735,2.377042,0.278375,0.785361,0.505804,0.310189,0.342541,0.69712,0.517519,0.249033,0.219391,2.730856,0.307281,1.6145,0.360927,0.185329,0.1152,0.155283,0.11891,0.95864,0.143361,0.105894,0.102792,0.430996,0.177787,0,t-CS-m
2.586188,5.681431,0.257255,0.879991,0.702924,0.158521,1.592079,2.437595,0.286712,0.807986,0.515165,0.314968,0.341916,0.704124,0.543203,0.279184,0.221954,2.915384,0.320415,1.822548,0.364052,0.196304,0.119167,0.172075,0.139378,1.003338,0.146115,0.110637,0.109957,0.448483,0.180172,0,t-CS-m
2.28703,5.416007,0.241687,0.806391,0.623435,0.156902,1.153016,2.090399,0.253923,0.718728,0.471139,0.310782,0.345617,0.667194,0.500072,0.256082,0.209251,2.933104,0.312462,1.237232,0.346636,0.180122,0.119572,0.181804,0.13341,1.004281,0.156575,0.118884,0.108792,0.434557,0.175459,0,t-CS-m
2.364913,5.672037,0.247414,0.82146,0.599468,0.167603,1.178244,2.144694,0.26308,0.738102,0.483742,0.321165,0.361957,0.698345,0.525717,0.268105,0.208404,2.842268,0.31531,1.338483,0.34752,0.182296,0.121659,0.163989,0.124363,0.990267,0.158196,0.111695,0.105283,0.437046,0.178125,0,t-CS-m
2.292778,5.385389,0.239559,0.743959,0.603716,0.150859,1.133399,2.050845,0.2478,0.703031,0.46012,0.294315,0.339154,0.656935,0.5044,0.255902,0.212726,2.948599,0.315064,1.527791,0.346106,0.188961,0.124632,0.163338,0.143985,0.991407,0.15521,0.115575,0.108918,0.444806,0.177504,0,t-CS-m
2.373457,5.544902,0.271122,0.832922,0.601481,0.185115,1.134042,1.98671,0.274729,0.745965,0.505031,0.332068,0.386938,0.714638,0.562939,0.297323,0.181638,3.106683,0.307059,1.073766,0.31162,0.168451,0.112036,0.125025,0.149911,0.938132,0.172913,0.126215,0.103609,0.440313,0.186496,0,t-CS-m
2.35943,5.45956,0.264483,0.822136,0.609106,0.206737,1.087544,1.9541,0.26874,0.75347,0.502499,0.326855,0.394781,0.7072,0.554322,0.290209,0.182466,3.11305,0.297522,1.204434,0.308557,0.167319,0.116963,0.14194,0.124486,0.924967,0.177049,0.129602,0.097603,0.440666,0.181663,0,t-CS-m
2.317526,5.522719,0.265957,0.793906,0.625496,0.204291,1.068698,1.946989,0.268301,0.719077,0.480707,0.312477,0.398485,0.707898,0.53498,0.276055,0.177605,3.133653,0.294576,1.266607,0.317251,0.170013,0.119968,0.146239,0.13595,0.921386,0.174508,0.126261,0.098492,0.4548,0.197982,0,t-CS-m
2.15532,4.984537,0.270713,0.767367,0.581583,0.191784,0.92084,1.712209,0.267482,0.701592,0.476344,0.337641,0.425802,0.702054,0.588507,0.311101,0.176909,3.091586,0.309974,1.0078,0.294257,0.169818,0.120303,0.137792,0.138738,0.93914,0.192744,0.137792,0.106358,0.453203,0.211298,0,t-CS-m
2.194366,5.031221,0.280516,0.787793,0.622066,0.183803,0.955399,1.729577,0.276995,0.701174,0.529343,0.341549,0.451174,0.735915,0.585211,0.315962,0.175339,3.112735,0.307555,1.086006,0.306249,0.161915,0.11713,0.142195,0.133999,0.918983,0.205037,0.138156,0.102875,0.443811,0.191851,0,t-CS-m
2.291518,5.182229,0.284153,0.80803,0.58565,0.193395,0.971014,1.772868,0.280114,0.713946,0.489427,0.34355,0.44096,0.735329,0.594203,0.306486,0.170726,3.196889,0.316976,1.196528,0.306366,0.161924,0.121293,0.142874,0.128044,0.951652,0.204003,0.139137,0.104413,0.467808,0.201712,0,t-CS-m
2.120714,4.744355,0.287706,0.788681,0.585447,0.204628,0.886535,1.581823,0.27516,0.650404,0.489824,0.356008,0.491497,0.759967,0.582102,0.341511,0.165345,3.154767,0.296158,0.86872,0.287759,0.150568,0.125992,0.140302,0.157567,0.93716,0.242495,0.163478,0.102349,0.44517,0.226163,0,t-CS-m
2.174914,4.934695,0.29603,0.81099,0.61191,0.215478,0.918585,1.623705,0.292578,0.683257,0.515535,0.357307,0.519275,0.785673,0.611623,0.36191,0.163163,3.190775,0.299812,0.915751,0.280515,0.151867,0.124255,0.139787,0.170223,0.914496,0.235017,0.166928,0.105899,0.4738,0.207562,0,t-CS-m
2.194172,5.004616,0.308425,0.822851,0.623197,0.216388,0.909694,1.670514,0.288517,0.694749,0.523947,0.357184,0.53693,0.773514,0.624928,0.366994,0.156838,3.381976,0.33502,1.106403,0.288696,0.146719,0.127589,0.137391,0.152885,0.921739,0.229565,0.163162,0.095178,0.462767,0.226245,0,t-CS-m
2.670424,4.537091,0.310303,0.991515,0.267394,0.189818,1.607273,3.026667,0.291758,0.779152,0.462061,1.466667,0.456,0.926788,0.596364,0.390061,0.188157,1.631723,0.292652,1.349588,0.679684,0.184674,0.117824,0.120772,0.145958,0.717061,0.129614,0.095385,0.135307,0.489383,0.400228,0,t-SC-m
2.490127,4.300011,0.289067,0.914589,0.247772,0.189891,1.449171,2.807853,0.268532,0.717139,0.427282,1.403926,0.366693,0.854113,0.570687,0.335665,0.197453,1.648834,0.294069,1.205066,0.665167,0.182435,0.120493,0.122846,0.15745,0.759499,0.130459,0.100215,0.139318,0.522943,0.369022,0,t-SC-m
2.439287,4.269887,0.285619,0.86694,0.241414,0.181808,1.332484,2.804565,0.262021,0.705961,0.42023,1.315533,0.360846,0.844449,0.572568,0.314425,0.188953,1.590995,0.28218,1.171714,0.718767,0.171579,0.10411,0.120268,0.149473,0.757166,0.128718,0.100325,0.131896,0.517442,0.396566,0,t-SC-m
2.391144,4.121629,0.29279,0.870139,0.259296,0.197985,1.275901,2.573233,0.264547,0.705081,0.419955,1.203236,0.39455,0.835651,0.55606,0.357508,0.18002,1.594452,0.290563,1.220835,0.783104,0.179098,0.115739,0.1206,0.15119,0.721505,0.118756,0.104006,0.133087,0.49891,0.383926,0,t-SC-m
2.45465,4.202051,0.300982,0.922733,0.26632,0.204073,1.31918,2.659157,0.268631,0.721837,0.428221,1.225159,0.380994,0.850953,0.554304,0.335789,0.189602,1.630024,0.292432,1.199982,0.80401,0.182415,0.1133,0.120664,0.15358,0.759205,0.124567,0.114897,0.138142,0.544406,0.431195,0,t-SC-m
2.321204,4.037483,0.278933,0.847743,0.248564,0.188509,1.169631,2.497401,0.25855,0.687551,0.388646,1.161286,0.34788,0.812585,0.540219,0.3,0.190649,1.428318,0.285841,1.225007,0.841141,0.183388,0.116798,0.117418,0.157531,0.807491,0.127778,0.111219,0.138847,0.542903,0.419906,0,t-SC-m
2.37836,4.000698,0.289354,0.88918,0.270157,0.193717,1.215009,2.425829,0.267714,0.697906,0.401047,1.075218,0.361955,0.769808,0.533159,0.325131,0.175264,1.57625,0.259699,1.177955,0.828885,0.177394,0.124355,0.118973,0.153622,0.750841,0.139157,0.117291,0.125589,0.473537,0.419264,0,t-SC-m
2.229564,3.666993,0.280959,0.83211,0.280144,0.206396,1.114537,2.317344,0.249143,0.652146,0.36466,0.993147,0.340839,0.725241,0.548213,0.30576,0.176261,1.618582,0.272507,1.177067,0.859314,0.187428,0.127101,0.119733,0.155998,0.806931,0.141492,0.122151,0.13516,0.486875,0.45084,0,t-SC-m
2.241951,3.760677,0.277595,0.850197,0.255913,0.183311,1.121879,2.262648,0.250986,0.651281,0.36383,0.993922,0.340013,0.748522,0.474047,0.290572,0.172342,1.490504,0.269483,1.076512,0.769919,0.164156,0.119952,0.111329,0.150513,0.76217,0.124536,0.111002,0.129775,0.453285,0.409736,0,t-SC-m
2.164869,3.600581,0.294276,0.820821,0.276234,0.212775,1.081709,2.11883,0.261717,0.647242,0.369764,0.995852,0.366653,0.740149,0.51825,0.320199,0.150878,1.498468,0.24798,1.132767,0.893982,0.175815,0.126358,0.109362,0.153803,0.74589,0.141404,0.135274,0.126916,0.452494,0.429507,0,t-SC-m
2.113119,3.487612,0.311738,0.784728,0.273355,0.206742,1.014419,2.091795,0.261576,0.639724,0.35459,0.974817,0.37104,0.75853,0.529651,0.318643,0.167575,1.572964,0.257399,1.15977,1.003681,0.183184,0.134884,0.116478,0.155794,0.806361,0.15815,0.156531,0.137977,0.485496,0.460168,0,t-SC-m
2.087635,3.491597,0.293918,0.77411,0.263906,0.206283,0.980992,2.065626,0.248499,0.627051,0.363345,0.946979,0.354142,0.7491,0.530812,0.30012,0.176497,1.56473,0.25951,1.115748,0.849897,0.177381,0.136096,0.118254,0.158508,0.842819,0.136833,0.126364,0.138307,0.489973,0.453554,0,t-SC-m
2.093035,3.312577,0.29141,0.783904,0.341619,0.191238,1.062023,1.994339,0.248339,0.63303,0.346542,1.075068,0.400935,0.761506,0.529166,0.333744,0.17566,1.650377,0.261698,1.174906,0.93717,0.173774,0.129057,0.102453,0.176226,0.817736,0.156604,0.138302,0.130755,0.468113,0.455094,0,t-SC-m
1.998093,3.230567,0.290176,0.766333,0.280401,0.18908,0.971149,1.920839,0.239628,0.60968,0.321888,0.998331,0.359323,0.715784,0.520267,0.309013,0.178121,1.66323,0.233868,1.157885,0.932035,0.187667,0.130775,0.119129,0.191485,0.866934,0.16113,0.158648,0.139748,0.485491,0.479763,0,t-SC-m
2.100917,3.364741,0.303248,0.782792,0.298785,0.207786,0.970741,2.005703,0.267047,0.633523,0.352095,1.029259,0.356806,0.770642,0.564344,0.322341,0.184942,1.625986,0.247278,1.105145,0.91795,0.169733,0.131431,0.103079,0.174991,0.856177,0.168419,0.137814,0.137814,0.499061,0.435599,0,t-SC-m
2.775937,4.130524,0.353386,0.954731,0.226825,0.177834,1.607349,3.426993,0.326969,0.817603,0.510927,1.862032,0.466619,0.935038,0.612632,0.393732,0.188312,1.377177,0.296296,1.570027,0.159492,0.197204,0.116201,0.15661,0.136007,0.830942,0.146676,?,0.129875,0.496076,?,0,t-SC-m
2.704662,3.997973,0.323358,0.936449,0.264457,0.183141,1.560272,3.329677,0.313461,0.786694,0.497913,1.872899,0.442232,0.923691,0.59628,0.342077,0.189022,1.323711,0.296823,1.492768,0.159538,0.197985,0.111324,0.154469,0.148535,0.841451,0.156447,?,0.130486,0.490048,?,0,t-SC-m
2.356879,3.784731,0.29878,0.876637,0.207993,0.191537,1.458077,3.135901,0.296989,0.736035,0.463786,1.71443,0.412403,0.845852,0.545617,0.35979,0.194516,1.344091,0.286606,1.593886,0.162874,0.189663,0.110936,0.154869,0.146108,0.858872,0.145856,?,0.126379,0.514025,?,0,t-SC-m
2.450613,3.561923,0.292878,0.84254,0.216421,0.169996,1.373192,2.823805,0.28723,0.735363,0.471139,1.531616,0.445791,0.867199,0.573633,0.382835,0.179544,1.408555,0.305958,1.583161,0.145213,0.198502,0.123228,0.163932,0.146248,0.847778,0.156285,?,0.134857,0.482396,?,0,t-SC-m
2.521752,3.710553,0.299354,0.879971,0.227997,0.182915,1.366116,3.016511,0.300933,0.733381,0.509978,1.59196,0.442067,0.900215,0.601292,0.39038,0.1785,1.391332,0.303449,1.540645,0.149473,0.198601,0.120045,0.159444,0.156951,0.859693,0.163866,?,0.131302,0.502211,?,0,t-SC-m
2.253552,3.32821,0.271506,0.797081,0.197365,0.166494,1.226298,2.64854,0.26311,0.669336,0.426763,1.483338,0.396022,0.781839,0.508654,0.318135,0.184661,1.378589,0.298254,1.605527,0.150658,0.196409,0.119964,0.157276,0.162075,0.880698,0.168694,?,0.130471,0.532638,?,0,t-SC-m
2.378971,3.428522,0.304558,0.844959,0.24741,0.182666,1.25846,2.66212,0.287293,0.710463,0.504144,1.438363,0.476347,0.890711,0.576657,0.411257,0.160753,1.352258,0.304433,1.376221,0.136583,0.192327,0.125887,0.160856,0.143371,0.80613,0.168981,?,0.129487,0.475162,?,0,t-SC-m
2.337439,3.315168,0.294753,0.817614,0.230808,0.183567,1.189809,2.525392,0.290366,0.68382,0.452674,1.39919,0.441033,0.858782,0.551375,0.36106,0.160498,1.327735,0.292794,1.435251,0.142457,0.187455,0.115189,0.156454,0.161846,0.802799,0.171799,?,0.127527,0.491239,?,0,t-SC-m
2.181203,3.184749,0.285668,0.784137,0.217637,0.175721,1.120103,2.501532,0.271965,0.649041,0.434951,1.329196,0.423505,0.815251,0.530711,0.338385,0.167457,1.297608,0.29002,1.47887,0.141532,0.181684,0.114659,0.152914,0.162293,0.820002,0.176204,?,0.12309,0.50901,?,0,t-SC-m
