@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S42

@attribute ITSN1_N numeric
@attribute BDNF_N numeric
@attribute pBRAF_N numeric
@attribute pCREB_N numeric
@attribute pERK_N numeric
@attribute pJNK_N numeric
@attribute PKCA_N numeric
@attribute pMEK_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute pNUMB_N numeric
@attribute RAPTOR_N numeric
@attribute pP70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute BAX_N numeric
@attribute ARC_N numeric
@attribute nNOS_N numeric
@attribute IL1B_N numeric
@attribute P3525_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute pS6_N numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
0.569884,0.243436,0.161969,0.185714,0.597876,0.269112,0.23166,0.219112,0.165444,0.762355,1.982239,0.249807,0.546332,0.390541,1.52722,0.313514,0.2361,0.169691,0.157086,1.002433,0.657086,0.180657,0.151916,0.125304,0.165602,0.635797,0.279805,1.836983,2.446016,0.76764,0.239964,0.125304,t-CS-m
0.502295,0.231257,0.166995,0.178579,0.570055,0.256175,0.221858,0.224918,0.17377,0.613552,1.597596,0.214645,0.495956,0.354098,1.323279,0.308415,0.256831,0.195847,0.172969,1.047064,0.640185,0.161907,0.153862,0.118665,0.157884,0.588496,0.3035,1.734916,2.193081,0.757844,0.240949,0.118665,t-CS-m
0.523821,0.251415,0.188443,0.203302,0.616509,0.276415,0.238915,0.236792,0.186085,0.682547,1.808962,0.218632,0.532311,0.389151,1.441981,0.335377,0.287736,0.19316,0.169992,1.042698,0.621708,0.174781,0.150638,0.134078,0.15403,0.601756,0.308659,1.771548,2.306864,0.776137,0.242618,0.134078,t-CS-m
0.540952,0.255,0.177619,0.191429,0.57119,0.273571,0.258571,0.241905,0.190952,0.676905,1.840714,0.232619,0.56619,0.405476,1.458095,0.331429,0.249286,0.2,0.155749,1.031466,0.597071,0.167821,0.145062,0.127251,0.165248,0.633683,0.302593,1.770631,2.28023,0.777756,0.241639,0.127251,t-CS-m
0.463231,0.293371,0.173226,0.183066,0.517349,0.289746,0.241844,0.242103,0.198861,0.628172,1.481616,0.2232,0.515536,0.365355,1.278094,0.336872,0.287675,0.212325,0.15962,1.017263,0.594946,0.155367,0.144108,0.113585,0.134601,0.603703,0.318489,1.620966,2.037278,0.744558,0.252189,0.113585,t-CS-m
0.48659,0.253147,0.195676,0.198413,0.542967,0.287356,0.250684,0.246305,0.204981,0.657909,1.611385,0.240558,0.519431,0.394089,1.344554,0.348933,0.28243,0.211823,0.168397,1.036465,0.633072,0.144594,0.142568,0.123069,0.155989,0.605723,0.331476,1.725753,2.241833,0.776146,0.259813,0.123069,t-CS-m
0.5,0.290439,0.18955,0.192329,0.521957,0.2796,0.250695,0.310172,0.207615,0.672318,1.621734,0.240411,0.558366,0.391051,1.368538,0.369928,0.299055,0.200111,0.161684,1.027404,0.599651,0.162681,0.141505,0.124813,0.149975,0.622322,0.324365,1.713004,2.181614,0.772546,0.262083,0.124813,t-CS-m
1.071848,0.280459,0.154625,0.201146,1.397094,0.271927,0.246201,0.215009,0.143029,1.164223,2.890429,0.254865,0.601706,0.43935,1.925087,0.372834,0.241935,0.193015,0.13383,0.745692,0.918336,0.108058,0.178932,0.113259,0.195544,0.573746,0.243052,1.589039,2.081043,0.816721,0.211303,0.113259,t-CS-m
0.980173,0.274917,0.149701,0.194677,1.37831,0.264538,0.238057,0.208516,0.139055,1.145576,2.854558,0.275715,0.591218,0.454957,1.903659,0.370725,0.243247,0.170991,0.146912,0.722944,1.015768,0.110068,0.188755,0.115914,0.228136,0.594031,0.251519,1.54442,2.126067,0.866549,0.229905,0.115914,t-CS-m
1.07141,0.29375,0.150133,0.192819,1.35891,0.263032,0.236569,0.20625,0.14016,1.176197,2.872606,0.251197,0.582048,0.445745,1.88258,0.368218,0.243351,0.158245,0.1505,0.734512,1.15565,0.111299,0.19093,0.11814,0.199001,0.587164,0.243966,1.565796,2.108993,0.850038,0.217294,0.11814,t-CS-m
0.926483,0.26449,0.159173,0.18875,1.171482,0.268251,0.240725,0.243802,0.147547,0.982732,2.564712,0.243973,0.561805,0.420756,1.830056,0.367242,0.252864,0.201915,0.138905,0.68722,0.805377,0.091272,0.167738,0.108903,0.183421,0.569647,0.232125,1.524255,1.988701,0.807423,0.208747,0.108903,t-CS-m
0.889155,0.259551,0.152304,0.18417,1.101765,0.284907,0.23865,0.208326,0.148021,0.967963,2.4773,0.234881,0.558677,0.452116,1.79767,0.367997,0.255782,0.174062,0.149518,0.72053,0.901197,0.095688,0.182809,0.108829,0.210357,0.566144,0.245693,1.587949,2.079042,0.846685,0.221746,0.108829,t-CS-m
0.908283,0.253353,0.148726,0.179577,1.154091,0.264923,0.236586,0.22552,0.14554,0.946848,2.470657,0.23558,0.540241,0.42723,1.772636,0.37894,0.26006,0.153588,0.150612,0.711612,1.000294,0.098089,0.183733,0.112886,0.193533,0.569035,0.249682,1.568447,2.069574,0.852621,0.232239,0.112886,t-CS-m
0.741792,0.235359,0.186114,0.17835,0.967613,0.262422,0.232032,0.215173,0.149734,0.792813,2.046362,0.228261,0.487134,0.440772,1.563665,0.357365,0.277507,0.18323,0.134055,0.666418,0.767115,0.081902,0.16007,0.104929,0.186458,0.536843,0.238611,1.478467,1.903784,0.793503,0.220812,0.104929,t-CS-m
0.731178,0.240833,0.176828,0.167498,0.901497,0.246474,0.226296,0.199392,0.148188,0.757431,1.975917,0.217184,0.473205,0.386418,1.508787,0.355392,0.267303,0.200911,0.148728,0.674902,0.767246,0.08476,0.166341,0.109344,0.195083,0.55614,0.256238,1.472358,1.963919,0.817515,0.231164,0.109344,t-CS-m
0.737825,0.255948,0.161219,0.176562,0.976873,0.249277,0.2495,0.21014,0.152769,0.781632,2.055593,0.22326,0.492995,0.400044,1.566155,0.355793,0.284857,0.190571,0.14539,0.668842,0.855841,0.081743,0.167549,0.108457,0.190693,0.568632,0.252,1.493414,1.999384,0.817309,0.232796,0.108457,t-CS-m
0.677586,0.296879,0.176167,0.17952,0.8878,0.262316,0.230591,0.249678,0.15837,0.765282,1.929327,0.217952,0.468403,0.407532,1.487232,0.372711,0.295589,0.195512,0.130038,0.65484,0.529108,0.0732,0.12711,0.100241,0.154151,0.537892,0.241819,1.304857,1.729935,0.7196,0.22339,0.100241,t-CS-m
0.686404,0.240915,0.175604,0.191868,0.889708,0.258196,0.231766,0.221093,0.156544,0.729098,1.907751,0.218551,0.511309,0.407116,1.456417,0.389581,0.327827,0.213469,0.137176,0.656892,0.558645,0.082238,0.138692,0.107347,0.185372,0.535052,0.257499,1.341759,1.770475,0.732895,0.252275,0.107347,t-CS-m
0.76513,0.241051,0.193407,0.176152,0.897244,0.255988,0.227917,0.206284,0.178985,0.744012,1.828741,0.224311,0.463817,0.417203,1.466134,0.37471,0.295648,0.21813,0.147493,0.652611,0.670658,0.095089,0.141419,0.108277,0.190526,0.560472,0.258025,1.363352,1.809995,0.741454,0.246746,0.108277,t-CS-m
0.644807,0.275542,0.163524,0.158176,0.694061,0.236983,0.210245,0.194484,0.150014,0.611314,1.537292,0.200113,0.38953,0.379398,1.268505,0.361666,0.316915,0.244863,0.136042,0.598767,0.605841,0.059496,0.123708,0.091783,0.138219,0.524215,0.247234,1.294395,1.687647,0.717577,0.229276,0.091783,t-CS-m
0.627249,0.235624,0.159245,0.162194,0.818343,0.243586,0.226482,0.211147,0.156001,0.731937,1.653495,0.208493,0.399882,0.413447,1.327927,0.39251,0.313772,0.26128,0.135891,0.600574,0.634995,0.087307,0.126927,0.096988,0.162962,0.539978,0.267838,1.345106,1.724453,0.751345,0.258695,0.096988,t-CS-m
0.614586,0.22777,0.149229,0.15568,0.747546,0.227209,0.213184,0.189902,0.164376,0.614586,1.541935,0.198317,0.379804,0.382048,1.249369,0.367181,0.310519,0.229453,0.1424,0.628932,0.669053,0.073837,0.128461,0.102656,0.191373,0.568469,0.278018,1.359766,1.789791,0.779243,0.243925,0.102656,t-CS-m
1.151506,0.319868,0.163974,0.206762,1.152503,0.226212,0.305905,0.228306,0.154698,1.252444,2.512268,0.244764,0.701077,0.445442,2.452623,0.337622,0.266308,0.243268,0.182005,1.315621,1.049994,0.25016,0.186433,0.110191,0.193878,0.557246,0.299448,1.642793,2.316776,1.006931,0.226415,0.110191,t-CS-m
1.061695,0.311151,0.14696,0.199049,1.244999,0.232224,0.289859,0.221727,0.153199,1.285106,2.466429,0.241632,0.695682,0.438899,2.436819,0.317687,0.262428,0.241533,0.183411,1.309839,0.983969,0.255646,0.187435,0.116758,0.200675,0.507853,0.296989,1.577168,2.320483,0.988188,0.232542,0.116758,t-CS-m
1.097645,0.323282,0.140819,0.204289,1.214245,0.227647,0.282788,0.227551,0.149435,1.235593,2.418246,0.235975,0.679495,0.413173,2.338024,0.29887,0.244208,0.227264,0.176117,1.386591,1.047632,0.255637,0.187392,0.110874,0.202135,0.50427,0.294596,1.596931,2.375183,0.976384,0.229686,0.110874,t-CS-m
0.972656,0.301411,0.144712,0.185292,0.933075,0.221001,0.283181,0.212886,0.154576,1.007117,2.146585,0.222999,0.638657,0.416531,2.211512,0.312773,0.285304,0.3777,0.174868,1.43761,1.011104,0.232705,0.182777,0.110721,0.179102,0.550487,0.287186,1.573814,2.232865,1.007829,0.213692,0.110721,t-CS-m
1.007703,0.286099,0.142805,0.182052,1.036679,0.207972,0.272772,0.210295,0.148062,1.009903,2.044749,0.219709,0.629295,0.392224,2.143661,0.301382,0.257366,0.361291,0.177378,1.446763,0.977858,0.233573,0.179297,0.109353,0.186571,0.503277,0.279776,1.531655,2.255236,0.97514,0.21223,0.109353,t-CS-m
0.988842,0.279078,0.166283,0.180716,1.015525,0.211522,0.278472,0.221104,0.149303,1.028987,2.065373,0.212735,0.629836,0.406428,2.136325,0.291935,0.244754,0.357429,0.170673,1.484511,0.971747,0.243205,0.191409,0.10632,0.1867,0.527716,0.281867,1.518463,2.312102,0.984056,0.215035,0.10632,t-CS-m
0.93403,0.274184,0.143532,0.178878,0.967373,0.214797,0.273469,0.205638,0.160561,0.872066,1.871494,0.205638,0.618203,0.394104,1.968231,0.308243,0.263022,0.406554,0.1788,1.519221,0.947313,0.209909,0.172096,0.10684,0.168325,0.496386,0.281554,1.457421,2.187703,0.971928,0.203205,0.10684,t-CS-m
0.905093,0.264681,0.145839,0.170053,0.946702,0.198441,0.263986,0.206374,0.149457,0.87086,1.794461,0.195797,0.590036,0.372947,1.905372,0.284303,0.27317,0.396465,0.165081,1.495759,0.908047,0.21266,0.175528,0.10602,0.175424,0.469177,0.280203,1.39398,2.158461,0.934733,0.212453,0.10602,t-CS-m
0.845378,0.269813,0.130058,0.159017,0.762637,0.186813,0.248352,0.199741,0.138462,0.830511,1.703943,0.211118,0.5351,0.35307,1.759147,0.265676,0.233226,0.369877,0.16805,1.579067,0.884122,0.223025,0.172793,0.102835,0.173655,0.479358,0.28188,1.423521,2.233804,0.938989,0.212784,0.102835,t-CS-m
0.743724,0.303199,0.147006,0.169483,0.907957,0.210664,0.259885,0.199672,0.181788,0.774077,1.656604,0.19557,0.537654,0.374733,1.763413,0.306153,0.273339,0.438884,0.166154,1.548896,0.872508,0.184482,0.153445,0.10194,0.157458,0.482676,0.274114,1.294716,2.021806,0.929231,0.213645,0.10194,t-CS-m
0.85028,0.248359,0.144596,0.166853,0.764612,0.191193,0.256685,0.197598,0.174059,0.774219,1.62482,0.191673,0.526181,0.359648,1.709848,0.292714,0.258607,0.414572,0.163001,1.52379,0.855791,0.187792,0.15074,0.107557,0.173397,0.485006,0.278022,1.268693,2.016793,0.905904,0.211782,0.107557,t-CS-m
0.730418,0.261926,0.130595,0.166961,0.808746,0.183746,0.234541,0.187279,0.143404,0.710689,1.507803,0.182568,0.492197,0.327886,1.586131,0.265165,0.2447,0.396938,0.16655,1.612414,0.8496,0.206572,0.164864,0.108552,0.175397,0.474512,0.277068,1.305435,2.114731,0.922483,0.219773,0.108552,t-CS-m
0.67707,0.249688,0.139617,0.150437,0.691635,0.195173,0.238244,0.201415,0.160841,0.609863,1.349771,0.177278,0.452767,0.3531,1.457137,0.313774,0.296504,0.503953,0.167849,1.560464,0.817156,0.17188,0.145276,0.096904,0.142696,0.478878,0.284908,1.270397,1.96872,0.93744,0.224121,0.096904,t-CS-m
0.702098,0.232791,0.142773,0.145715,0.625025,0.211414,0.224358,0.192391,0.174544,0.602275,1.238674,0.17827,0.414787,0.32477,1.396744,0.287507,0.289469,0.459698,0.16311,1.575008,0.836243,0.178306,0.151794,0.103944,0.155351,0.481248,0.295506,1.252021,1.9785,0.90915,0.228742,0.103944,t-CS-m
0.592462,0.213702,0.134237,0.142963,0.603973,0.183253,0.214445,0.185295,0.141849,0.597846,1.169514,0.165243,0.40958,0.302079,1.301708,0.2759,0.249165,0.450798,0.165854,1.552512,0.823559,0.189212,0.150395,0.100823,0.162662,0.478575,0.296757,1.244833,2.026886,0.919341,0.230718,0.100823,t-CS-m
1.336398,0.466673,0.209157,0.266434,1.381723,0.328859,0.411419,0.305047,0.21357,2.107842,4.02942,0.358555,0.942263,0.560173,3.253195,0.429346,0.365542,0.253838,0.205786,1.155518,1.322896,0.107632,0.188418,0.114579,0.210848,0.458466,0.286671,1.819869,2.093738,0.891326,0.187078,0.114579,t-CS-m
1.298753,0.44584,0.193574,0.263215,1.208651,0.31706,0.38688,0.307547,0.212241,2.074666,3.949296,0.355111,0.946155,0.543121,3.157139,0.426636,0.354393,0.237997,0.196922,1.218168,1.256422,0.107646,0.188645,0.116326,0.217916,0.48004,0.278627,1.844411,2.1784,0.912945,0.192026,0.116326,t-CS-m
1.200489,0.432996,0.18967,0.265748,1.272466,0.309806,0.374367,0.289391,0.204415,1.879951,3.841825,0.348194,0.915373,0.535596,3.050776,0.423661,0.337812,0.229716,0.185965,1.137834,1.19139,0.105533,0.186014,0.116777,0.211411,0.507348,0.291104,1.834106,2.197258,0.92953,0.191242,0.116777,t-CS-m
1.124141,0.388574,0.133904,0.218874,1.086778,0.305773,0.368929,0.293721,0.197903,1.379173,3.171387,0.323973,0.82102,0.482222,2.548994,0.383512,0.322767,0.269857,0.193295,1.580968,1.159503,0.096986,0.19262,0.110232,0.201744,0.497499,0.260814,1.701811,2.127061,0.892471,0.178021,0.110232,t-CS-m
1.052328,0.381541,0.172588,0.220355,1.083533,0.298608,0.361378,0.287206,0.198752,1.343015,3.111138,0.30977,0.836894,0.478637,2.633341,0.386102,0.31433,0.25,0.190424,1.584875,1.174442,0.09698,0.184644,0.108338,0.20423,0.475789,0.258229,1.637514,2.152339,0.92009,0.179271,0.108338,t-CS-m
1.039503,0.378001,0.182969,0.223891,1.005559,0.306209,0.355648,0.280308,0.198581,1.310585,2.391603,0.312478,0.828859,0.474985,2.528445,0.386872,0.303962,0.239858,0.182118,1.534244,1.091967,0.094658,0.182992,0.107508,0.199677,0.483854,0.27247,1.713334,2.218111,0.93084,0.186558,0.107508,t-CS-m
1.042622,0.37635,0.192985,0.219328,0.913127,0.311529,0.356815,0.298505,0.223768,1.185585,2.963297,0.304277,0.807015,0.468255,2.60885,0.368507,0.306349,0.304129,0.188779,1.773066,1.131374,0.08975,0.188345,0.103104,0.17846,0.421176,0.253469,1.550035,2.080298,0.918314,0.176292,0.103104,t-CS-m
0.900114,0.361237,0.186862,0.212826,0.95786,0.314132,0.341657,0.290011,0.18899,1.149972,2.895857,0.289728,0.777951,0.450482,2.384364,0.366203,0.297957,0.271708,0.192999,1.747046,1.068066,0.092929,0.19106,0.103421,0.190178,0.432904,0.253571,1.547699,2.152619,0.936519,0.184359,0.103421,t-CS-m
0.936297,0.348197,0.164814,0.211168,0.81987,0.281242,0.328002,0.267281,0.183654,1.081865,2.752643,0.290865,0.756167,0.430469,2.289509,0.361345,0.282868,0.269043,0.187695,1.731716,1.005286,0.087608,0.183795,0.10312,0.182236,0.424523,0.262565,1.618458,2.167331,0.959445,0.183276,0.10312,t-CS-m
0.88526,0.327454,0.191058,0.211841,0.811037,0.288858,0.331994,0.285889,0.189661,1.000873,2.518163,0.27052,0.735592,0.417918,2.198743,0.342997,0.2927,0.334789,0.185836,1.818258,0.987113,0.080573,0.179574,0.098639,0.17596,0.398651,0.251837,1.459352,1.988438,0.897266,0.172588,0.098639,t-CS-m
0.859389,0.332912,0.191036,0.227544,0.760347,0.301464,0.337611,0.284114,0.200614,1.049883,2.61323,0.282848,0.759986,0.434845,2.26857,0.366709,0.294777,0.348274,0.181021,1.88385,0.995799,0.085135,0.177067,0.102187,0.176449,0.439516,0.255529,1.490795,2.055851,0.933152,0.178426,0.102187,t-CS-m
0.840738,0.314334,0.179883,0.21207,0.694552,0.270914,0.311148,0.264711,0.197485,0.943839,2.406035,0.271417,0.714501,0.406873,2.085163,0.349707,0.286672,0.321039,0.180931,1.793831,0.925994,0.085833,0.18337,0.099976,0.166789,0.422336,0.258108,1.493416,2.104974,0.966228,0.177883,0.099976,t-CS-m
0.856832,0.326749,0.181769,0.20714,0.778905,0.284342,0.338166,0.276549,0.183943,0.984233,2.335266,0.261689,0.72182,0.391627,2.093693,0.328561,0.277999,0.330192,0.191329,1.949571,0.939335,0.076321,0.176276,0.097998,0.167846,0.403583,0.260425,1.339606,1.985248,0.923529,0.169803,0.097998,t-CS-m
0.805065,0.321734,0.184915,0.210967,0.767535,0.286391,0.328111,0.280743,0.194571,0.982146,2.398069,0.271452,0.725451,0.384223,2.13773,0.33977,0.278921,0.342503,0.198477,1.959634,0.905255,0.075552,0.172125,0.101447,0.167708,0.434577,0.264737,1.366794,2.06428,0.957959,0.179132,0.101447,t-CS-m
0.840107,0.318717,0.189127,0.2041,0.714617,0.279501,0.321034,0.274688,0.18467,0.900535,2.358111,0.294831,0.742602,0.386988,2.075936,0.343494,0.28164,0.331729,0.190141,1.931226,0.886874,0.078064,0.175157,0.093347,0.168864,0.434522,0.274049,1.420438,2.083908,0.991909,0.177105,0.093347,t-CS-m
1.077532,0.415447,0.196301,0.247627,0.973101,0.342366,0.404964,0.297468,0.19818,1.854035,3.453619,0.320807,0.911294,0.536887,3.114616,0.429589,0.334652,0.334949,0.200336,1.923301,1.41572,0.371133,0.18814,0.110937,0.181035,0.475245,0.278993,1.38842,2.102881,0.823217,0.193846,0.110937,t-CS-m
1.043822,0.390778,0.189292,0.246928,0.842622,0.323045,0.389445,0.281604,0.192817,1.801658,3.311994,0.313328,0.886539,0.517481,3.001238,0.418501,0.339526,0.313804,0.196541,1.884123,1.238751,0.377496,0.186928,0.115024,0.186984,0.497127,0.291484,1.401502,2.166847,0.853462,0.199841,0.115024,t-CS-m
1.053672,0.384108,0.188616,0.2569,0.93143,0.32547,0.38535,0.278961,0.19788,1.774329,3.385732,0.315538,0.891032,0.533187,2.984911,0.449909,0.329099,0.31592,0.196582,1.933564,1.207257,0.387599,0.19238,0.117256,0.180001,0.500199,0.305718,1.421157,2.240929,0.883312,0.197036,0.117256,t-CS-m
0.772761,0.344279,0.190547,0.205348,0.668781,0.307463,0.391542,0.264925,0.184204,1.494776,2.647388,0.269652,0.762687,0.463682,2.463308,0.371393,0.298881,0.523756,0.188117,2.068747,1.349698,0.370345,0.185899,0.112793,0.17634,0.475415,0.280722,1.28294,2.093752,0.836048,0.181387,0.112793,t-CS-m
0.848253,0.342264,0.179775,0.206445,0.722558,0.312631,0.380047,0.262872,0.188542,1.410298,2.6828,0.273984,0.774664,0.464131,2.384986,0.383381,0.308433,0.508581,0.179327,2.080301,1.210154,0.3601,0.175598,0.111356,0.173238,0.461942,0.278277,1.272644,2.143249,0.836048,0.195387,0.111356,t-CS-m
0.838309,0.324337,0.175663,0.200382,0.686888,0.294005,0.369955,0.289109,0.183425,1.349176,2.548245,0.264151,0.742895,0.449248,2.31562,0.379508,0.307141,0.5,0.182373,1.995782,1.144181,0.364369,0.174689,0.11209,0.170094,0.496422,0.294463,1.284369,2.133484,0.879247,0.194878,0.11209,t-CS-m
0.790786,0.319143,0.178889,0.194635,0.622977,0.302231,0.366088,0.264616,0.181951,1.225835,2.326578,0.259805,0.729261,0.442339,2.202508,0.346698,0.286193,0.50605,0.175565,2.125139,1.223396,0.339451,0.167037,0.109844,0.164535,0.438543,0.268076,1.171672,2.043196,0.802002,0.175936,0.109844,t-CS-m
0.807414,0.309007,0.177527,0.191862,0.663047,0.294961,0.356357,0.258905,0.187373,1.182595,2.349551,0.258326,0.735882,0.414133,2.119461,0.359687,0.291775,0.519403,0.176581,2.042947,1.149704,0.336341,0.172352,0.106475,0.163143,0.443473,0.283338,1.207217,2.072174,0.801428,0.185415,0.106475,t-CS-m
0.71312,0.294898,0.170054,0.188857,0.650491,0.281626,0.334301,0.252454,0.180285,1.12042,2.295313,0.252039,0.699295,0.413383,2.073828,0.349786,0.313563,0.476566,0.172449,2.116057,1.048723,0.352006,0.166745,0.109324,0.158141,0.459834,0.283831,1.219302,2.105583,0.840082,0.192836,0.109324,t-CS-m
0.72262,0.330666,0.20535,0.206403,0.669334,0.324979,0.420809,0.304128,0.212089,1.117523,2.15059,0.271483,0.736942,0.491365,2.164701,0.396377,0.328349,0.652696,0.197721,2.012271,1.115702,0.283621,0.175933,0.105059,0.151014,0.357626,0.258703,1.052968,1.884423,0.833834,0.226897,0.105059,t-CS-m
0.713155,0.317112,0.188526,0.203956,0.633234,0.31276,0.408704,0.272008,0.20633,1.030267,2.000396,0.26271,0.704847,0.436597,1.957666,0.359248,0.337488,0.610089,0.189817,2.006614,1.061151,0.281917,0.168601,0.09859,0.140771,0.371272,0.280919,1.04318,1.907026,0.841508,0.215525,0.09859,t-CS-m
0.679459,0.32233,0.220521,0.212368,0.611851,0.310002,0.386558,0.285743,0.207596,1.008153,1.967986,0.265063,0.704514,0.478226,2.025452,0.354345,0.302247,0.587194,0.197818,2.050266,1.007274,0.307183,0.169113,0.112872,0.142746,0.416288,0.255877,1.064943,1.940772,0.820886,0.221847,0.112872,t-CS-m
0.717571,0.326418,0.202449,0.221695,0.597101,0.327668,0.411647,0.335166,0.219695,1.028743,1.95901,0.287178,0.730567,0.44189,2.019245,0.379155,0.300925,0.637841,0.192843,2.017346,1.083607,0.255352,0.165963,0.107829,0.147211,0.42491,0.267542,1.209095,1.834037,0.809814,0.214096,0.107829,t-CS-m
0.636507,0.290119,0.196714,0.205942,0.53905,0.298897,0.360567,0.280216,0.204817,0.891965,1.797434,0.252082,0.666667,0.394553,1.778753,0.329282,0.27549,0.574162,0.199074,2.13394,1.056354,0.283844,0.167784,0.111909,0.133301,0.436941,0.276501,1.216954,1.917625,0.85281,0.230364,0.111909,t-CS-m
0.665479,0.360893,0.20765,0.217391,0.596816,0.327394,0.399145,0.311,0.223093,0.928962,1.891423,0.261107,0.698741,0.429793,1.877643,0.344025,0.296507,0.618199,0.198726,2.153168,1.054703,0.293599,0.173743,0.102057,0.157087,0.470444,0.270085,1.214402,1.876388,0.832136,0.218485,0.102057,t-CS-m
0.786627,0.417844,0.185214,0.23592,0.847397,0.350397,0.437875,0.27395,0.17844,1.807722,3.458099,0.328914,0.944552,0.452487,2.715212,0.384169,0.293691,0.245113,0.16816,1.786347,2.121973,0.154613,0.189973,0.111573,0.1872,0.47744,0.30224,1.589813,2.362347,0.917493,0.221173,0.111573,t-CS-m
0.754169,0.418137,0.183715,0.237933,0.885714,0.351341,0.424573,0.272745,0.179425,1.76275,3.448172,0.329303,0.98001,0.456753,2.679473,0.384885,0.295076,0.262409,0.171606,1.765535,2.255564,0.157118,0.197995,0.118389,0.179099,0.504187,0.328173,1.583958,2.4605,0.943367,0.232702,0.118389,t-CS-m
0.742806,0.414949,0.180834,0.243993,0.815937,0.35483,0.424542,0.270206,0.172001,1.743945,3.453604,0.320923,0.94273,0.444582,2.605376,0.384177,0.294425,0.256435,0.196456,1.75975,2.287497,0.161411,0.2076,0.120738,0.182973,0.487241,0.31257,1.559561,2.484845,0.923724,0.227992,0.120738,t-CS-m
0.666582,0.377916,0.182302,0.21894,0.685598,0.34318,0.39465,0.274468,0.176217,1.353955,2.944092,0.30464,0.862956,0.423428,2.499873,0.370563,0.276496,0.361942,0.158968,2.024113,1.677255,0.143999,0.184571,0.112978,0.188973,0.494243,0.314278,1.546329,2.458616,0.916554,0.210038,0.112978,t-CS-m
0.689844,0.390885,0.186849,0.220313,0.711979,0.357422,0.40625,0.285677,0.182292,1.328255,2.960026,0.315104,0.898438,0.436979,2.572917,0.378906,0.301693,0.380469,0.173677,2.065634,1.915812,0.147102,0.195787,0.113413,0.184976,0.528074,0.322104,1.555346,2.528841,0.932064,0.22829,0.113413,t-CS-m
0.680677,0.387638,0.187768,0.215224,0.711646,0.384645,0.416786,0.2838,0.17944,1.369941,2.969161,0.310085,0.897853,0.468055,2.508653,0.379701,0.310865,0.38998,0.170469,2.013718,1.871648,0.146136,0.200662,0.117667,0.178397,0.497966,0.327566,1.474874,2.428759,0.907975,0.221755,0.117667,t-CS-m
0.598452,0.344299,0.186905,0.210289,0.638123,0.341719,0.372359,0.276891,0.182067,1.083857,2.532817,0.282535,0.838252,0.412192,2.237865,0.358974,0.298823,0.488147,0.156402,2.267202,1.493679,0.130125,0.180964,0.117844,0.193336,0.469117,0.313708,1.442026,2.4162,0.864367,0.214286,0.117844,t-CS-m
0.60644,0.351439,0.1906,0.203936,0.605139,0.34282,0.375996,0.269963,0.189462,1.087657,2.617499,0.284436,0.850057,0.411286,2.303789,0.366726,0.300211,0.480566,0.15529,2.196265,1.614994,0.130451,0.180763,0.113861,0.17478,0.454537,0.320279,1.406581,2.390808,0.85441,0.211767,0.113861,t-CS-m
