@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S5

@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pBRAF_N numeric
@attribute pCAMKII_N numeric
@attribute pNR1_N numeric
@attribute pNR2B_N numeric
@attribute CREB_N numeric
@attribute ERK_N numeric
@attribute GSK3B_N numeric
@attribute MEK_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute SOD1_N numeric
@attribute pMTOR_N numeric
@attribute DSCR1_N numeric
@attribute P70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute BAX_N numeric
@attribute Tau_N numeric
@attribute GluR4_N numeric
@attribute P3525_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute Ubiquitin_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute pS6_N numeric
@attribute CaNA_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
5.783028,0.220649,0.209157,2.300083,1.072355,2.235635,0.21357,4.02942,1.871748,0.358555,0.560173,3.253195,0.40866,0.864393,0.679691,1.097856,0.205786,1.155518,0.317487,0.534289,1.322896,0.188418,0.187426,0.125447,0.286671,2.093738,0.127382,1.130707,0.891326,0.114579,1.872618,1,t-CS-m
5.585749,0.21601,0.193574,2.24751,1.096563,2.02091,0.212241,3.949296,1.760388,0.355111,0.543121,3.157139,0.382752,0.863053,0.658261,1.105375,0.196922,1.218168,0.330406,0.561645,1.256422,0.188645,0.20212,0.132879,0.278627,2.1784,0.122685,1.011961,0.912945,0.116326,1.94055,1,t-CS-m
5.406735,0.213226,0.18967,2.15992,1.037428,1.936573,0.204415,3.841825,1.714099,0.348194,0.535596,3.050776,0.372274,0.831181,0.645873,1.100454,0.185965,1.137834,0.336128,0.548378,1.19139,0.186014,0.202535,0.133938,0.291104,2.197258,0.12733,1.065588,0.92953,0.116777,1.864434,1,t-CS-m
4.972038,0.23394,0.133904,2.537785,0.857177,1.760395,0.197903,3.171387,1.617814,0.323973,0.482222,2.548994,0.346872,0.752441,0.613957,0.980468,0.193295,1.580968,0.328737,0.44289,1.159503,0.19262,0.181062,0.113341,0.260814,2.127061,0.11449,1.156934,0.892471,0.110232,1.985739,1,t-CS-m
4.652184,0.230677,0.172588,2.536846,0.902304,1.709313,0.198752,3.111138,1.629021,0.30977,0.478637,2.633341,0.348656,0.762602,0.606577,1.003536,0.190424,1.584875,0.319573,0.441172,1.174442,0.184644,0.186344,0.118539,0.258229,2.152339,0.114663,1.073721,0.92009,0.108338,1.997756,1,t-CS-m
4.57126,0.226138,0.182969,2.509048,0.886221,1.678652,0.198581,2.391603,1.612419,0.312478,0.474985,2.528445,0.337788,0.735305,0.592904,0.998789,0.182118,1.534244,0.32091,0.445371,1.091967,0.182992,0.184876,0.123385,0.27247,2.218111,0.117936,1.033504,0.93084,0.107508,2.031485,1,t-CS-m
4.725766,0.247003,0.192985,2.617286,0.872281,1.722954,0.223768,2.963297,1.688175,0.304277,0.468255,2.60885,0.344384,0.749445,0.60959,0.949098,0.188779,1.773066,0.321453,0.422477,1.131374,0.188345,0.192421,0.112903,0.253469,2.080298,0.117066,1.096514,0.918314,0.103104,1.923691,1,t-CS-m
4.383087,0.239784,0.186862,2.542991,0.851589,1.63252,0.18899,2.895857,1.597191,0.289728,0.450482,2.384364,0.323922,0.725312,0.589245,0.958737,0.192999,1.747046,0.327191,0.418621,1.068066,0.19106,0.181185,0.117792,0.253571,2.152619,0.117704,1.039587,0.936519,0.103421,2.001675,1,t-CS-m
3.972757,0.223502,0.164814,2.443481,0.805909,1.511521,0.183654,2.752643,1.542152,0.290865,0.430469,2.289509,0.311873,0.672269,0.563838,0.989428,0.187695,1.731716,0.311092,0.415858,1.005286,0.183795,0.185442,0.116118,0.262565,2.167331,0.112478,1.055026,0.959445,0.10312,1.933969,1,t-CS-m
4.094307,0.227384,0.191058,2.2927,0.793399,1.530388,0.189661,2.518163,1.513971,0.27052,0.417918,2.198743,0.328502,0.677262,0.5854,0.849211,0.185836,1.818258,0.300855,0.38745,0.987113,0.179574,0.168855,0.092858,0.251837,1.988438,0.119836,1.061664,0.897266,0.098639,1.818018,1,t-CS-m
3.814386,0.249051,0.191036,2.402494,0.830472,1.526839,0.200614,2.61323,1.533526,0.282848,0.434845,2.26857,0.321706,0.721851,0.611965,0.897195,0.181021,1.88385,0.33807,0.400593,0.995799,0.177067,0.181515,0.108365,0.255529,2.055851,0.118621,1.092426,0.933152,0.102187,1.898184,1,t-CS-m
3.499413,0.229505,0.179883,2.231014,0.759262,1.407712,0.197485,2.406035,1.467225,0.271417,0.406873,2.085163,0.321039,0.667058,0.561442,0.921726,0.180931,1.793831,0.295538,0.403316,0.925994,0.18337,0.174104,0.106316,0.258108,2.104974,0.126433,1.116923,0.966228,0.099976,1.836625,1,t-CS-m
3.723269,0.227981,0.181769,2.217108,0.763501,1.388003,0.183943,2.335266,1.430047,0.261689,0.391627,2.093693,0.324574,0.66274,0.575571,0.895981,0.191329,1.949571,0.287822,0.393949,0.939335,0.176276,0.181846,0.099654,0.260425,1.985248,0.120578,1.085202,0.923529,0.097998,1.77736,1,t-CS-m
3.793769,0.238841,0.184915,2.230643,0.745127,1.389142,0.194571,2.398069,1.4775,0.271452,0.384223,2.13773,0.304245,0.689925,0.575879,0.919573,0.198477,1.959634,0.313176,0.404722,0.905255,0.172125,0.181264,0.110129,0.264737,2.06428,0.130541,1.155522,0.957959,0.101447,1.83214,1,t-CS-m
3.704456,0.232442,0.189127,2.236007,0.756506,1.383244,0.18467,2.358111,1.396257,0.294831,0.386988,2.075936,0.304813,0.667023,0.544207,0.931226,0.190141,1.931226,0.295325,0.392568,0.886874,0.175157,0.192089,0.114025,0.274049,2.083908,0.140396,1.137848,0.991909,0.093347,1.770902,1,t-CS-m
5.546974,0.218651,0.196301,6.327729,1.048952,1.929193,0.19818,3.453619,1.624209,0.320807,0.536887,3.114616,0.375297,0.769581,0.625989,0.957818,0.200336,1.923301,0.298909,0.673622,1.41572,0.18814,0.20979,0.132252,0.278993,2.102881,0.127217,1.129734,0.823217,0.110937,1.654322,1,t-CS-m
5.130132,0.214537,0.189292,6.095551,1.009812,1.884634,0.192817,3.311994,1.575688,0.313328,0.517481,3.001238,0.346385,0.742212,0.597314,0.961659,0.196541,1.884123,0.302349,0.701178,1.238751,0.186928,0.21941,0.137949,0.291484,2.166847,0.124068,1.187098,0.853462,0.115024,1.648274,1,t-CS-m
5.053386,0.216694,0.188616,6.113647,0.971349,1.836119,0.19788,3.385732,1.520103,0.315538,0.533187,2.984911,0.354598,0.740426,0.602235,0.992789,0.196582,1.933564,0.305377,0.692522,1.207257,0.19238,0.220374,0.145761,0.305718,2.240929,0.138834,1.216512,0.883312,0.117256,1.631083,1,t-CS-m
4.533458,0.212687,0.190547,6.404851,0.8301,1.560323,0.184204,2.647388,1.37301,0.269652,0.463682,2.463308,0.344279,0.655348,0.579726,0.870154,0.188117,2.068747,0.303739,0.605491,1.349698,0.185899,0.201728,0.123882,0.280722,2.093752,0.128776,1.135352,0.836048,0.112793,1.696719,1,t-CS-m
3.996296,0.215212,0.179775,6.352142,0.865539,1.580812,0.188542,2.6828,1.342141,0.273984,0.464131,2.384986,0.347203,0.644524,0.561921,0.889024,0.179327,2.080301,0.288019,0.630081,1.210154,0.175598,0.209621,0.123002,0.278277,2.143249,0.121632,1.137997,0.836048,0.111356,1.679479,1,t-CS-m
4.141748,0.20277,0.175663,6.21925,0.827562,1.52663,0.183425,2.548245,1.291139,0.264151,0.449248,2.31562,0.311798,0.602102,0.544543,0.867797,0.182373,1.995782,0.297175,0.612881,1.144181,0.174689,0.2058,0.130772,0.294463,2.133484,0.13823,1.111036,0.879247,0.11209,1.665311,1,t-CS-m
4.154104,0.213296,0.178889,6.043447,0.788599,1.480974,0.181951,2.326578,1.322933,0.259805,0.442339,2.202508,0.325703,0.619186,0.563785,0.784761,0.175565,2.125139,0.299685,0.582406,1.223396,0.167037,0.190304,0.11624,0.268076,2.043196,0.127735,1.117445,0.802002,0.109844,1.54987,1,t-CS-m
3.817695,0.216623,0.177527,6.125253,0.792789,1.425572,0.187373,2.349551,1.296843,0.258326,0.414133,2.119461,0.304952,0.614828,0.538952,0.792595,0.176581,2.042947,0.295179,0.594117,1.149704,0.172352,0.186073,0.113805,0.283338,2.072174,0.130909,1.187482,0.801428,0.106475,1.6677,1,t-CS-m
3.787087,0.200332,0.170054,5.871837,0.749896,1.393751,0.180285,2.295313,1.21153,0.252039,0.413383,2.073828,0.288815,0.581363,0.523158,0.836996,0.172449,2.116057,0.294398,0.586926,1.048723,0.166745,0.197886,0.122136,0.283831,2.105583,0.143552,1.173665,0.840082,0.109324,1.665576,1,t-CS-m
4.209351,0.272746,0.20535,6.361837,0.812131,1.574347,0.212089,2.15059,1.373631,0.271483,0.491365,2.164701,0.364364,0.694608,0.618366,0.651515,0.197721,2.012271,0.289256,0.498122,1.115702,0.175933,0.168795,0.100426,0.258703,1.884423,0.134986,1.19171,0.833834,0.105059,1.391811,1,t-CS-m
3.629674,0.255193,0.188526,6.11632,0.753314,1.443521,0.20633,2.000396,1.285658,0.26271,0.436597,1.957666,0.32542,0.618398,0.581998,0.644328,0.189817,2.006614,0.265444,0.499938,1.061151,0.168601,0.165231,0.097716,0.280919,1.907026,0.12642,1.214027,0.841508,0.09859,1.346312,1,t-CS-m
3.738914,0.23106,0.220521,6.074568,0.770332,1.464307,0.207596,1.967986,1.254325,0.265063,0.478226,2.025452,0.318155,0.614635,0.586399,0.646188,0.197818,2.050266,0.285232,0.555527,1.007274,0.169113,0.177036,0.101312,0.255877,1.940772,0.135342,1.153267,0.820886,0.112872,1.502663,1,t-CS-m
3.827043,0.274931,0.202449,5.930767,0.786553,1.466633,0.219695,1.95901,1.309673,0.287178,0.44189,2.019245,0.365909,0.651087,0.617846,0.623222,0.192843,2.017346,0.288951,0.487732,1.083607,0.165963,0.172214,0.097672,0.267542,1.834037,0.142366,1.205813,0.809814,0.107829,1.322394,1,t-CS-m
3.211569,0.236777,0.196714,5.491335,0.67792,1.329057,0.204817,1.797434,1.151474,0.252082,0.394553,1.778753,0.309025,0.571911,0.545127,0.61175,0.199074,2.13394,0.287356,0.500958,1.056354,0.167784,0.177203,0.095945,0.276501,1.917625,0.144955,1.255268,0.85281,0.111909,1.462324,1,t-CS-m
3.537895,0.245664,0.20765,5.720599,0.719648,1.388691,0.223093,1.891423,1.252554,0.261107,0.429793,1.877643,0.321929,0.634355,0.578047,0.599935,0.198726,2.153168,0.285924,0.532332,1.054703,0.173743,0.160843,0.098792,0.270085,1.876388,0.155781,1.091607,0.832136,0.102057,1.512084,1,t-CS-m
5.365686,0.215212,0.185214,3.710083,1.01945,1.960712,0.17844,3.458099,1.529127,0.328914,0.452487,2.715212,0.35001,0.78653,0.543449,1.037173,0.16816,1.786347,0.323253,0.480213,2.121973,0.189973,0.152213,0.1272,0.30224,2.362347,0.12688,1.167627,0.917493,0.111573,1.93776,1,t-CS-m
5.337299,0.213067,0.183715,3.722769,1.059093,1.966358,0.179425,3.448172,1.526475,0.329303,0.456753,2.679473,0.350658,0.788493,0.553291,1.064511,0.171606,1.765535,0.330818,0.504407,2.255564,0.197995,0.156346,0.13431,0.328173,2.4605,0.128691,1.292309,0.943367,0.118389,2.012506,1,t-CS-m
5.376959,0.218159,0.180834,3.656473,1.024029,1.922405,0.172001,3.453604,1.506221,0.320923,0.444582,2.605376,0.342103,0.780036,0.541077,1.016548,0.196456,1.75975,0.33051,0.497604,2.287497,0.2076,0.152775,0.150045,0.31257,2.484845,0.150267,1.22632,0.923724,0.120738,1.957265,1,t-CS-m
4.782074,0.234533,0.182302,4.119675,0.944219,1.795385,0.176217,2.944092,1.447262,0.30464,0.423428,2.499873,0.322642,0.731998,0.549442,0.914522,0.158968,2.024113,0.322677,0.416757,1.677255,0.184571,0.152872,0.123611,0.314278,2.458616,0.126456,1.222162,0.916554,0.112978,1.946491,1,t-CS-m
5.059375,0.238802,0.186849,4.159635,0.976823,1.845443,0.182292,2.960026,1.484245,0.315104,0.436979,2.572917,0.338411,0.763151,0.559375,0.938062,0.173677,2.065634,0.3288,0.425263,1.915812,0.195787,0.162517,0.128897,0.322104,2.528841,0.145498,1.304457,0.932064,0.113413,2.064797,1,t-CS-m
5.200911,0.240729,0.187768,4.226675,0.970072,1.871178,0.17944,2.969161,1.49486,0.310085,0.468055,2.508653,0.339232,0.773975,0.554196,0.892535,0.170469,2.013718,0.326532,0.401806,1.871648,0.200662,0.151444,0.135383,0.327566,2.428759,0.148549,1.092369,0.907975,0.117667,1.975253,1,t-CS-m
4.595549,0.239639,0.186905,3.932592,0.865022,1.689405,0.182067,2.532817,1.377358,0.282535,0.412192,2.237865,0.312208,0.724238,0.552169,0.800704,0.156402,2.267202,0.307025,0.374932,1.493679,0.180964,0.153964,0.110529,0.313708,2.4162,0.13166,1.213654,0.864367,0.117844,1.932816,1,t-CS-m
4.521711,0.246056,0.1906,3.918198,0.891202,1.692308,0.189462,2.617499,1.403805,0.284436,0.411286,2.303789,0.349976,0.737681,0.537648,0.79476,0.15529,2.196265,0.31484,0.370683,1.614994,0.180763,0.150485,0.108422,0.320279,2.390808,0.1387,1.116671,0.85441,0.113861,1.978152,1,t-CS-m
4.509804,0.238615,0.186907,3.814832,0.886464,1.695604,0.183112,2.533365,1.401803,0.277989,0.41129,2.268817,0.30661,0.703194,0.513125,0.794158,0.157953,2.242194,0.321765,0.347587,1.65635,0.194854,0.147514,0.119403,0.315997,2.4202,0.152733,1.082044,0.872905,0.118304,1.946342,1,t-CS-m
3.667991,0.231177,0.185585,3.464434,0.832198,1.541619,0.188611,2.036701,1.237041,0.272985,0.398978,1.977299,0.306659,0.68426,0.543322,0.804072,0.16503,2.329102,0.304671,0.371497,1.338563,0.200479,0.14503,0.107665,0.273653,2.285749,0.122994,1.248024,0.926347,0.100599,1.878443,1,t-CS-m
3.959699,0.248399,0.186817,3.448776,0.810546,1.547646,0.183239,2.045951,1.280603,0.282486,0.39096,1.969492,0.312806,0.692279,0.541055,0.776768,0.166182,2.387718,0.311652,0.356105,1.45797,0.203609,0.149225,0.116764,0.27907,2.315649,0.145954,1.275194,0.926478,0.100533,1.918362,1,t-CS-m
4.01561,0.243592,0.19445,3.616304,0.815571,1.573906,0.184043,2.101176,1.276932,0.28387,0.407593,2.025824,0.325496,0.722683,0.537676,0.735332,0.170795,2.304137,0.31267,0.347991,1.477065,0.196397,0.139979,0.119592,0.280194,2.296195,0.142586,1.300818,0.930781,0.09968,1.906483,1,t-CS-m
3.456693,0.247919,0.198875,3.326434,0.793026,1.522385,0.19775,1.943532,1.267042,0.283015,0.402475,1.894938,0.324184,0.690664,0.568279,0.724233,0.155749,2.429837,0.287067,0.337914,1.10765,0.154375,0.138494,0.099099,0.270881,2.178042,0.12689,1.135135,0.923805,0.090243,1.742709,1,t-CS-m
3.556578,0.24908,0.213431,3.379945,0.797148,1.534039,0.196872,2.072677,1.289558,0.292778,0.408004,1.908694,0.325437,0.714811,0.595676,0.736276,0.164847,2.533063,0.298971,0.320961,1.237679,0.173581,0.142545,0.111666,0.28821,2.200717,0.16204,1.231129,0.929975,0.09685,1.8665,1,t-CS-m
3.491184,0.257385,0.202198,3.422716,0.827799,1.55324,0.203801,1.991756,1.298145,0.30387,0.406229,1.96817,0.317838,0.730708,0.56011,0.66868,0.164905,2.357747,0.365449,0.32241,1.278919,0.190879,0.14633,0.1119,0.312594,2.182422,0.136515,1.224706,0.882815,0.094533,1.719873,1,t-CS-m
4.110323,0.217154,0.169467,5.635312,0.89426,1.646333,0.160847,2.401462,1.262876,0.283501,0.520624,2.399389,0.315474,0.701986,0.562964,1.115385,0.167578,2.789829,0.30994,0.737453,1.37939,0.181432,0.267165,0.152449,0.283266,2.218435,0.120853,1.2109,0.992283,0.107668,1.585916,1,t-CS-m
4.05288,0.227859,0.16767,5.565886,0.878117,1.607696,0.158426,2.377042,1.380482,0.278375,0.505804,2.325881,0.310189,0.69712,0.542455,1.114957,0.175598,2.730856,0.307281,0.729761,1.6145,0.185329,0.263366,0.155283,0.286175,2.191533,0.11891,1.227541,0.95864,0.102792,1.588042,1,t-CS-m
4.151429,0.22278,0.169212,5.681431,0.879991,1.626773,0.158521,2.437595,1.299258,0.286712,0.515165,2.354353,0.314968,0.704124,0.555531,1.090611,0.173682,2.915384,0.320415,0.754126,1.822548,0.196304,0.268002,0.172075,0.299895,2.25255,0.139378,1.363805,1.003338,0.109957,1.655108,1,t-CS-m
3.606881,0.223694,0.170721,5.416007,0.806391,1.477184,0.156902,2.090399,1.401756,0.253923,0.471139,2.110551,0.310782,0.667194,0.558802,1.035321,0.161315,2.933104,0.312462,0.712385,1.237232,0.180122,0.268119,0.181804,0.283104,2.243043,0.13341,1.203517,1.004281,0.108792,1.609251,1,t-CS-m
3.572717,0.228495,0.172628,5.672037,0.82146,1.507981,0.167603,2.144694,1.396542,0.26308,0.483742,2.168933,0.321165,0.698345,0.580698,1.05492,0.170091,2.842268,0.31531,0.707709,1.338483,0.182296,0.273675,0.163989,0.284489,2.241619,0.124363,1.193728,0.990267,0.105283,1.580025,1,t-CS-m
3.506076,0.259533,0.162034,5.385389,0.743959,1.426037,0.150859,2.050845,1.313172,0.2478,0.46012,2.034362,0.294315,0.656935,0.530521,1.01734,0.164112,2.948599,0.315064,0.712649,1.527791,0.188961,0.27961,0.163338,0.305852,2.244465,0.143985,1.203902,0.991407,0.108918,1.647314,1,t-CS-m
3.556863,0.250807,0.194798,5.544902,0.832922,1.508069,0.185115,1.98671,1.402886,0.274729,0.505031,2.080122,0.332068,0.714638,0.626922,0.949038,0.165378,3.106683,0.307059,0.6279,1.073766,0.168451,0.232203,0.125025,0.282272,2.087051,0.149911,1.187488,0.938132,0.103609,1.579318,1,t-CS-m
3.470664,0.241532,0.186378,5.45956,0.822136,1.493985,0.206737,1.9541,1.344253,0.26874,0.502499,2.048492,0.326855,0.7072,0.608181,0.906209,0.162002,3.11305,0.297522,0.635972,1.204434,0.167319,0.221888,0.14194,0.285284,2.11616,0.124486,1.1935,0.924967,0.097603,1.526633,1,t-CS-m
3.415074,0.239272,0.184818,5.522719,0.793906,1.478723,0.204291,1.946989,1.304724,0.268301,0.480707,1.985575,0.312477,0.707898,0.578255,0.897113,0.153431,3.133653,0.294576,0.637099,1.266607,0.170013,0.238937,0.146239,0.267206,2.133553,0.13595,1.252622,0.921386,0.098492,1.556887,1,t-CS-m
3.016386,0.273713,0.198246,4.984537,0.767367,1.387491,0.191784,1.712209,1.311332,0.267482,0.476344,1.796677,0.337641,0.702054,0.634433,0.870007,0.155991,3.091586,0.309974,0.616875,1.0078,0.169818,0.240251,0.137792,0.27204,2.12243,0.138738,1.169109,0.93914,0.106358,1.487828,1,t-CS-m
3.124178,0.245305,0.197418,5.031221,0.787793,1.407981,0.183803,1.729577,1.279812,0.276995,0.529343,1.832864,0.341549,0.735915,0.630282,0.870278,0.153124,3.112735,0.307555,0.613685,1.086006,0.161915,0.238893,0.142195,0.282134,2.094084,0.133999,1.146828,0.918983,0.102875,1.473509,1,t-CS-m
3.080304,0.263958,0.219767,5.182229,0.80803,1.433595,0.193395,1.772868,1.335709,0.280114,0.489427,1.853172,0.34355,0.735329,0.628653,0.890282,0.156137,3.196889,0.316976,0.628286,1.196528,0.161924,0.244876,0.142874,0.278997,2.153846,0.128044,1.196286,0.951652,0.104413,1.489269,1,t-CS-m
2.682743,0.274882,0.223585,4.744355,0.788681,1.352105,0.204628,1.581823,1.270979,0.27516,0.489824,1.69947,0.356008,0.759967,0.683022,0.809924,0.156323,3.154767,0.296158,0.581272,0.86872,0.150568,0.219785,0.140302,0.307513,2.035309,0.157567,1.200653,0.93716,0.102349,1.387619,1,t-CS-m
3.023878,0.281646,0.223533,4.934695,0.81099,1.39298,0.215478,1.623705,1.2687,0.292578,0.515535,1.779344,0.357307,0.785673,0.703107,0.808441,0.156574,3.190775,0.299812,0.578287,0.915751,0.151867,0.232507,0.139787,0.301851,2.004707,0.170223,1.17791,0.914496,0.105899,1.396454,1,t-CS-m
2.889786,0.271206,0.221581,5.004616,0.822851,1.386036,0.216388,1.670514,1.253606,0.288517,0.523947,1.765724,0.357184,0.773514,0.671379,0.845375,0.15336,3.381976,0.33502,0.577233,1.106403,0.146719,0.239051,0.137391,0.304032,2.016126,0.152885,1.206798,0.921739,0.095178,1.393202,1,t-CS-m
4.657333,0.263273,0.201576,4.537091,0.991515,1.875758,0.189818,3.026667,1.124121,0.291758,0.462061,2.876242,1.466667,0.926788,0.608121,1.010048,0.152656,1.631723,0.292652,0.49923,1.349588,0.184674,0.35133,0.120772,0.279724,2.438743,0.145958,1.439279,0.717061,0.135307,1.198272,1,t-SC-m
4.046711,0.242694,0.19226,4.300011,0.914589,1.795216,0.189891,2.807853,1.025386,0.268532,0.427282,2.734176,1.403926,0.854113,0.574072,1.024638,0.15309,1.648834,0.294069,0.512907,1.205066,0.182435,0.372898,0.122846,0.289501,2.592844,0.15745,1.371098,0.759499,0.139318,1.246107,1,t-SC-m
3.895413,0.238533,0.187569,4.269887,0.86694,1.763904,0.181808,2.804565,1.036672,0.262021,0.42023,2.690339,1.315533,0.844449,0.552183,1.022985,0.146295,1.590995,0.28218,0.503448,1.171714,0.171579,0.356814,0.120268,0.285357,2.527988,0.149473,1.395619,0.757166,0.131896,1.209708,1,t-SC-m
3.937553,0.244252,0.201391,4.121629,0.870139,1.69543,0.197985,2.573233,1.046977,0.264547,0.419955,2.550667,1.203236,0.835651,0.590974,0.948961,0.155213,1.594452,0.290563,0.522461,1.220835,0.179098,0.32878,0.1206,0.273885,2.371019,0.15119,1.335568,0.721505,0.133087,1.202732,1,t-SC-m
3.894858,0.252166,0.193241,4.202051,0.922733,1.716927,0.204073,2.659157,1.029463,0.268631,0.428221,2.527874,1.225159,0.850953,0.593443,1.007808,0.171325,1.630024,0.292432,0.500399,1.199982,0.182415,0.362435,0.120664,0.30157,2.543164,0.15358,1.386833,0.759205,0.138142,1.268832,1,t-SC-m
3.685089,0.242681,0.178112,4.037483,0.847743,1.680301,0.188509,2.497401,1.022435,0.25855,0.388646,2.399042,1.161286,0.812585,0.554446,1.02258,0.158505,1.428318,0.285841,0.512707,1.225007,0.183388,0.356947,0.117418,0.291154,2.573807,0.157531,1.470734,0.807491,0.138847,1.317276,1,t-SC-m
3.68377,0.259162,0.208377,4.000698,0.88918,1.614136,0.193717,2.425829,1.026003,0.267714,0.401047,2.256719,1.075218,0.769808,0.588133,0.961651,0.163377,1.57625,0.259699,0.501458,1.177955,0.177394,0.384952,0.118973,0.268334,2.382036,0.153622,1.323279,0.750841,0.125589,1.270128,1,t-SC-m
3.390439,0.233643,0.177027,3.666993,0.83211,1.528798,0.206396,2.317344,0.977484,0.249143,0.36466,2.124327,0.993147,0.725241,0.547887,0.952452,0.179254,1.618582,0.272507,0.529242,1.177067,0.187428,0.392125,0.119733,0.286093,2.466728,0.155998,1.370251,0.806931,0.13516,1.30601,1,t-SC-m
3.43249,0.249671,0.178219,3.760677,0.850197,1.576873,0.183311,2.262648,0.94021,0.250986,0.36383,2.153909,0.993922,0.748522,0.564389,0.934949,0.156516,1.490504,0.269483,0.514298,1.076512,0.164156,0.361711,0.111329,0.277996,2.380157,0.150513,1.295023,0.76217,0.129775,1.212726,1,t-SC-m
3.293654,0.261717,0.197843,3.600581,0.820821,1.477395,0.212775,2.11883,0.974285,0.261717,0.369764,1.989009,0.995852,0.740149,0.591041,0.834076,0.161744,1.498468,0.24798,0.520061,1.132767,0.175815,0.394678,0.109362,0.270967,2.275564,0.153803,1.307885,0.74589,0.126916,1.226108,1,t-SC-m
3.097888,0.264419,0.197604,3.487612,0.784728,1.449634,0.206742,2.091795,0.936434,0.261576,0.35459,1.919578,0.974817,0.75853,0.573111,0.878221,0.171698,1.572964,0.257399,0.59623,1.15977,0.183184,0.409513,0.116478,0.308791,2.422618,0.155794,1.410102,0.806361,0.137977,1.301134,1,t-SC-m
2.906162,0.259304,0.190276,3.491597,0.77411,1.436775,0.206283,2.065626,0.926771,0.248499,0.363345,1.944178,0.946979,0.7491,0.573229,0.873194,0.174137,1.56473,0.25951,0.553524,1.115748,0.177381,0.418903,0.118254,0.29652,2.503391,0.158508,1.450015,0.842819,0.138307,1.254792,1,t-SC-m
2.882599,0.273936,0.203544,3.312577,0.783904,1.352941,0.191238,1.994339,0.894905,0.248339,0.346542,1.76569,1.075068,0.761506,0.603249,0.873208,0.178491,1.650377,0.261698,0.516415,1.174906,0.173774,0.468113,0.102453,0.30566,2.335094,0.176226,1.383585,0.817736,0.130755,1.269434,1,t-SC-m
2.58226,0.261087,0.192179,3.230567,0.766333,1.324511,0.18908,1.920839,0.873867,0.239628,0.321888,1.715784,0.998331,0.715784,0.612065,0.89538,0.17984,1.66323,0.233868,0.528255,1.157885,0.187667,0.503627,0.119129,0.307751,2.410271,0.191485,1.411989,0.866934,0.139748,1.299733,1,t-SC-m
2.607736,0.287379,0.206298,3.364741,0.782792,1.429209,0.207786,2.005703,0.918671,0.267047,0.352095,1.799157,1.029259,0.770642,0.624101,0.891288,0.178183,1.625986,0.247278,0.538303,1.105145,0.169733,0.513706,0.103079,0.313368,2.458881,0.174991,1.44386,0.856177,0.137814,1.282952,1,t-SC-m
5.471662,0.24988,0.201489,4.130524,0.954731,1.986071,0.177834,3.426993,1.270173,0.326969,0.510927,3.243396,1.862032,0.935038,0.662224,1.12779,0.155384,1.377177,0.296296,0.338913,1.570027,0.197204,0.145266,0.15661,0.256071,2.354734,0.136007,1.362215,0.830942,0.129875,0.954194,1,t-SC-m
5.29665,0.244903,0.190652,3.997973,0.936449,1.91928,0.183141,3.329677,1.253488,0.313461,0.497913,3.173244,1.872899,0.923691,0.651484,1.121894,0.154407,1.323711,0.296823,0.369081,1.492768,0.197985,0.14359,0.154469,0.269873,2.356595,0.148535,1.350352,0.841451,0.130486,1.058413,1,t-SC-m
4.719579,0.235195,0.182134,3.784731,0.876637,1.784955,0.191537,3.135901,1.169036,0.296989,0.463786,3.017128,1.71443,0.845852,0.61256,1.179767,0.156256,1.344091,0.286606,0.379199,1.593886,0.189663,0.147747,0.154869,0.256287,2.39521,0.146108,1.325685,0.858872,0.126379,1.099716,1,t-SC-m
