@relation 'mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute 0.196NR1_N+0.196BDNF_N+0.195MEK_N+0.193TRKA_N+0.193pNR2B_N... numeric
@attribute 0.211SNCA_N+0.203P38_N+0.202Behavior=S/C-0.202CaNA_N-0.191ITSN1_N... numeric
@attribute '0.24 PSD95_N+0.232pCASP9_N+0.228P70S6_N+0.227nNOS_N+0.204ARC_N...' numeric
@attribute 0.258pPKCG_N+0.237S6_N+0.229P3525_N+0.221H3AcK18_N+0.217pGSK3B_N... numeric
@attribute -0.329GFAP_N+0.235pPKCG_N+0.226pRSK_N+0.222pP70S6_N-0.22BCL2_N... numeric
@attribute 0.299AcetylH3K9_N+0.225pP70S6_N+0.222TIAM1_N-0.21BRAF_N+0.205Tau_N... numeric
@attribute -0.35Tau_N-0.265AcetylH3K9_N+0.259pPKCAB_N+0.232PKCA_N-0.223SOD1_N... numeric
@attribute 0.267pP70S6_N+0.265DYRK1A_N+0.264pGSK3B_Tyr216_N+0.246BRAF_N+0.236ITSN1_N... numeric
@attribute -0.343SHH_N+0.302GluR4_N-0.289P3525_N+0.256GluR3_N-0.241Treatment=Saline... numeric
@attribute 0.386Genotype=Ts65Dn-0.383Treatment=Saline+0.273APP_N-0.245SOD1_N+0.209pNUMB_N... numeric
@attribute 0.408Genotype=Ts65Dn+0.345APP_N-0.267AcetylH3K9_N+0.256Treatment=Saline+0.218GluR4_N... numeric
@attribute 0.339BAX_N+0.299Treatment=Saline-0.294GluR3_N+0.275Ubiquitin_N+0.226RRP1_N... numeric
@attribute 0.294pRSK_N-0.275BCL2_N+0.249pCASP9_N-0.243Genotype=Ts65Dn-0.232PSD95_N... numeric
@attribute -0.309BAD_N+0.297pCREB_N-0.282EGR1_N-0.257AKT_N+0.232CREB_N... numeric
@attribute 0.306BAX_N-0.303pCAMKII_N-0.281S6_N-0.257pNR2A_N+0.248pGSK3B_Tyr216_N... numeric
@attribute '-0.41RRP1_N+0.36 Treatment=Saline-0.307pCFOS_N+0.255GluR4_N-0.243SHH_N...' numeric
@attribute '0.307pCFOS_N-0.286nNOS_N+0.27 pCASP9_N-0.251GluR4_N+0.248SYP_N...' numeric
@attribute 0.322nNOS_N-0.279GFAP_N-0.263ADARB1_N-0.223pRSK_N+0.218SYP_N... numeric
@attribute '-0.385GluR4_N-0.379H3AcK18_N-0.227SOD1_N+0.21 BCL2_N-0.207ADARB1_N...' numeric
@attribute -0.322DSCR1_N-0.254H3MeK4_N-0.236Treatment=Saline-0.236pMTOR_N-0.225CDK5_N... numeric
@attribute 0.477RRP1_N-0.343SHH_N-0.295H3AcK18_N-0.279BAX_N-0.227BCL2_N... numeric
@attribute 0.376CDK5_N-0.287pGSK3B_Tyr216_N-0.257pGSK3B_N-0.252DSCR1_N-0.219S6_N... numeric
@attribute 0.355RRP1_N-0.323pCFOS_N-0.288CDK5_N+0.226BAD_N+0.212pCASP9_N... numeric
@attribute -0.385GFAP_N+0.339RRP1_N-0.297P3525_N+0.209CDK5_N+0.204pCAMKII_N... numeric
@attribute -0.372CDK5_N+0.362GluR4_N-0.29SOD1_N-0.277EGR1_N+0.254SYP_N... numeric
@attribute '0.39 BCL2_N+0.25 Treatment=Saline-0.241EGR1_N+0.229P3525_N-0.214BAD_N...' numeric
@attribute '0.344SYP_N+0.285GFAP_N+0.245SOD1_N+0.24 pMTOR_N-0.231pCASP9_N...' numeric
@attribute 0.348SYP_N-0.336BCL2_N+0.272H3MeK4_N-0.256EGR1_N+0.229Treatment=Saline... numeric
@attribute 0.322CDK5_N-0.316CREB_N+0.238pELK_N-0.237nNOS_N-0.212pBRAF_N... numeric
@attribute -0.332BAX_N+0.292BAD_N+0.292ADARB1_N+0.269pCFOS_N-0.245P3525_N... numeric
@attribute '0.334pELK_N+0.282pP70S6_N-0.262GluR4_N+0.26 GluR3_N+0.253BCL2_N...' numeric
@attribute '0.295SYP_N-0.266BAD_N+0.248nNOS_N+0.22 EGR1_N-0.214pCREB_N...' numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
1.286485,-2.826616,-0.664712,1.090589,1.79089,-0.204832,2.681213,-0.553997,-0.068887,0.202115,-0.926028,0.165237,-1.64,-0.320302,0.293126,-0.36469,0.084764,-0.950859,-0.21997,-0.293958,0.353358,1.298135,0.139711,-1.372038,0.582216,-0.268574,0.349757,-0.350206,-0.437124,-0.223348,0.145224,0.325211,t-CS-m,cluster7
-1.020673,-2.255769,-1.975772,1.780068,2.401827,-0.488163,2.368389,-0.199008,0.596719,-0.022526,-0.164885,0.150598,-1.259804,-0.743916,0.372564,-1.593067,0.709866,-0.288024,-0.239221,-1.099614,-0.195004,0.13174,-0.562861,-0.431546,0.280706,-0.857574,-0.344788,-0.338905,-0.68282,0.123443,-0.006344,-0.255067,t-CS-m,cluster7
-0.545205,-1.840899,-1.732621,2.127855,1.966407,-0.389751,2.647961,0.009656,0.516351,-0.006844,-0.301586,0.377468,-1.257343,-0.819814,0.512099,-1.750563,0.415197,-0.240404,-0.487147,-1.175805,-0.137363,0.439448,-0.26162,-0.600645,0.634094,-0.748156,-0.313884,-0.394413,-0.509563,0.045971,-0.259622,-0.219992,t-CS-m,cluster7
0.15202,-1.943675,-2.604214,1.989902,2.183579,-0.571888,2.968524,-0.487919,0.290069,-0.011584,-0.16244,0.350848,-1.129397,-0.210677,0.502939,-1.154519,0.715437,-1.035683,-0.847843,-0.715692,-0.039488,0.086662,-0.489113,-0.456771,0.706175,-0.609832,0.222895,-0.794913,-0.358858,0.215531,-0.042078,-0.467402,t-CS-m,cluster7
-1.641072,-0.851188,-3.256451,2.432704,2.607016,-1.587052,2.260026,0.091856,0.4709,-0.179467,0.131235,-1.230503,-0.910384,-0.780078,-0.46373,-1.2714,1.870719,0.646225,0.103531,-0.848835,0.301231,0.312631,0.559186,0.111698,0.495082,-0.24029,-0.051221,0.165308,-0.603088,0.399741,-0.295534,0.076205,t-CS-m,cluster7
-0.293263,-0.04702,-3.352848,2.911361,1.575238,-1.41011,2.756138,0.174913,0.615773,-0.331025,0.338608,-0.439038,-1.023515,-0.837321,-0.282577,-1.30206,1.179054,0.6903,0.055003,-0.811115,0.198503,0.57702,0.27707,-0.422686,0.82743,-0.632339,0.064998,-0.371428,-0.782673,0.267304,-0.268396,0.124324,t-CS-m,cluster7
-0.351927,-0.485784,-3.424901,2.944931,1.376903,-0.923986,2.96087,-0.192001,0.338639,-0.374018,0.433418,-0.183068,-1.17683,-0.97979,0.086653,-1.072044,1.642157,-0.392927,-0.688138,-1.24248,0.046404,1.047463,-0.831687,-0.352065,-0.062731,0.123398,0.187406,-0.709578,0.035675,0.065692,-0.678465,-0.51733,t-CS-m,cluster7
2.234071,-5.408496,0.36378,2.828118,1.91168,1.130335,0.03112,2.522059,1.517496,1.632755,-0.322051,-0.579646,0.693782,-0.085091,-1.230487,0.090853,0.500209,-0.382697,-0.136608,-0.151099,0.405481,-0.66954,0.112679,0.859648,0.041406,-0.625459,0.301879,-0.511635,-0.004457,0.352636,0.213995,0.664896,t-CS-m,cluster7
1.859045,-5.78466,-0.017631,2.75675,1.963624,1.419407,0.312093,2.196602,1.758499,1.527474,-0.444508,-0.269723,0.554349,0.071621,-1.083139,0.433271,0.820127,-0.622346,-0.422094,0.007658,0.349268,-0.779451,0.03179,0.629623,0.072897,-0.699,0.017458,-0.680054,0.136945,0.40524,0.224427,0.374044,t-CS-m,cluster7
2.981339,-5.095238,0.580839,3.384724,1.13011,1.788728,0.853601,2.521672,1.639637,1.72758,-0.52062,0.278433,0.377849,0.12171,-0.91801,0.340143,0.448873,-0.856699,-0.867588,0.194551,0.290148,-0.409932,-0.035879,0.569582,0.366606,-0.763094,0.105146,-0.810277,0.073205,0.519902,0.142469,0.234114,t-CS-m,cluster7
-0.082958,-4.1693,0.255506,3.630343,1.899887,1.228053,1.086693,3.280435,1.929061,1.388177,-0.431323,-0.678336,0.354822,-0.498756,-0.567432,0.430773,-0.502944,-0.525816,-0.70927,-0.358185,0.350335,-0.756507,0.373547,0.72138,0.56669,-0.416802,-0.061604,-0.491288,0.444854,0.32886,0.701858,1.190091,t-CS-m,cluster7
0.732463,-4.095354,-0.578074,3.702434,2.012019,1.388852,1.048676,2.874082,1.988215,1.348854,-0.590379,-0.585614,0.406406,-0.178572,-0.589119,0.418222,-0.146354,-0.639074,-0.622799,-0.582523,0.658025,-0.963666,0.167087,0.756221,0.158547,-0.663608,0.154075,-0.383794,0.285433,0.298503,0.828884,0.809413,t-CS-m,cluster7
-0.676414,-3.879618,0.430689,3.970537,1.268894,1.486127,1.400847,2.845175,1.611963,1.442367,-0.787951,-0.018796,0.290525,-0.366495,-0.537776,0.505474,-0.077418,-1.043752,-0.764671,-0.194521,0.717822,-0.580317,0.158984,0.300616,0.25394,-0.440265,0.082793,-0.67123,0.367932,0.055157,0.601117,0.820992,t-CS-m,cluster7
1.422676,-2.498227,-2.921329,3.710705,3.106086,1.015996,1.692866,3.1973,1.33839,1.208883,-0.632647,-1.074196,0.32964,-0.713546,-0.844035,0.436197,-0.092964,-0.011258,0.583055,-0.519179,0.802109,-0.412341,0.137133,0.463379,-0.2265,-0.506736,0.14075,-0.351098,0.546539,-0.084006,1.299825,1.105097,t-CS-m,cluster7
0.662156,-2.65159,-3.174961,3.681006,3.186168,1.327744,1.697601,2.849655,1.649933,0.963605,-0.392225,-1.031675,-0.172219,-0.199188,-0.924661,0.465622,0.067403,-0.047968,0.096105,-0.363118,0.799777,-0.584476,0.231031,0.589969,-0.016945,-0.347663,0.070729,-0.425179,0.01823,0.220053,1.068097,0.962768,t-CS-m,cluster7
-0.117753,-2.567737,-2.784761,3.530493,3.036702,1.059993,1.793843,2.988972,1.946081,0.657445,-0.624365,-0.680147,-0.157168,-0.201667,-1.064996,0.611584,0.42791,-0.667288,-0.258569,-0.364546,0.60623,-0.568125,-0.068204,0.740058,-0.035754,-0.758607,0.109443,-0.428283,-0.113634,0.025155,1.08935,1.167975,t-CS-m,cluster7
-0.20443,-0.664389,-3.456622,3.912943,2.475787,1.225355,1.717212,3.574316,1.59084,0.984107,-0.187142,-1.111677,0.057049,-1.311504,-0.572598,0.00597,-0.721571,0.503938,-0.125986,-1.033806,0.474065,-0.177597,0.22551,0.285536,-0.285892,-0.892987,-0.07668,0.24541,-0.413039,0.332447,1.193651,1.419642,t-CS-m,cluster7
0.34899,-0.915784,-3.969241,3.584849,2.395217,1.501513,1.886995,3.719627,1.558701,0.916891,0.316887,-1.628017,-0.101369,-0.872152,-0.863225,0.337006,-0.390236,0.088603,-0.10356,-0.765154,0.722894,-0.02928,0.213301,0.665948,0.003488,-0.910486,0.058965,0.266117,-0.155537,0.434536,1.685642,0.53316,t-CS-m,cluster7
0.765613,-0.657921,-3.767551,4.12964,2.378828,0.924623,2.243739,3.425743,1.793488,0.677054,-0.274541,-1.548567,-0.037115,-1.140544,-0.739284,0.708568,0.248497,-0.268627,-0.131644,-0.74936,0.982951,-0.429632,0.011192,0.622044,-0.249803,-0.697674,-0.099821,-0.100104,0.005145,0.406015,1.597177,0.981137,t-CS-m,cluster7
0.006109,1.427634,-5.429883,4.531546,1.706318,1.122619,2.413817,3.93692,1.475941,0.59384,0.305144,-1.778706,0.106385,-1.741033,-1.12411,0.571944,-0.298287,0.883262,0.228906,-0.216421,0.900454,-0.13962,0.290536,-0.371086,0.136516,-0.583929,0.061458,-0.103013,-0.11771,0.424304,1.400109,0.819201,t-CS-m,cluster7
1.337013,1.892115,-5.803137,4.365145,1.625213,0.978223,2.687805,4.228074,1.290227,0.514614,0.59232,-2.090201,0.174591,-1.522672,-1.354223,0.561698,-0.464883,0.318051,0.221751,-0.767902,0.495337,0.248655,0.061329,-0.127399,0.403866,-0.828346,0.349113,0.125023,-0.250907,0.408305,1.832485,0.623115,t-CS-m,cluster7
1.555716,1.364467,-5.990222,4.664819,1.925877,1.007587,2.65791,3.732106,1.375753,0.714869,0.445737,-2.196051,0.074336,-1.634751,-1.18935,0.995734,0.120591,0.51497,-0.166627,-0.673854,1.01337,0.434257,-0.336913,0.103081,-0.120236,-0.349742,0.261138,-0.116853,-0.204536,0.390802,1.56343,0.634772,t-CS-m,cluster7
5.067646,2.338474,1.932097,0.598652,2.101533,2.772117,-4.823743,-0.701918,1.282377,0.4033,-1.79194,-1.664053,-0.783152,1.310736,0.246074,0.489043,1.532051,0.881959,-1.078918,-0.058553,-0.834483,0.643787,-0.036962,-1.177223,-1.341827,-0.12499,0.586712,1.465641,0.728413,-0.189467,-0.284726,0.441509,t-SC-m,cluster2
2.400126,2.2231,3.531407,1.404494,1.375804,2.046988,-4.513773,-0.75044,1.035597,0.37411,-1.765382,-1.427928,-0.927154,1.062983,0.25031,0.504602,1.426173,0.665466,-0.819457,-0.100575,-0.610186,0.51012,-0.232093,-1.036867,-1.082117,-0.078684,0.903836,1.132493,0.229777,0.020096,-0.228546,0.783317,t-SC-m,cluster2
1.515221,1.971723,3.411232,1.211653,2.506333,2.00838,-4.4978,-0.713239,1.253662,0.603623,-1.977877,-1.836214,-0.723818,0.888128,0.142636,0.707928,2.013545,1.019135,-1.001629,0.002749,-0.589464,0.394036,0.055773,-0.598279,-1.014409,0.533081,0.70452,1.327827,0.48603,-0.062828,-0.264664,0.562757,t-SC-m,cluster2
1.659031,2.181885,1.747436,1.197588,1.917293,2.00059,-4.585279,-1.191471,1.156877,0.429934,-2.112713,-1.613331,-1.026318,1.544739,0.526372,0.620763,1.117451,0.67817,-0.853094,-0.149391,-1.035271,0.661547,-0.250011,-0.500802,-1.01172,-0.06576,0.486855,1.212418,0.454239,-0.051558,-0.313494,0.823414,t-SC-m,cluster2
2.514328,2.767012,3.110557,2.478818,1.207155,1.800588,-4.391129,-0.936134,1.244287,0.532723,-2.335694,-1.869308,-0.983202,1.56471,0.522631,0.494011,1.496068,1.156142,-0.701485,0.007114,-1.092782,0.362908,0.012681,-0.598007,-1.182776,0.622196,0.415402,1.257852,0.433335,-0.478892,-0.085368,0.784327,t-SC-m,cluster2
0.621279,2.497103,3.950772,2.49442,1.12692,1.466536,-4.283306,-0.896369,1.201965,0.561962,-2.620527,-1.379589,-1.253359,1.306963,0.438383,0.48099,1.556407,0.843376,-0.75667,-0.072541,-0.940123,-0.012507,-0.158441,-0.583429,-1.030336,0.222041,0.332423,1.375477,0.406815,-0.389403,-0.165972,0.938771,t-SC-m,cluster2
0.649521,2.662644,1.610096,2.495814,1.313618,1.621679,-4.672364,-1.166358,1.237963,0.188077,-2.375406,-2.036599,-0.846936,1.788315,0.198714,0.203997,1.79874,0.521964,-0.665917,0.031275,-1.127104,-0.328335,0.048208,-0.316534,-0.621738,0.264604,-0.291325,0.787311,0.413352,-0.339753,-0.027839,0.675617,t-SC-m,cluster2
-0.984275,2.628946,2.95169,3.541702,0.35128,1.668386,-4.617223,-1.098985,1.212161,0.351787,-3.147469,-1.374212,-1.284744,1.582854,0.810922,0.135168,1.200892,0.92615,-0.667389,0.13498,-1.313641,-0.326694,0.105361,-0.715604,-0.984616,0.491687,-0.110954,0.991861,0.187202,-0.126018,-0.252866,0.582437,t-SC-m,cluster2
-1.519639,2.255459,2.305998,2.221772,1.723185,1.305833,-4.678481,-1.368376,0.836158,0.422453,-2.414542,-1.739946,-0.732305,1.409591,-0.151775,0.338668,1.576948,0.405584,-0.769425,-0.04876,-1.017628,0.066309,0.159317,-0.283274,-0.79966,0.302184,0.066967,0.993362,0.828674,-0.206703,-0.519351,0.562576,t-SC-m,cluster2
-1.159801,3.611729,0.322598,2.925354,0.766721,1.355404,-5.002857,-1.459357,1.047242,0.074273,-2.707195,-1.792397,-1.122147,1.734087,0.237871,0.132419,1.629618,0.40622,-0.642836,0.113267,-1.233183,-0.261467,0.209782,-0.004413,-0.865793,0.337545,-0.414554,0.538217,0.241144,-0.283449,-0.316343,0.389414,t-SC-m,cluster2
-1.088638,4.523,1.968779,4.831764,-0.44851,1.228265,-4.579962,-1.171831,0.87709,0.448661,-3.250025,-1.673004,-1.369773,1.375537,0.400817,0.380235,1.313361,0.692802,-0.540667,0.331509,-1.337473,-0.5377,0.681308,-0.402053,-0.870611,0.684514,-0.094272,0.123489,0.124688,-0.629343,0.046688,0.463714,t-SC-m,cluster2
-1.59617,4.095878,2.443571,4.626535,-0.137028,1.0238,-4.563755,-1.102921,0.761286,0.596835,-3.202299,-1.401287,-1.029333,1.764385,0.795146,0.438196,1.377092,0.192145,-0.73986,0.192719,-0.831311,-0.82243,0.177026,-0.309739,-0.857964,0.322618,0.025881,0.60505,0.363023,-0.423242,-0.301556,0.838054,t-SC-m,cluster2
-1.22665,4.828157,0.889638,4.911212,-0.684338,1.320955,-4.929463,-1.205845,0.369604,0.178135,-3.123559,-1.637351,-0.414904,1.743411,0.649317,0.170671,1.982446,0.741523,-0.834616,0.418684,-0.352611,-0.61561,0.110478,0.228747,-0.743183,0.25329,-0.364875,-0.068895,0.946817,-0.197939,0.154285,0.161426,t-SC-m,cluster2
-2.023201,5.298097,2.005676,5.586117,-1.40561,1.131622,-5.186233,-0.970634,0.777156,0.132222,-3.502613,-1.212223,-1.041813,1.455598,0.813968,-0.176401,1.443632,1.058776,-0.811032,0.547188,-0.763167,-0.955998,0.357205,-0.071262,0.128591,0.476837,-0.893711,-0.235241,0.571086,-0.309445,0.509573,0.514176,t-SC-m,cluster2
-0.55479,5.43467,1.444951,5.564503,-0.566025,0.985291,-5.114426,-1.183202,0.276065,0.512661,-3.543614,-1.750562,-0.650012,1.289633,0.866386,0.509529,1.469928,0.999883,-0.402698,0.134663,0.066188,-0.887209,0.454156,0.050844,-0.227738,0.23999,-0.457088,0.250535,0.423093,-0.032526,0.199039,0.523416,t-SC-m,cluster2
6.625705,1.493238,2.086855,-2.576628,1.567263,1.060122,-1.283819,-0.2516,2.508295,-0.634943,2.252539,-0.263596,-0.762368,0.562952,1.473626,-0.096739,2.230337,-0.048697,-0.605,0.489149,-0.52689,0.201502,1.045531,-1.05921,-1.240902,-0.409881,0.869176,-0.223425,0.675794,0.673758,0.154551,0.056464,t-SC-m,cluster1
5.633603,1.498053,2.929927,-2.00779,1.359104,0.531111,-1.398348,-0.166024,2.2028,-0.494781,2.290161,-0.390473,-0.651034,0.381735,1.290842,-0.032101,2.222641,0.15593,-0.616846,0.555341,-0.358615,0.155829,1.356708,-1.004819,-1.390954,-0.206853,0.818036,-0.343842,0.647623,0.581109,0.158208,-0.054529,t-SC-m,cluster1
3.42267,1.272387,3.517105,-1.768544,0.99042,0.33352,-1.117903,-0.294858,2.499104,-0.1592,1.949792,-0.359042,-0.385829,0.758907,1.697121,0.14832,2.574917,0.251402,-0.390373,0.718729,-0.269119,0.157064,1.015169,-0.605567,-1.215255,0.046253,0.446799,-0.256791,0.236675,0.774489,0.263878,0.139271,t-SC-m,cluster1
3.06415,1.79756,2.295291,-1.817826,0.283084,0.673804,-0.487893,-0.092629,2.742487,-0.309969,1.844585,0.063828,-0.982659,0.386625,2.207278,0.2866,1.381796,-0.287178,-0.359502,0.599452,-0.103339,0.276626,1.115229,-0.930864,-1.370044,-0.738146,0.159169,-0.191468,0.618331,0.494356,0.25,0.441242,t-SC-m,cluster1
4.191469,2.156981,2.140647,-1.393881,0.206191,0.493938,-0.436043,0.057437,2.498499,-0.23819,2.160256,-0.267729,-0.630425,0.400135,2.01848,0.056175,2.020772,-0.29571,-0.438807,0.627075,0.129782,0.316265,0.967945,-1.041536,-1.234987,-0.246756,0.499512,-0.26711,0.318266,0.370339,0.35589,0.151637,t-SC-m,cluster1
0.410606,1.423534,4.091834,-0.763575,-0.248387,-0.147307,-0.271667,-0.300865,2.455408,-0.41775,1.520245,0.108603,-0.978486,0.438046,2.032951,0.360109,1.924129,-0.002446,-0.388383,0.893135,0.326269,-0.021293,1.150004,-0.747386,-1.08461,-0.714965,0.375016,-0.242763,0.172072,0.493137,0.588316,0.199048,t-SC-m,cluster1
2.541688,2.404615,0.525055,-2.088425,0.489563,0.247521,-0.416809,-0.041695,2.729072,-0.468249,2.154986,-0.235569,-0.899751,0.654845,2.00172,0.295973,1.614199,-0.597786,-0.515993,0.33341,-0.237848,0.509632,0.540068,-0.694693,-1.066728,-0.764299,0.184729,-0.007565,0.441898,0.614178,0.493206,0.34984,t-SC-m,cluster1
1.467964,2.585104,1.37394,-1.546878,0.384272,-0.160957,-0.238503,-0.141458,2.157758,-0.49905,1.871239,-0.470365,-0.934795,0.484749,1.789637,0.653399,1.970334,-0.152257,-0.292889,0.784036,0.226142,0.465076,0.800588,-0.740929,-1.03292,-0.460928,-0.097203,-0.541464,0.273928,0.239288,0.136556,0.195085,t-SC-m,cluster1
-0.12411,2.120547,1.916437,-1.472689,0.424282,-0.449129,-0.183759,-0.593371,2.605883,-0.324467,1.554923,-0.387815,-0.961172,0.356685,1.900005,0.954232,2.18855,-0.053441,-0.369359,0.831307,0.470081,0.108878,0.932023,-0.380967,-0.972641,-0.650076,0.117909,-0.189759,0.096879,0.363075,0.407998,0.050598,t-SC-m,cluster1
-0.148951,3.497464,-0.347327,-1.107982,-1.240077,-0.144213,0.699826,0.243917,2.900149,-1.050923,2.410444,-0.220071,-0.721708,0.459168,2.053829,0.784605,1.824281,-0.761215,-0.455784,1.036608,0.538504,0.295557,0.062552,-0.816322,-1.031869,-1.263466,-0.023592,-0.414074,0.258581,0.198269,0.051473,0.561337,t-SC-m,cluster1
-0.490204,3.432816,0.851299,-0.350082,-1.27069,-0.561893,0.924244,0.16373,2.05856,-0.471668,1.943433,-0.565311,-0.824704,0.275668,1.903743,1.51355,1.510143,-0.086087,-0.290048,1.517959,0.985809,0.369484,0.484684,-1.25529,-0.932722,-0.90536,0.215109,-0.312561,0.231246,-0.25265,0.170122,-0.150753,t-SC-m,cluster1
-0.720402,3.807006,0.89482,0.02058,-1.621689,-0.713249,0.926401,0.263527,2.26945,-0.388884,2.133437,-0.41032,-0.345875,0.668399,1.93099,0.608605,1.767677,-0.519008,-0.098995,1.160184,0.772245,0.042931,0.26778,-0.779267,-1.318839,-1.064281,-0.015871,-0.433407,-0.123602,-0.05893,-0.079667,0.303468,t-SC-m,cluster1
-0.006828,4.936858,-0.454818,-0.836677,-2.205916,-0.436378,1.071734,0.400963,2.32944,-0.758617,2.361311,-0.196003,-0.810065,0.904471,2.255347,1.075794,0.991531,-1.055009,-0.577657,1.470003,0.28189,0.765393,0.060037,-0.513264,-1.19127,-1.325801,-0.444352,-0.41239,0.079389,0.412645,0.054136,1.202288,t-SC-m,cluster1
0.109113,5.147052,-0.444719,-0.229786,-1.984837,-0.701537,1.110204,0.592286,1.956303,-0.649704,2.486275,-0.555837,-0.771558,0.335253,2.014078,1.74078,1.220209,-0.791294,-0.477411,1.726392,1.08855,0.692589,0.801444,-1.283277,-1.027454,-1.279201,0.007654,-0.568441,0.659631,0.14187,-0.192605,-0.010712,t-SC-m,cluster1
-0.7007,4.983644,-0.016067,-0.417935,-1.430839,-0.99497,0.825677,0.474294,2.107908,-0.723572,2.414912,-0.892025,-0.327092,0.966889,1.820186,1.096875,1.239248,-0.472814,0.329455,1.552786,0.908544,0.522817,0.362241,-0.740952,-1.749787,-1.408188,-0.511524,-0.946392,-0.039295,0.50292,-0.192873,0.542995,t-SC-m,cluster1
6.037288,3.665161,-3.499737,-2.694368,-0.927052,5.468225,-3.155196,0.763953,2.492516,-0.493962,0.101471,-0.420497,-0.650248,0.51207,1.32731,-1.972766,0.067306,-0.768842,-0.565411,-2.09543,0.138559,0.027272,-0.156853,-0.413525,1.169024,-1.501203,0.273367,-0.034581,0.366395,0.012632,0.040233,-0.028993,t-SC-m,cluster2
3.643218,3.30626,-2.639366,-2.114608,-0.349686,4.671865,-3.048237,0.649681,1.580567,-0.412159,-0.20578,-0.768797,-1.021503,0.511745,1.400816,-1.162674,0.31623,-0.814272,-0.253342,-1.331265,-0.173962,0.296811,-0.069655,-0.195267,1.015511,-1.138553,0.49292,-0.156307,0.080197,0.067161,-0.165458,-0.518205,t-SC-m,cluster2
1.426407,2.882242,-1.649292,-1.825367,0.12246,4.349458,-2.544101,0.35948,1.441182,-0.068329,-0.078067,-0.719748,-0.630516,0.432439,1.069115,-0.770842,0.488352,-0.890311,0.052938,-0.25014,0.019475,0.461385,-0.10003,-0.841064,0.704103,-0.91164,0.64964,-0.412034,0.141434,0.081595,-0.198821,-0.397825,t-SC-m,cluster2
4.85183,4.907433,-1.390557,-0.70504,-2.771454,4.974704,-2.673791,1.115296,1.99763,0.535303,-0.519162,0.668588,-0.368446,0.655817,2.722434,-1.926806,-1.108746,-0.976188,-0.001434,-2.00956,-0.672663,0.484094,0.032249,-0.72541,1.381272,-1.692564,-0.13996,0.065131,0.376143,0.110246,0.104992,0.436591,t-SC-m,cluster2
2.58957,3.893373,-4.297168,-3.061239,0.819259,4.075699,-3.008998,0.334146,1.350977,0.124696,0.03424,-1.533739,-0.427875,0.680082,1.38487,-0.70665,0.367191,-0.263828,0.110556,-1.26411,-0.218155,0.507353,-0.061785,0.478248,0.654046,-1.095531,-0.090429,-0.272694,0.097934,0.176196,0.075843,-0.583436,t-SC-m,cluster2
-0.016557,3.194399,-3.163095,-3.101581,1.041915,3.894366,-2.700008,0.101168,1.202197,0.393088,-0.273334,-1.559812,-0.271509,0.292624,1.377015,-0.274563,0.502173,-0.419048,0.353222,-0.682868,-0.138015,0.44195,0.288253,-0.096971,0.416702,-0.822831,0.15017,-0.504516,0.158796,-0.166677,-0.199239,-0.596482,t-SC-m,cluster2
1.312384,4.95658,-5.132655,-2.927946,-1.354375,4.578914,-3.252636,0.12329,1.700252,0.82021,-0.187716,-0.726801,-0.49491,1.457337,2.130081,-0.369695,-0.186346,-0.366275,0.249855,-1.61788,0.037969,0.007579,0.151237,-0.301386,1.525134,-1.347442,-0.265334,-0.309223,0.789114,0.127098,-0.160049,0.584498,t-SC-m,cluster2
3.021988,5.697061,-5.718609,-3.11635,0.424023,4.004199,-3.283992,1.032538,0.889932,0.539073,0.141358,-1.911476,0.570038,0.423729,2.109801,-0.670933,0.216263,-0.564162,0.311213,-1.65844,-0.526078,0.911838,0.006713,0.587702,0.951883,-1.317215,-0.004311,-0.284184,0.137745,-0.607898,-0.405607,-1.319285,t-SC-m,cluster2
-2.322414,3.711545,-5.588571,-4.703356,2.241271,3.606384,-3.019708,0.004956,0.707547,0.3872,-0.012432,-2.085064,0.242598,0.114746,1.450035,0.350129,0.915191,0.124421,0.527775,-0.663697,-0.28005,0.829726,0.191721,0.320497,0.641541,-1.023052,0.188841,-0.631394,-0.023888,-0.566516,-0.6276,-0.938738,t-SC-m,cluster2
0.351302,7.079973,-2.22194,0.349875,-5.199894,5.0651,-3.377437,0.754694,0.961194,1.497083,-1.559867,0.935,0.405963,1.582621,3.6733,-1.578855,-2.156116,-0.938967,-0.410052,-2.085431,0.915517,1.199047,0.09806,0.290852,1.489356,-1.882569,0.54309,-0.129341,0.631548,-0.434999,0.109911,0.145811,t-SC-m,cluster2
