@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S40

@attribute NR1_N numeric
@attribute NR2A_N numeric
@attribute pCREB_N numeric
@attribute pERK_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pRSK_N numeric
@attribute CREB_N numeric
@attribute RSK_N numeric
@attribute APP_N numeric
@attribute SOD1_N numeric
@attribute P38_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute BAX_N numeric
@attribute ARC_N numeric
@attribute ERBB4_N numeric
@attribute nNOS_N numeric
@attribute GFAP_N numeric
@attribute GluR3_N numeric
@attribute IL1B_N numeric
@attribute P3525_N numeric
@attribute pCASP9_N numeric
@attribute Ubiquitin_N numeric
@attribute SHH_N numeric
@attribute BAD_N numeric
@attribute H3AcK18_N numeric
@attribute H3MeK4_N numeric
@attribute CaNA_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute Treatment=Saline numeric
@attribute Behavior=S/C numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
2.437811,4.533458,0.205348,0.668781,0.264925,0.8301,0.511816,0.184204,0.177736,0.463682,0.344279,0.332463,2.068747,0.303739,0.185899,0.112793,0.151258,0.17634,0.122658,0.205246,0.475415,0.280722,1.28294,1.135352,0.181387,0.14667,0.173511,0.201805,1.696719,1,0,0,t-CS-m
2.359798,3.996296,0.206445,0.722558,0.262872,0.865539,0.532535,0.188542,0.185455,0.464131,0.347203,0.329794,2.080301,0.288019,0.175598,0.111356,0.150099,0.173238,0.12148,0.215253,0.461942,0.278277,1.272644,1.137997,0.195387,0.153448,0.177348,0.187395,1.679479,1,0,0,t-CS-m
2.321113,4.141748,0.200382,0.686888,0.289109,0.827562,0.528899,0.183425,0.166706,0.449248,0.311798,0.342489,1.995782,0.297175,0.174689,0.11209,0.150282,0.170094,0.127232,0.198719,0.496422,0.294463,1.284369,1.111036,0.194878,0.147194,0.173183,0.184708,1.665311,1,0,0,t-CS-m
2.243913,4.154104,0.194635,0.622977,0.264616,0.788599,0.522379,0.181951,0.176119,0.442339,0.325703,0.320309,2.125139,0.299685,0.167037,0.109844,0.146274,0.164535,0.125603,0.197164,0.438543,0.268076,1.171672,1.117445,0.175936,0.150445,0.184835,0.216352,1.54987,1,0,0,t-CS-m
2.232551,3.817695,0.191862,0.663047,0.258905,0.792789,0.509702,0.187373,0.17159,0.414133,0.304952,0.323197,2.042947,0.295179,0.172352,0.106475,0.144911,0.163143,0.125928,0.206372,0.443473,0.283338,1.207217,1.187482,0.185415,0.15929,0.178179,0.212856,1.6677,1,0,0,t-CS-m
2.132863,3.787087,0.188857,0.650491,0.252454,0.749896,0.507673,0.180285,0.160238,0.413383,0.288815,0.342182,2.116057,0.294398,0.166745,0.109324,0.155148,0.158141,0.131581,0.197606,0.459834,0.283831,1.219302,1.173665,0.192836,0.158047,0.17806,0.19611,1.665576,1,0,0,t-CS-m
2.375105,4.209351,0.206403,0.669334,0.304128,0.812131,0.610994,0.212089,0.202822,0.491365,0.364364,0.343513,2.012271,0.289256,0.175933,0.105059,0.130979,0.151014,0.139619,0.168044,0.357626,0.258703,1.052968,1.19171,0.226897,0.167668,0.181067,0.234285,1.391811,1,0,0,t-CS-m
2.15094,3.629674,0.203956,0.633234,0.272008,0.753314,0.531949,0.20633,0.190702,0.436597,0.32542,0.306231,2.006614,0.265444,0.168601,0.09859,0.144266,0.140771,0.136528,0.175465,0.371272,0.280919,1.04318,1.214027,0.215525,0.168351,0.200424,0.234244,1.346312,1,0,0,t-CS-m
2.194273,3.738914,0.212368,0.611851,0.285743,0.770332,0.540863,0.207596,0.188308,0.478226,0.318155,0.30165,2.050266,0.285232,0.169113,0.112872,0.142356,0.142746,0.133004,0.188336,0.416288,0.255877,1.064943,1.153267,0.221847,0.171321,0.191194,0.228731,1.502663,1,0,0,t-CS-m
2.269183,3.827043,0.221695,0.597101,0.335166,0.786553,0.570357,0.219695,0.212197,0.44189,0.365909,0.370907,2.017346,0.288951,0.165963,0.107829,0.156431,0.147211,0.12877,0.164557,0.42491,0.267542,1.209095,1.205813,0.214096,0.197687,0.219409,0.275356,1.322394,1,0,0,t-CS-m
2.019131,3.211569,0.205942,0.53905,0.280216,0.67792,0.514517,0.204817,0.188161,0.394553,0.309025,0.309251,2.13394,0.287356,0.167784,0.111909,0.144157,0.133301,0.134738,0.181833,0.436941,0.276501,1.216954,1.255268,0.230364,0.193327,0.203384,0.264687,1.462324,1,0,0,t-CS-m
2.097173,3.537895,0.217391,0.596816,0.311,0.719648,0.539796,0.223093,0.199097,0.429793,0.321929,0.323355,2.153168,0.285924,0.173743,0.102057,0.145003,0.157087,0.136839,0.18452,0.470444,0.270085,1.214402,1.091607,0.218485,0.212606,0.225016,0.261267,1.512084,1,0,0,t-CS-m
2.947165,5.365686,0.23592,0.847397,0.27395,1.01945,0.434198,0.17844,0.167118,0.452487,0.35001,0.377105,1.786347,0.323253,0.189973,0.111573,0.158347,0.1872,0.118453,0.246613,0.47744,0.30224,1.589813,1.167627,0.221173,0.12592,0.110453,0.134667,1.93776,1,0,0,t-CS-m
2.960507,5.337299,0.237933,0.885714,0.272745,1.059093,0.447001,0.179425,0.171039,0.456753,0.350658,0.373086,1.765535,0.330818,0.197995,0.118389,0.1618,0.179099,0.120042,0.247631,0.504187,0.328173,1.583958,1.292309,0.232702,0.128085,0.111393,0.14048,2.012506,1,0,0,t-CS-m
2.887264,5.376959,0.243993,0.815937,0.270206,1.024029,0.439073,0.172001,0.164973,0.444582,0.342103,0.372875,1.75975,0.33051,0.2076,0.120738,0.160742,0.182973,0.128928,0.262592,0.487241,0.31257,1.559561,1.22632,0.227992,0.129987,0.112492,0.137453,1.957265,1,0,0,t-CS-m
2.701699,4.782074,0.21894,0.685598,0.274468,0.944219,0.505832,0.176217,0.165695,0.423428,0.322642,0.384255,2.024113,0.322677,0.184571,0.112978,0.157478,0.188973,0.115687,0.238824,0.494243,0.314278,1.546329,1.222162,0.210038,0.140409,0.113926,0.149282,1.946491,1,0,0,t-CS-m
2.670313,5.059375,0.220313,0.711979,0.285677,0.976823,0.527734,0.182292,0.167578,0.436979,0.338411,0.38763,2.065634,0.3288,0.195787,0.113413,0.153798,0.184976,0.120458,0.249564,0.528074,0.322104,1.555346,1.304457,0.22829,0.150031,0.118016,0.149264,2.064797,1,0,0,t-CS-m
2.75771,5.200911,0.215224,0.711646,0.2838,0.970072,0.529213,0.17944,0.169941,0.468055,0.339232,0.396617,2.013718,0.326532,0.200662,0.117667,0.15303,0.178397,0.12394,0.241608,0.497966,0.327566,1.474874,1.092369,0.221755,0.140966,0.113876,0.150617,1.975253,1,0,0,t-CS-m
2.477181,4.595549,0.210289,0.638123,0.276891,0.865022,0.521206,0.182067,0.167231,0.412192,0.312208,0.386551,2.267202,0.307025,0.180964,0.117844,0.149901,0.193336,0.117211,0.237493,0.469117,0.313708,1.442026,1.213654,0.214286,0.154506,0.123984,0.168503,1.932816,1,0,0,t-CS-m
2.526915,4.521711,0.203936,0.605139,0.269963,0.891202,0.535372,0.189462,0.175476,0.411286,0.349976,0.35274,2.196265,0.31484,0.180763,0.113861,0.147403,0.17478,0.120479,0.216843,0.454537,0.320279,1.406581,1.116671,0.211767,0.161817,0.121838,0.165352,1.978152,1,0,0,t-CS-m
2.478811,4.509804,0.194972,0.594402,0.277989,0.886464,0.526407,0.183112,0.173308,0.41129,0.30661,0.351992,2.242194,0.321765,0.194854,0.118304,0.145591,0.16775,0.125904,0.219852,0.442084,0.315997,1.36819,1.082044,0.213442,0.165736,0.125446,0.169032,1.946342,1,0,0,t-CS-m
2.22588,3.667991,0.20734,0.562807,0.270526,0.832198,0.510405,0.188611,0.176315,0.398978,0.306659,0.358872,2.329102,0.304671,0.200479,0.100599,0.141796,0.17006,0.111976,0.210419,0.415569,0.273653,1.276647,1.248024,0.23018,0.173413,0.14982,0.214611,1.878443,1,0,0,t-CS-m
2.256685,3.959699,0.205273,0.561394,0.265725,0.810546,0.512806,0.183239,0.175518,0.39096,0.312806,0.382486,2.387718,0.311652,0.203609,0.100533,0.148861,0.185804,0.113009,0.213178,0.410005,0.27907,1.288881,1.275194,0.236676,0.176599,0.155039,0.22093,1.918362,1,0,0,t-CS-m
2.308152,4.01561,0.203893,0.57699,0.310079,0.815571,0.521102,0.184043,0.197341,0.407593,0.325496,0.358643,2.304137,0.31267,0.196397,0.09968,0.144483,0.145431,0.120659,0.212042,0.425507,0.280194,1.277942,1.300818,0.239303,0.174114,0.142705,0.182055,1.906483,1,0,0,t-CS-m
2.165129,3.456693,0.219798,0.550956,0.28189,0.793026,0.528684,0.19775,0.191901,0.402475,0.324184,0.338133,2.429837,0.287067,0.154375,0.090243,0.143533,0.177432,0.111162,0.195908,0.533211,0.270881,1.380516,1.135135,0.232555,0.196213,0.170713,0.248435,1.742709,1,0,0,t-CS-m
2.213431,3.556578,0.236431,0.586707,0.289788,0.797148,0.538178,0.196872,0.192272,0.408004,0.325437,0.377645,2.533063,0.298971,0.173581,0.09685,0.135059,0.186369,0.119464,0.195103,0.495633,0.28821,1.392077,1.231129,0.234872,0.202121,0.164067,0.24267,1.8665,1,0,0,t-CS-m
2.245019,3.491184,0.219831,0.582551,0.293794,0.827799,0.542936,0.203801,0.183879,0.406229,0.317838,0.394092,2.357747,0.365449,0.190879,0.094533,0.140441,0.143612,0.121867,0.188765,0.523407,0.312594,1.389157,1.224706,0.235729,0.197976,0.169284,0.233313,1.719873,1,0,0,t-CS-m
2.62691,4.110323,0.234832,1.077259,0.248145,0.89426,0.568747,0.160847,0.158664,0.520624,0.315474,0.33708,2.789829,0.30994,0.181432,0.107668,0.155122,0.198748,0.114838,0.229007,0.495929,0.283266,1.676631,1.2109,0.216247,0.142059,0.175355,0.166545,1.585916,1,0,0,t-CS-m
2.545787,4.05288,0.23377,0.982696,0.246668,0.878117,0.560619,0.158426,0.154342,0.505804,0.310189,0.342541,2.730856,0.307281,0.185329,0.102792,0.148835,0.182349,0.1152,0.228697,0.468037,0.286175,1.716562,1.227541,0.209537,0.143361,0.177787,0.165623,1.588042,1,0,0,t-CS-m
2.586188,4.151429,0.235108,1.013746,0.257255,0.879991,0.565787,0.158521,0.158957,0.515165,0.314968,0.341916,2.915384,0.320415,0.196304,0.109957,0.154892,0.189381,0.119167,0.239323,0.478212,0.299895,1.701527,1.363805,0.224179,0.146115,0.180172,0.172508,1.655108,1,0,0,t-CS-m
2.28703,3.606881,0.21189,0.904275,0.241687,0.806391,0.562401,0.156902,0.156902,0.471139,0.310782,0.345617,2.933104,0.312462,0.180122,0.108792,0.15604,0.197554,0.119572,0.245336,0.518272,0.283104,1.691208,1.203517,0.218807,0.156575,0.175459,0.182263,1.609251,1,0,0,t-CS-m
2.364913,3.572717,0.218741,0.94162,0.247414,0.82146,0.580402,0.167603,0.16509,0.483742,0.321165,0.361957,2.842268,0.31531,0.182296,0.105283,0.151862,0.184304,0.121659,0.243473,0.510582,0.284489,1.63958,1.193728,0.217442,0.158196,0.178125,0.192646,1.580025,1,0,0,t-CS-m
2.292778,3.506076,0.204358,0.824557,0.239559,0.743959,0.564045,0.150859,0.152535,0.46012,0.294315,0.339154,2.948599,0.315064,0.188961,0.108918,0.1525,0.183155,0.124632,0.25569,0.512618,0.305852,1.664886,1.203902,0.222558,0.15521,0.177504,0.187413,1.647314,1,0,0,t-CS-m
2.373457,3.556863,0.223087,0.936017,0.271122,0.832922,0.632618,0.185115,0.181508,0.505031,0.332068,0.386938,3.106683,0.307059,0.168451,0.103609,0.157743,0.182431,0.112036,0.246877,0.464208,0.282272,1.528356,1.187488,0.21158,0.172913,0.186496,0.202261,1.579318,1,0,0,t-CS-m
2.35943,3.470664,0.224505,0.855821,0.264483,0.822136,0.609476,0.206737,0.18064,0.502499,0.326855,0.394781,3.11305,0.297522,0.167319,0.097603,0.151068,0.171431,0.116963,0.233223,0.462133,0.285284,1.498345,1.1935,0.209449,0.177049,0.181663,0.20965,1.526633,1,0,0,t-CS-m
2.317526,3.415074,0.213307,0.797692,0.265957,0.793906,0.602596,0.204291,0.170032,0.480707,0.312477,0.398485,3.133653,0.294576,0.170013,0.098492,0.139846,0.161422,0.119968,0.246229,0.456897,0.267206,1.551493,1.252622,0.221357,0.174508,0.197982,0.200979,1.556887,1,0,0,t-CS-m
2.15532,3.016386,0.212786,0.799908,0.270713,0.767367,0.586199,0.191784,0.180475,0.476344,0.337641,0.425802,3.091586,0.309974,0.169818,0.106358,0.137556,0.204207,0.120303,0.233396,0.477429,0.27204,1.47542,1.169109,0.232805,0.192744,0.211298,0.236705,1.487828,1,0,0,t-CS-m
2.194366,3.124178,0.219718,0.769249,0.280516,0.787793,0.594836,0.183803,0.185211,0.529343,0.341549,0.451174,3.112735,0.307555,0.161915,0.102875,0.140532,0.181516,0.11713,0.255524,0.46947,0.282134,1.455453,1.146828,0.227726,0.205037,0.191851,0.243763,1.473509,1,0,0,t-CS-m
2.291518,3.080304,0.218104,0.812782,0.284153,0.80803,0.625564,0.193395,0.187218,0.489427,0.34355,0.44096,3.196889,0.316976,0.161924,0.104413,0.144201,0.166506,0.121293,0.247769,0.495539,0.278997,1.545575,1.196286,0.221365,0.204003,0.201712,0.229322,1.489269,1,0,0,t-CS-m
2.120714,2.682743,0.219682,0.744912,0.287706,0.788681,0.650962,0.204628,0.191525,0.489824,0.356008,0.491497,3.154767,0.296158,0.150568,0.102349,0.143102,0.182766,0.125992,0.22974,0.468969,0.307513,1.388396,1.200653,0.223363,0.242495,0.226163,0.256183,1.387619,1,0,0,t-CS-m
2.174914,3.023878,0.233314,0.773303,0.29603,0.81099,0.632336,0.215478,0.195915,0.515535,0.357307,0.519275,3.190775,0.299812,0.151867,0.105899,0.136335,0.175557,0.124255,0.255413,0.470662,0.301851,1.401161,1.17791,0.247254,0.235017,0.207562,0.278946,1.396454,1,0,0,t-CS-m
2.194172,2.889786,0.230237,0.811887,0.308425,0.822851,0.628967,0.216388,0.199942,0.523947,0.357184,0.53693,3.381976,0.33502,0.146719,0.095178,0.143715,0.175336,0.127589,0.232569,0.48253,0.304032,1.452332,1.206798,0.226245,0.229565,0.226245,0.25502,1.393202,1,0,0,t-CS-m
2.670424,4.657333,0.262303,0.382061,0.310303,0.991515,0.505576,0.189818,0.176242,0.462061,1.466667,0.456,1.631723,0.292652,0.184674,0.135307,0.177172,0.215688,0.117824,0.196463,0.529439,0.279724,1.711434,1.439279,0.186952,0.129614,0.400228,0.284145,1.198272,1,0,1,t-SC-m
2.490127,4.046711,0.239648,0.348979,0.289067,0.914589,0.488548,0.189891,0.165068,0.427282,1.403926,0.366693,1.648834,0.294069,0.182435,0.139318,0.17932,0.20998,0.120493,0.201329,0.561769,0.289501,1.746626,1.371098,0.206727,0.130459,0.369022,0.280089,1.246107,1,0,1,t-SC-m
2.439287,3.895413,0.241414,0.337802,0.285619,0.86694,0.538888,0.181808,0.159761,0.42023,1.315533,0.360846,1.590995,0.28218,0.171579,0.131896,0.179962,0.205178,0.10411,0.201731,0.547052,0.285357,1.822945,1.395619,0.195173,0.128718,0.396566,0.271971,1.209708,1,0,1,t-SC-m
2.391144,3.937553,0.233892,0.349134,0.29279,0.870139,0.468919,0.197985,0.186063,0.419955,1.203236,0.39455,1.594452,0.290563,0.179098,0.133087,0.172645,0.203403,0.115739,0.193178,0.516259,0.273885,1.701643,1.335568,0.195273,0.118756,0.383926,0.291234,1.202732,1,0,1,t-SC-m
2.45465,3.894858,0.239168,0.338533,0.300982,0.922733,0.494945,0.204073,0.177499,0.428221,1.225159,0.380994,1.630024,0.292432,0.182415,0.138142,0.184544,0.212581,0.1133,0.207612,0.594002,0.30157,1.874723,1.386833,0.202644,0.124567,0.431195,0.287197,1.268832,1,0,1,t-SC-m
2.321204,3.685089,0.235294,0.321341,0.278933,0.847743,0.488509,0.188509,0.166074,0.388646,1.161286,0.34788,1.428318,0.285841,0.183388,0.138847,0.179492,0.211016,0.116798,0.210042,0.592048,0.291154,1.879837,1.470734,0.204729,0.127778,0.419906,0.283627,1.317276,1,0,1,t-SC-m
2.37836,3.68377,0.242059,0.312914,0.289354,0.88918,0.468586,0.193717,0.194066,0.401047,1.075218,0.361955,1.57625,0.259699,0.177394,0.125589,0.181207,0.195335,0.124355,0.200606,0.608432,0.268334,1.742207,1.323279,0.200045,0.139157,0.419264,0.278089,1.270128,1,0,1,t-SC-m
2.229564,3.390439,0.219449,0.283244,0.280959,0.83211,0.460271,0.206396,0.174417,0.36466,0.993147,0.340839,1.618582,0.272507,0.187428,0.13516,0.181672,0.205733,0.127101,0.195142,0.623762,0.286093,1.810845,1.370251,0.204006,0.141492,0.45084,0.305089,1.30601,1,0,1,t-SC-m
2.241951,3.43249,0.23226,0.285151,0.277595,0.850197,0.488995,0.183311,0.175427,0.36383,0.993922,0.340013,1.490504,0.269483,0.164156,0.129775,0.168959,0.190133,0.119952,0.188059,0.608928,0.277996,1.736411,1.295023,0.206505,0.124536,0.409736,0.297424,1.212726,1,0,1,t-SC-m
2.164869,3.293654,0.239527,0.303816,0.294276,0.820821,0.450021,0.212775,0.200954,0.369764,0.995852,0.366653,1.498468,0.24798,0.175815,0.126916,0.170521,0.178323,0.126358,0.187517,0.579409,0.270967,1.723182,1.307885,0.207857,0.141404,0.429507,0.309418,1.226108,1,0,1,t-SC-m
2.113119,3.097888,0.233753,0.275792,0.311738,0.784728,0.468522,0.206742,0.195776,0.35459,0.974817,0.37104,1.572964,0.257399,0.183184,0.137977,0.190105,0.190546,0.134884,0.193197,0.662789,0.308791,1.819909,1.410102,0.217494,0.15815,0.460168,0.294802,1.301134,1,0,1,t-SC-m
2.087635,2.906162,0.231092,0.273309,0.293918,0.77411,0.488195,0.206283,0.184674,0.363345,0.946979,0.354142,1.56473,0.25951,0.177381,0.138307,0.189325,0.183869,0.136096,0.18844,0.648334,0.29652,1.839723,1.450015,0.219847,0.136833,0.453554,0.316426,1.254792,1,0,1,t-SC-m
2.093035,2.882599,0.256953,0.256215,0.29141,0.783904,0.490278,0.191238,0.215604,0.346542,1.075068,0.400935,1.650377,0.261698,0.173774,0.130755,0.185849,0.172264,0.129057,0.184528,0.674151,0.30566,1.727358,1.383585,0.21283,0.156604,0.455094,0.309434,1.269434,1,0,1,t-SC-m
1.998093,2.58226,0.254649,0.240105,0.290176,0.766333,0.453028,0.18908,0.204101,0.321888,0.998331,0.359323,1.66323,0.233868,0.187667,0.139748,0.190531,0.188049,0.130775,0.189576,0.692249,0.307751,1.730622,1.411989,0.203704,0.16113,0.479763,0.319397,1.299733,1,0,1,t-SC-m
2.100917,2.607736,0.244483,0.23035,0.303248,0.782792,0.498636,0.207786,0.209769,0.352095,1.029259,0.356806,1.625986,0.247278,0.169733,0.137814,0.193766,0.185693,0.131431,0.180248,0.684566,0.313368,1.793842,1.44386,0.20691,0.168419,0.435599,0.333271,1.282952,1,0,1,t-SC-m
2.775937,5.471662,0.261287,0.355187,0.353386,0.954731,0.439001,0.177834,0.158501,0.510927,1.862032,0.466619,1.377177,0.296296,0.197204,0.129875,0.162681,0.195732,0.116201,0.245462,0.491354,0.256071,2.064018,1.362215,0.193893,0.146676,?,?,0.954194,1,0,1,t-SC-m
2.704662,5.29665,0.264695,0.364373,0.323358,0.936449,0.451651,0.183141,0.156194,0.497913,1.872899,0.442232,1.323711,0.296823,0.197985,0.130486,0.16813,0.198665,0.111324,0.248486,0.55149,0.269873,2.115527,1.350352,0.198356,0.156447,?,?,1.058413,1,0,1,t-SC-m
2.356879,4.719579,0.243479,0.333147,0.29878,0.876637,0.434121,0.191537,0.151797,0.463786,1.71443,0.412403,1.344091,0.286606,0.189663,0.126379,0.172077,0.199055,0.110936,0.254838,0.568925,0.256287,2.174283,1.325685,0.196722,0.145856,?,?,1.099716,1,0,1,t-SC-m
2.450613,4.406943,0.234054,0.33393,0.292878,0.84254,0.419479,0.169996,0.153602,0.471139,1.531616,0.445791,1.408555,0.305958,0.198502,0.134857,0.163693,0.197387,0.123228,0.258404,0.504301,0.254819,2.046678,1.313366,0.191732,0.156285,?,?,1.061176,1,0,1,t-SC-m
2.521752,4.650108,0.250682,0.347021,0.299354,0.879971,0.472075,0.182915,0.153195,0.509978,1.59196,0.442067,1.391332,0.303449,0.198601,0.131302,0.170218,0.193214,0.120045,0.258503,0.543298,0.275951,2.048886,1.306585,0.194179,0.163866,?,?,1.092466,1,0,1,t-SC-m
2.253552,4.067812,0.229011,0.314389,0.271506,0.797081,0.413201,0.166494,0.145699,0.426763,1.483338,0.396022,1.378589,0.298254,0.196409,0.130471,0.171258,0.192769,0.119964,0.267477,0.588401,0.267643,2.086208,1.28601,0.199222,0.168694,?,?,1.206586,1,0,1,t-SC-m
2.378971,4.236706,0.240677,0.33788,0.304558,0.844959,0.425587,0.182666,0.162811,0.504144,1.438363,0.476347,1.352258,0.304433,0.192327,0.129487,0.153451,0.179163,0.125887,0.252597,0.507354,0.243752,1.902602,1.292605,0.190065,0.168981,?,?,1.042579,1,0,1,t-SC-m
2.337439,4.084528,0.24245,0.319555,0.294753,0.817614,0.427872,0.183567,0.159271,0.452674,1.39919,0.441033,1.327735,0.292794,0.187455,0.127527,0.163193,0.176983,0.115189,0.253499,0.550544,0.271436,1.963401,1.258061,0.188284,0.171799,?,?,1.085848,1,0,1,t-SC-m
2.181203,3.853942,0.227954,0.302273,0.285668,0.784137,0.421248,0.175721,0.154925,0.434951,1.329196,0.423505,1.297608,0.29002,0.181684,0.12309,0.160502,0.169986,0.114659,0.254716,0.582253,0.250501,2.020445,1.280114,0.186848,0.176204,?,?,1.123617,1,0,1,t-SC-m
2.189972,3.363763,0.23372,0.322213,0.319217,0.735717,0.404315,0.181382,0.15022,0.448861,1.198961,0.488014,1.325,0.307459,0.184807,0.121823,0.150552,0.160497,0.135773,0.263812,0.534669,0.260359,1.865608,1.301105,0.199033,0.196133,?,?,1.051519,1,0,1,t-SC-m
2.094974,3.440047,0.225762,0.299367,0.292244,0.752078,0.408983,0.184606,0.153344,0.428571,1.183815,0.447962,1.307359,0.307639,0.180561,0.121072,0.164223,0.167016,0.12973,0.275939,0.59042,0.292836,1.94875,1.277336,0.200391,0.207932,?,?,1.060047,1,0,1,t-SC-m
2.043971,3.312488,0.226304,0.303694,0.305648,0.734219,0.429939,0.188196,0.166113,0.421731,1.145789,0.461989,1.318911,0.303009,0.179943,0.121347,0.162321,0.176074,0.13467,0.271633,0.634957,0.274785,1.973209,1.377221,0.223496,0.193266,?,?,1.152579,1,0,1,t-SC-m
2.078504,3.149157,0.21704,0.307319,0.290464,0.698222,0.403371,0.216578,0.158162,0.44193,1.261602,0.517432,1.310322,0.30732,0.180257,0.137402,0.148741,0.155745,0.137902,0.264632,0.589962,0.277305,1.831749,1.35968,0.210272,0.207937,?,?,1.060864,1,0,1,t-SC-m
2.108696,3.184074,0.229206,0.330813,0.306002,0.730388,0.423204,0.193289,0.163516,0.458176,1.268667,0.51087,1.262585,0.314243,0.174946,0.128239,0.166859,0.156792,0.136656,0.272817,0.591187,0.292292,1.857732,1.288331,0.205975,0.238653,?,?,1.058921,1,0,1,t-SC-m
2.015869,3.039328,0.25828,0.305198,0.280359,0.733901,0.424793,0.209522,0.172263,0.426633,1.202852,0.50966,1.271992,0.297101,0.165319,0.132963,0.157061,0.172565,0.130435,0.275194,0.600607,0.272835,1.868049,1.299461,0.205426,0.20391,?,?,1.092349,1,0,1,t-SC-m
2.735094,4.751005,0.231509,0.329428,0.337122,1.139535,0.444483,0.180101,0.174856,0.511628,1.06015,0.543102,1.472603,0.263968,0.21964,0.12221,0.138295,0.185316,0.141989,0.220563,0.415115,0.239803,1.37348,1.338772,0.216792,?,?,0.319763,0.673696,1,0,1,t-SC-m
2.618118,4.626873,0.218219,0.319919,0.305607,0.940562,0.428692,0.177303,0.184543,0.494191,1.014817,0.528877,1.460191,0.254399,0.20879,0.124517,0.145822,0.167285,0.130435,0.220863,0.422473,0.263552,1.384597,1.282333,0.2211,?,?,0.314764,0.734001,1,0,1,t-SC-m
2.41296,4.0896,0.21232,0.3088,0.2896,0.91408,0.44704,0.17216,0.16272,0.47536,1.02624,0.54224,1.591611,0.246686,0.20014,0.12194,0.149852,0.171605,0.128567,0.21971,0.430298,0.27187,1.414081,1.324497,0.207469,?,?,0.280836,0.749727,1,0,1,t-SC-m
2.524024,4.139849,0.203844,0.319158,0.336741,0.919444,0.430996,0.180536,0.178287,0.482928,0.957473,0.55551,1.591156,0.270358,0.241141,0.147172,0.162768,0.209456,0.153292,0.218044,0.455138,0.2748,1.5878,1.386931,0.233047,?,?,0.342217,0.751653,1,0,1,t-SC-m
2.443875,3.955141,0.237812,0.30889,0.319541,0.912331,0.427284,0.189676,0.192339,0.484842,0.934453,0.591971,1.363366,0.24131,0.191927,0.119166,0.141932,0.16172,0.117941,0.2069,0.42273,0.239646,1.349006,1.166623,0.201821,?,?,0.292794,0.710708,1,0,1,t-SC-m
2.305572,3.874005,0.205203,0.286935,0.336051,0.85265,0.416618,0.175694,0.168123,0.459717,0.881382,0.620268,1.374748,0.233068,0.183913,0.112854,0.154473,0.168229,0.116797,0.20354,0.431438,0.239902,1.414264,1.102339,0.199159,?,?,0.26575,0.722597,1,0,1,t-SC-m
2.387429,3.449791,0.202308,0.31893,0.305426,0.849006,0.393322,0.183403,0.209428,0.488092,0.868402,0.574515,1.275122,0.227547,0.189487,0.121258,0.158505,0.165003,0.152007,0.176955,0.453121,0.232537,1.368067,1.192272,0.182873,?,?,0.32583,0.673938,1,0,1,t-SC-m
2.397698,3.580586,0.22606,0.335426,0.382784,0.9045,0.44113,0.190215,0.175824,0.493459,0.919676,0.753009,1.268986,0.225354,0.184316,0.122052,0.144693,0.158962,0.11592,0.201769,0.437736,0.238915,1.32842,1.119929,0.213443,?,?,0.338325,0.708726,1,0,1,t-SC-m
2.12,3.263158,0.198363,0.275088,0.300351,0.798596,0.397661,0.172164,0.170526,0.432749,0.81614,0.765614,1.158097,0.203008,0.157777,0.104865,0.131214,0.144442,0.109878,0.168231,0.40719,0.216663,1.302432,0.936313,0.177192,?,?,0.265522,0.661404,1,0,1,t-SC-m
1.968538,2.791429,0.17955,0.282072,0.275292,0.756713,0.388934,0.180363,0.197722,0.42799,0.789802,0.657716,1.434021,0.284695,0.222825,0.146224,0.175376,0.188091,0.172585,0.197395,0.554039,0.291518,1.529384,1.417584,0.244999,?,?,0.371375,0.765855,1,0,1,t-SC-m
2.097371,2.899451,0.207743,0.274198,0.312049,0.79948,0.464895,0.217278,0.177983,0.446692,0.831552,0.933256,1.389378,0.252514,0.197989,0.134035,0.164833,0.179604,0.136078,0.202703,0.532841,0.275456,1.488843,1.262256,0.251414,?,?,0.39582,0.779384,1,0,1,t-SC-m
1.913009,2.71535,0.193136,0.265762,0.288907,0.750998,0.383081,0.178505,0.163341,0.41926,0.758446,0.592179,1.408975,0.253024,0.183004,0.135264,0.172183,0.202101,0.142107,0.187142,0.530076,0.296945,1.569542,1.214672,0.221038,?,?,0.382081,0.802673,1,0,1,t-SC-m
