@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S20

@attribute ITSN1_N numeric
@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pCAMKII_N numeric
@attribute pCREB_N numeric
@attribute pELK_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pNR2A_N numeric
@attribute AKT_N numeric
@attribute CREB_N numeric
@attribute SOD1_N numeric
@attribute pNUMB_N numeric
@attribute pP70S6_N numeric
@attribute P70S6_N numeric
@attribute pPKCG_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute RRP1_N numeric
@attribute ERBB4_N numeric
@attribute GluR3_N numeric
@attribute GluR4_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute EGR1_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute Behavior=S/C numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
1.053672,5.053386,0.216694,6.113647,0.2569,1.922834,0.278961,0.971349,0.851113,0.782351,0.19788,0.354598,0.449909,0.31592,0.992789,1.933564,0.692522,1.207257,0.165522,0.164783,0.229686,0.145761,1.421157,2.240929,0.138834,0.883312,0.197036,0.11084,0.117256,0.146443,1,0,t-CS-m
0.772761,4.533458,0.212687,6.404851,0.205348,1.635945,0.264925,0.8301,0.694279,0.65908,0.184204,0.344279,0.371393,0.523756,0.870154,2.068747,0.605491,1.349698,0.164028,0.151258,0.205246,0.123882,1.28294,2.093752,0.128776,0.836048,0.181387,0.112641,0.112793,0.146746,1,0,t-CS-m
0.848253,3.996296,0.215212,6.352142,0.206445,1.548463,0.262872,0.865539,0.69095,0.658847,0.188542,0.347203,0.383381,0.508581,0.889024,2.080301,0.630081,1.210154,0.155351,0.150099,0.215253,0.123002,1.272644,2.143249,0.121632,0.836048,0.195387,0.114249,0.111356,0.148272,1,0,t-CS-m
0.838309,4.141748,0.20277,6.21925,0.200382,1.544662,0.289109,0.827562,0.673036,0.646644,0.183425,0.311798,0.379508,0.5,0.867797,1.995782,0.612881,1.144181,0.160452,0.150282,0.198719,0.130772,1.284369,2.133484,0.13823,0.879247,0.194878,0.115179,0.11209,0.149831,1,0,t-CS-m
0.790786,4.154104,0.213296,6.043447,0.194635,1.728678,0.264616,0.788599,0.620207,0.585071,0.181951,0.325703,0.346698,0.50605,0.784761,2.125139,0.582406,1.223396,0.159529,0.146274,0.197164,0.11624,1.171672,2.043196,0.127735,0.802002,0.175936,0.124861,0.109844,0.157119,1,0,t-CS-m
0.807414,3.817695,0.216623,6.125253,0.191862,1.50724,0.258905,0.792789,0.614828,0.600637,0.187373,0.304952,0.359687,0.519403,0.792595,2.042947,0.594117,1.149704,0.157316,0.144911,0.206372,0.113805,1.207217,2.072174,0.130909,0.801428,0.185415,0.125834,0.106475,0.156094,1,0,t-CS-m
0.71312,3.787087,0.200332,5.871837,0.188857,1.497581,0.252454,0.749896,0.608738,0.58081,0.180285,0.288815,0.349786,0.476566,0.836996,2.116057,0.586926,1.048723,0.159076,0.155148,0.197606,0.122136,1.219302,2.105583,0.143552,0.840082,0.192836,0.121294,0.109324,0.162536,1,0,t-CS-m
0.72262,4.209351,0.272746,6.361837,0.206403,1.641744,0.304128,0.812131,0.633951,0.624684,0.212089,0.364364,0.396377,0.652696,0.651515,2.012271,0.498122,1.115702,0.196844,0.130979,0.168044,0.100426,1.052968,1.884423,0.134986,0.833834,0.226897,0.147007,0.105059,0.168545,1,0,t-CS-m
0.713155,3.629674,0.255193,6.11632,0.203956,1.423739,0.272008,0.753314,0.599407,0.58912,0.20633,0.32542,0.359248,0.610089,0.644328,2.006614,0.499938,1.061151,0.200424,0.144266,0.175465,0.097716,1.04318,1.907026,0.12642,0.841508,0.215525,0.134407,0.09859,0.178086,1,0,t-CS-m
0.679459,3.738914,0.23106,6.074568,0.212368,1.49831,0.285743,0.770332,0.617618,0.58958,0.207596,0.318155,0.354345,0.587194,0.646188,2.050266,0.555527,1.007274,0.182621,0.142356,0.188336,0.101312,1.064943,1.940772,0.135342,0.820886,0.221847,0.142876,0.112872,0.18444,1,0,t-CS-m
0.717571,3.827043,0.274931,5.930767,0.221695,1.647588,0.335166,0.786553,0.587103,0.610097,0.219695,0.365909,0.379155,0.637841,0.623222,2.017346,0.487732,1.083607,0.212221,0.156431,0.164557,0.097672,1.209095,1.834037,0.142366,0.809814,0.214096,0.174402,0.107829,0.189873,1,0,t-CS-m
0.636507,3.211569,0.236777,5.491335,0.205942,1.418636,0.280216,0.67792,0.536124,0.540176,0.204817,0.309025,0.329282,0.574162,0.61175,2.13394,0.500958,1.056354,0.219189,0.144157,0.181833,0.095945,1.216954,1.917625,0.144955,0.85281,0.230364,0.173851,0.111909,0.230364,1,0,t-CS-m
0.665479,3.537895,0.245664,5.720599,0.217391,1.480637,0.311,0.719648,0.562366,0.575671,0.223093,0.321929,0.344025,0.618199,0.599935,2.153168,0.532332,1.054703,0.192358,0.145003,0.18452,0.098792,1.214402,1.876388,0.155781,0.832136,0.218485,0.18354,0.102057,0.217995,1,0,t-CS-m
0.786627,5.365686,0.215212,3.710083,0.23592,1.51558,0.27395,1.01945,1.017225,0.76079,0.17844,0.35001,0.384169,0.245113,1.037173,1.786347,0.480213,2.121973,0.15664,0.158347,0.246613,0.1272,1.589813,2.362347,0.12688,0.917493,0.221173,0.10192,0.111573,0.140267,1,0,t-CS-m
0.754169,5.337299,0.213067,3.722769,0.237933,1.553389,0.272745,1.059093,1.056948,0.777182,0.179425,0.350658,0.384885,0.262409,1.064511,1.765535,0.504407,2.255564,0.156787,0.1618,0.247631,0.13431,1.583958,2.4605,0.128691,0.943367,0.232702,0.105718,0.118389,0.140976,1,0,t-CS-m
0.742806,5.376959,0.218159,3.656473,0.243993,1.56672,0.270206,1.024029,1.061069,0.772723,0.172001,0.342103,0.384177,0.256435,1.016548,1.75975,0.497604,2.287497,0.168208,0.160742,0.262592,0.150045,1.559561,2.484845,0.150267,0.923724,0.227992,0.102296,0.120738,0.138233,1,0,t-CS-m
0.666582,4.782074,0.234533,4.119675,0.21894,1.329234,0.274468,0.944219,0.896805,0.673682,0.176217,0.322642,0.370563,0.361942,0.914522,2.024113,0.416757,1.677255,0.154972,0.157478,0.238824,0.123611,1.546329,2.458616,0.126456,0.916554,0.210038,0.105798,0.112978,0.149485,1,0,t-CS-m
0.689844,5.059375,0.238802,4.159635,0.220313,1.363542,0.285677,0.976823,0.945833,0.704297,0.182292,0.338411,0.378906,0.380469,0.938062,2.065634,0.425263,1.915812,0.1561,0.153798,0.249564,0.128897,1.555346,2.528841,0.145498,0.932064,0.22829,0.109925,0.113413,0.148497,1,0,t-CS-m
0.680677,5.200911,0.240729,4.226675,0.215224,1.444112,0.2838,0.970072,0.942746,0.701106,0.17944,0.339232,0.379701,0.38998,0.892535,2.013718,0.401806,1.871648,0.167299,0.15303,0.241608,0.135383,1.474874,2.428759,0.148549,0.907975,0.221755,0.104915,0.117667,0.145861,1,0,t-CS-m
0.598452,4.595549,0.239639,3.932592,0.210289,1.221255,0.276891,0.865022,0.834059,0.618449,0.182067,0.312208,0.358974,0.488147,0.800704,2.267202,0.374932,1.493679,0.144483,0.149901,0.237493,0.110529,1.442026,2.4162,0.13166,0.864367,0.214286,0.126874,0.117844,0.158118,1,0,t-CS-m
0.60644,4.521711,0.246056,3.918198,0.203936,1.212555,0.269963,0.891202,0.845991,0.627419,0.189462,0.349976,0.366726,0.480566,0.79476,2.196265,0.370683,1.614994,0.146134,0.147403,0.216843,0.108422,1.406581,2.390808,0.1387,0.85441,0.211767,0.129272,0.113861,0.166621,1,0,t-CS-m
0.598197,4.509804,0.238615,3.814832,0.194972,1.290006,0.277989,0.886464,0.839026,0.611164,0.183112,0.30661,0.35642,0.46284,0.794158,2.242194,0.347587,1.65635,0.148246,0.145591,0.219852,0.119403,1.36819,2.4202,0.152733,0.872905,0.213442,0.120685,0.118304,0.160791,1,0,t-CS-m
0.575482,3.667991,0.231177,3.464434,0.20734,1.187666,0.270526,0.832198,0.733825,0.542565,0.188611,0.306659,0.344684,0.524404,0.804072,2.329102,0.371497,1.338563,0.152455,0.141796,0.210419,0.107665,1.276647,2.285749,0.122994,0.926347,0.23018,0.129701,0.100599,0.186228,1,0,t-CS-m
0.553484,3.959699,0.248399,3.448776,0.205273,1.194539,0.265725,0.810546,0.750094,0.547269,0.183239,0.312806,0.348023,0.523729,0.776768,2.387718,0.356105,1.45797,0.164608,0.148861,0.213178,0.116764,1.288881,2.315649,0.145954,0.926478,0.236676,0.135417,0.100533,0.175872,1,0,t-CS-m
0.584891,4.01561,0.243592,3.616304,0.203893,1.151282,0.310079,0.815571,0.761997,0.5635,0.184043,0.325496,0.356523,0.524571,0.735332,2.304137,0.347991,1.477065,0.160365,0.144483,0.212042,0.119592,1.277942,2.296195,0.142586,0.930781,0.239303,0.128956,0.09968,0.171388,1,0,t-CS-m
0.556805,3.456693,0.247919,3.326434,0.219798,1.150056,0.28189,0.793026,0.702812,0.546907,0.19775,0.324184,0.340607,0.543307,0.724233,2.429837,0.337914,1.10765,0.161246,0.143533,0.195908,0.099099,1.380516,2.178042,0.12689,0.923805,0.232555,0.150863,0.090243,0.197282,1,0,t-CS-m
0.556118,3.556578,0.24908,3.379945,0.236431,1.163753,0.289788,0.797148,0.736661,0.554278,0.196872,0.325437,0.353266,0.547838,0.736276,2.533063,0.320961,1.237679,0.172177,0.135059,0.195103,0.111666,1.392077,2.200717,0.16204,0.929975,0.234872,0.164535,0.09685,0.214286,1,0,t-CS-m
0.583009,3.491184,0.257385,3.422716,0.219831,1.140829,0.293794,0.827799,0.728876,0.582551,0.203801,0.317838,0.360888,0.541791,0.66868,2.357747,0.32241,1.278919,0.161281,0.140441,0.188765,0.1119,1.389157,2.182422,0.136515,0.882815,0.235729,0.147387,0.094533,0.200544,1,0,t-CS-m
1.085552,4.110323,0.217154,5.635312,0.234832,1.705914,0.248145,0.89426,0.73385,0.63935,0.160847,0.315474,0.361414,0.458752,1.115385,2.789829,0.737453,1.37939,0.157553,0.155122,0.229007,0.152449,1.676631,2.218435,0.120853,0.992283,0.216247,0.10864,0.107668,0.149228,1,0,t-CS-m
1.07126,4.05288,0.227859,5.565886,0.23377,1.686264,0.246668,0.878117,0.720228,0.636071,0.158426,0.310189,0.360598,0.462382,1.114957,2.730856,0.729761,1.6145,0.153336,0.148835,0.228697,0.155283,1.716562,2.191533,0.11891,0.95864,0.209537,0.105894,0.102792,0.146463,1,0,t-CS-m
1.046803,4.151429,0.22278,5.681431,0.235108,1.637246,0.257255,0.879991,0.761183,0.655575,0.158521,0.314968,0.373009,0.462688,1.090611,2.915384,0.754126,1.822548,0.166389,0.154892,0.239323,0.172075,1.701527,2.25255,0.139378,1.003338,0.224179,0.110637,0.109957,0.142407,1,0,t-CS-m
0.942133,3.606881,0.223694,5.416007,0.21189,1.64589,0.241687,0.806391,0.627033,0.588024,0.156902,0.310782,0.344753,0.729667,1.035321,2.933104,0.712385,1.237232,0.161162,0.15604,0.245336,0.181804,1.691208,2.243043,0.13341,1.004281,0.218807,0.118884,0.108792,0.155199,1,0,t-CS-m
0.958764,3.572717,0.228495,5.672037,0.218741,1.71076,0.247414,0.82146,0.649867,0.580106,0.167603,0.321165,0.352646,0.725539,1.05492,2.842268,0.707709,1.338483,0.169859,0.151862,0.243473,0.163989,1.63958,2.241619,0.124363,0.990267,0.217442,0.111695,0.105283,0.156805,1,0,t-CS-m
0.918983,3.506076,0.259533,5.385389,0.204358,1.505378,0.239559,0.743959,0.63724,0.576058,0.150859,0.294315,0.335103,0.671462,1.01734,2.948599,0.712649,1.527791,0.170228,0.1525,0.25569,0.163338,1.664886,2.244465,0.143985,0.991407,0.222558,0.115575,0.108918,0.168989,1,0,t-CS-m
0.925954,3.556863,0.250807,5.544902,0.223087,1.599013,0.271122,0.832922,0.645529,0.58838,0.185115,0.332068,0.373837,0.94475,0.949038,3.106683,0.6279,1.073766,0.155463,0.157743,0.246877,0.125025,1.528356,2.087051,0.149911,0.938132,0.21158,0.126215,0.103609,0.183819,1,0,t-CS-m
0.86563,3.470664,0.241532,5.45956,0.224505,1.588377,0.264483,0.822136,0.630761,0.586711,0.206737,0.326855,0.369795,0.93337,0.906209,3.11305,0.635972,1.204434,0.160899,0.151068,0.233223,0.14194,1.498345,2.11616,0.124486,0.924967,0.209449,0.129602,0.097603,0.173638,1,0,t-CS-m
0.907501,3.415074,0.239272,5.522719,0.213307,1.617743,0.265957,0.793906,0.648035,0.572665,0.204291,0.312477,0.353228,0.863145,0.897113,3.133653,0.637099,1.266607,0.158126,0.139846,0.246229,0.146239,1.551493,2.133553,0.13595,0.921386,0.221357,0.126261,0.098492,0.186695,1,0,t-CS-m
0.807524,3.016386,0.273713,4.984537,0.212786,1.442419,0.270713,0.767367,0.584122,0.525733,0.191784,0.337641,0.357951,1.048234,0.870007,3.091586,0.616875,1.0078,0.170173,0.137556,0.233396,0.137792,1.47542,2.12243,0.138738,0.93914,0.232805,0.137792,0.106358,0.210825,1,0,t-CS-m
0.837324,3.124178,0.245305,5.031221,0.219718,1.598357,0.280516,0.787793,0.588263,0.541315,0.183803,0.341549,0.373005,1.010094,0.870278,3.112735,0.613685,1.086006,0.168211,0.140532,0.255524,0.142195,1.455453,2.094084,0.133999,0.918983,0.227726,0.138156,0.102875,0.194108,1,0,t-CS-m
0.800665,3.080304,0.263958,5.182229,0.218104,1.591352,0.284153,0.80803,0.630078,0.564505,0.193395,0.34355,0.384177,0.984557,0.890282,3.196889,0.628286,1.196528,0.1653,0.144201,0.247769,0.142874,1.545575,2.153846,0.128044,0.951652,0.221365,0.139137,0.104413,0.219436,1,0,t-CS-m
0.763591,2.682743,0.274882,4.744355,0.219682,1.440201,0.287706,0.788681,0.563423,0.531921,0.204628,0.356008,0.386117,1.08726,0.809924,3.154767,0.581272,0.86872,0.170011,0.143102,0.22974,0.140302,1.388396,2.035309,0.157567,0.93716,0.223363,0.163478,0.102349,0.242184,1,0,t-CS-m
0.791139,3.023878,0.281646,4.934695,0.233314,1.485328,0.29603,0.81099,0.617664,0.543153,0.215478,0.357307,0.392693,1.129171,0.808441,3.190775,0.578287,0.915751,0.159084,0.136335,0.255413,0.139787,1.401161,2.004707,0.170223,0.914496,0.247254,0.166928,0.105899,0.22984,1,0,t-CS-m
0.819965,2.889786,0.271206,5.004616,0.230237,1.413156,0.308425,0.822851,0.639931,0.56232,0.216388,0.357184,0.401039,1.085401,0.845375,3.381976,0.577233,1.106403,0.157628,0.143715,0.232569,0.137391,1.452332,2.016126,0.152885,0.921739,0.226245,0.163162,0.095178,0.236206,1,0,t-CS-m
0.649212,4.657333,0.263273,4.537091,0.262303,1.492121,0.310303,0.991515,1.033697,0.752848,0.189818,1.466667,0.378424,0.382424,1.010048,1.631723,0.49923,1.349588,0.156474,0.177172,0.196463,0.120772,1.711434,2.438743,0.145958,0.717061,0.186952,0.095385,0.135307,0.139862,1,1,t-SC-m
0.613675,4.046711,0.242694,4.300011,0.239648,1.229832,0.289067,0.914589,0.971906,0.685208,0.189891,1.403926,0.341645,0.345707,1.024638,1.648834,0.512907,1.205066,0.155582,0.17932,0.201329,0.122846,1.746626,2.592844,0.15745,0.759499,0.206727,0.100215,0.139318,0.161257,1,1,t-SC-m
0.596167,3.895413,0.238533,4.269887,0.241414,1.121759,0.285619,0.86694,0.960115,0.684246,0.181808,1.315533,0.333924,0.347995,1.022985,1.590995,0.503448,1.171714,0.149608,0.179962,0.201731,0.120268,1.822945,2.527988,0.149473,0.757166,0.195173,0.100325,0.131896,0.148188,1,1,t-SC-m
0.583168,3.937553,0.244252,4.121629,0.233892,1.367159,0.29279,0.870139,0.910871,0.698836,0.197985,1.203236,0.340193,0.354527,0.948961,1.594452,0.522461,1.220835,0.156554,0.172645,0.193178,0.1206,1.701643,2.371019,0.15119,0.721505,0.195273,0.104006,0.133087,0.142725,1,1,t-SC-m
0.589832,3.894858,0.252166,4.202051,0.239168,1.230647,0.300982,0.922733,0.939775,0.700895,0.204073,1.225159,0.341854,0.356008,1.007808,1.630024,0.500399,1.199982,0.162097,0.184544,0.207612,0.120664,1.874723,2.543164,0.15358,0.759205,0.202644,0.114897,0.138142,0.155798,1,1,t-SC-m
0.559097,3.685089,0.242681,4.037483,0.235294,1.108618,0.278933,0.847743,0.890287,0.646785,0.188509,1.161286,0.322709,0.338988,1.02258,1.428318,0.512707,1.225007,0.156911,0.179492,0.210042,0.117418,1.879837,2.573807,0.157531,0.807491,0.204729,0.111219,0.138847,0.168423,1,1,t-SC-m
0.535951,3.68377,0.259162,4.000698,0.242059,1.281326,0.289354,0.88918,0.871204,0.708202,0.193717,1.075218,0.328098,0.36911,0.961651,1.57625,0.501458,1.177955,0.165844,0.181207,0.200606,0.118973,1.742207,2.382036,0.153622,0.750841,0.200045,0.117291,0.125589,0.155752,1,1,t-SC-m
0.515908,3.390439,0.233643,3.666993,0.219449,1.134769,0.280959,0.83211,0.808941,0.627672,0.206396,0.993147,0.301354,0.321586,0.952452,1.618582,0.529242,1.177067,0.172807,0.181672,0.195142,0.119733,1.810845,2.466728,0.155998,0.806931,0.204006,0.122151,0.13516,0.156228,1,1,t-SC-m
0.518397,3.43249,0.249671,3.760677,0.23226,1.085742,0.277595,0.850197,0.819974,0.644054,0.183311,0.993922,0.296978,0.322109,0.934949,1.490504,0.514298,1.076512,0.161755,0.168959,0.188059,0.111329,1.736411,2.380157,0.150513,0.76217,0.206505,0.111002,0.129775,0.157389,1,1,t-SC-m
0.511199,3.293654,0.261717,3.600581,0.239527,1.189548,0.294276,0.820821,0.794069,0.686022,0.212775,0.995852,0.33596,0.344048,0.834076,1.498468,0.520061,1.132767,0.184313,0.170521,0.187517,0.109362,1.723182,2.275564,0.153803,0.74589,0.207857,0.135274,0.126916,0.174422,1,1,t-SC-m
0.490252,3.097888,0.264419,3.487612,0.233753,1.114541,0.311738,0.784728,0.754468,0.594842,0.206742,0.974817,0.305646,0.3355,0.878221,1.572964,0.59623,1.15977,0.188779,0.190105,0.193197,0.116478,1.819909,2.422618,0.155794,0.806361,0.217494,0.156531,0.137977,0.193786,1,1,t-SC-m
0.478992,2.906162,0.259304,3.491597,0.231092,1.106843,0.293918,0.77411,0.743097,0.603641,0.206283,0.946979,0.294318,0.332133,0.873194,1.56473,0.553524,1.115748,0.190652,0.189325,0.18844,0.118254,1.839723,2.503391,0.158508,0.842819,0.219847,0.126364,0.138307,0.196402,1,1,t-SC-m
0.444007,2.882599,0.273936,3.312577,0.256953,1.210928,0.29141,0.783904,0.723849,0.679301,0.191238,1.075068,0.336451,0.335959,0.873208,1.650377,0.516415,1.174906,0.215849,0.185849,0.184528,0.102453,1.727358,2.335094,0.176226,0.817736,0.21283,0.138302,0.130755,0.201887,1,1,t-SC-m
0.443252,2.58226,0.261087,3.230567,0.254649,1.182642,0.290176,0.766333,0.695041,0.625417,0.18908,0.998331,0.300429,0.350024,0.89538,1.66323,0.528255,1.157885,0.219168,0.190531,0.189576,0.119129,1.730622,2.410271,0.191485,0.866934,0.203704,0.158648,0.139748,0.204276,1,1,t-SC-m
0.461939,2.607736,0.287379,3.364741,0.244483,1.191917,0.303248,0.782792,0.735433,0.664022,0.207786,1.029259,0.304736,0.39276,0.891288,1.625986,0.538303,1.105145,0.211416,0.193766,0.180248,0.103079,1.793842,2.458881,0.174991,0.856177,0.20691,0.137814,0.137814,0.200526,1,1,t-SC-m
0.622959,5.471662,0.24988,4.130524,0.261287,1.516811,0.353386,0.954731,1.087896,0.903098,0.177834,1.862032,0.369476,0.368036,1.12779,1.377177,0.338913,1.570027,0.158572,0.162681,0.245462,0.15661,2.064018,2.354734,0.136007,0.830942,0.193893,?,0.129875,0.179053,1,1,t-SC-m
0.628115,5.29665,0.244903,3.997973,0.264695,1.439728,0.323358,0.936449,1.064385,0.915345,0.183141,1.872899,0.361631,0.359366,1.121894,1.323711,0.369081,1.492768,0.159229,0.16813,0.248486,0.154469,2.115527,2.356595,0.148535,0.841451,0.198356,?,0.130486,0.176227,1,1,t-SC-m
0.603605,4.719579,0.235195,3.784731,0.243479,1.27863,0.29878,0.876637,1.017575,0.856935,0.191537,1.71443,0.331915,0.323967,1.179767,1.344091,0.379199,1.593886,0.161235,0.172077,0.254838,0.154869,2.174283,2.39521,0.146108,0.858872,0.196722,?,0.126379,0.178002,1,1,t-SC-m
0.556137,4.406943,0.260642,3.561923,0.234054,1.473894,0.292878,0.84254,0.930707,0.784681,0.169996,1.531616,0.341094,0.33889,1.081329,1.408555,0.304365,1.583161,0.175721,0.163693,0.258404,0.163932,2.046678,2.346423,0.146248,0.847778,0.191732,?,0.134857,0.218496,1,1,t-SC-m
0.585499,4.650108,0.238335,3.710553,0.250682,1.435607,0.299354,0.879971,0.98794,0.829002,0.182915,1.59196,0.347308,0.344724,1.086516,1.391332,0.320978,1.540645,0.177776,0.170218,0.258503,0.159444,2.048886,2.35716,0.156951,0.859693,0.194179,?,0.131302,0.210581,1,1,t-SC-m
0.529062,4.067812,0.216223,3.32821,0.229011,1.221261,0.271506,0.797081,0.892405,0.762464,0.166494,1.483338,0.307931,0.297598,1.144122,1.378589,0.349549,1.605527,0.179201,0.171258,0.267477,0.157276,2.086208,2.457765,0.162075,0.880698,0.199222,?,0.130471,0.213535,1,1,t-SC-m
0.521927,4.236706,0.250863,3.428522,0.240677,1.63087,0.304558,0.844959,0.916609,0.793854,0.182666,1.438363,0.348412,0.344613,0.999589,1.352258,0.273475,1.376221,0.169289,0.153451,0.252597,0.160856,1.902602,2.284172,0.143371,0.80613,0.190065,?,0.129487,0.209503,1,1,t-SC-m
0.529779,4.084528,0.243462,3.315168,0.24245,1.425848,0.294753,0.817614,0.893201,0.774928,0.183567,1.39919,0.334402,0.337101,0.963815,1.327735,0.2986,1.435251,0.168999,0.163193,0.253499,0.156454,1.963401,2.324935,0.161846,0.802799,0.188284,?,0.127527,0.230067,1,1,t-SC-m
0.510721,3.853942,0.227309,3.184749,0.227954,1.269547,0.285668,0.784137,0.856037,0.73142,0.175721,1.329196,0.332742,0.302112,1.007061,1.297608,0.291812,1.47887,0.171672,0.160502,0.254716,0.152914,2.020445,2.337233,0.162293,0.820002,0.186848,?,0.12309,0.223206,1,1,t-SC-m
0.482621,3.363763,0.237115,3.019177,0.23372,1.602677,0.319217,0.735717,0.809229,0.723732,0.181382,1.198961,0.342589,0.345186,0.850967,1.325,0.25,1.256354,0.18674,0.150552,0.263812,0.171685,1.865608,2.204834,0.167541,0.802762,0.199033,?,0.121823,0.284392,1,1,t-SC-m
0.488326,3.440047,0.23981,2.93609,0.225762,1.392758,0.292244,0.752078,0.779581,0.703601,0.184606,1.183815,0.347645,0.334586,0.875157,1.307359,0.296607,1.289485,0.174836,0.164223,0.275939,0.160313,1.94875,2.313643,0.202905,0.858539,0.200391,?,0.121072,0.259601,1,1,t-SC-m
0.515536,3.312488,0.218683,2.929255,0.226304,1.252687,0.305648,0.734219,0.792066,0.697674,0.188196,1.145789,0.344147,0.331249,0.876934,1.318911,0.306447,1.308596,0.192264,0.162321,0.271633,0.159169,1.973209,2.378797,0.182378,0.845989,0.223496,?,0.121347,0.286819,1,1,t-SC-m
0.451859,3.149157,0.238513,2.756407,0.21704,1.511429,0.290464,0.698222,0.804433,0.762411,0.216578,1.261602,0.381667,0.337566,0.762715,1.310322,0.246957,1.211773,0.192596,0.148741,0.264632,0.187594,1.831749,2.207604,0.185426,0.804736,0.210272,?,0.137402,0.282808,1,1,t-SC-m
0.473771,3.184074,0.273393,2.855624,0.229206,1.418242,0.306002,0.730388,0.818053,0.755907,0.193289,1.268667,0.341682,0.337665,0.774715,1.262585,0.273312,1.238818,0.189965,0.166859,0.272817,0.177422,1.857732,2.219673,0.220829,0.83017,0.205975,?,0.128239,0.277273,1,1,t-SC-m
0.466881,3.039328,0.235971,2.788178,0.25828,1.295998,0.280359,0.733901,0.814167,0.731601,0.209522,1.202852,0.338546,0.354876,0.793563,1.271992,0.294068,1.193967,0.191776,0.157061,0.275194,0.163633,1.868049,2.267442,0.193124,0.826424,0.205426,?,0.132963,0.314459,1,1,t-SC-m
0.567582,4.751005,0.253366,3.37559,0.231509,1.768666,0.337122,1.139535,0.928834,0.788425,0.180101,1.06015,0.445882,0.647141,0.911882,1.472603,0.20748,1.336232,0.23734,0.138295,0.220563,0.155764,1.37348,1.998538,0.157072,0.665923,0.216792,?,0.12221,?,1,1,t-SC-m
0.536454,4.626873,0.243307,3.255262,0.218219,1.504799,0.305607,0.940562,0.90133,0.751978,0.177303,1.014817,0.407476,0.592524,0.834372,1.460191,0.231516,1.262448,0.211,0.145822,0.220863,0.147242,1.384597,2.02383,0.147479,0.680423,0.2211,?,0.124517,?,1,1,t-SC-m
0.51216,4.0896,0.22848,3.09456,0.21232,1.31456,0.2896,0.91408,0.84864,0.73328,0.17216,1.02624,0.38384,0.5136,0.786138,1.591611,0.371979,1.308904,0.19094,0.149852,0.21971,0.141977,1.414081,2.010525,0.157493,0.688445,0.207469,?,0.12194,?,1,1,t-SC-m
0.512574,4.139849,0.244326,3.056839,0.203844,1.616234,0.336741,0.919444,0.837048,0.746678,0.180536,0.957473,0.425475,0.633613,0.96486,1.591156,0.221301,1.307472,0.247853,0.162768,0.218044,0.164643,1.5878,2.129997,0.171454,0.737341,0.233047,?,0.147172,?,1,1,t-SC-m
0.515977,3.955141,0.253175,3.103236,0.237812,1.430971,0.319541,0.912331,0.839205,0.729619,0.189676,0.934453,0.411307,0.581114,0.810875,1.363366,0.235619,1.085019,0.198932,0.141932,0.2069,0.131425,1.349006,1.833552,0.142632,0.64215,0.201821,?,0.119166,?,1,1,t-SC-m
0.48146,3.874005,0.223452,2.842361,0.205203,1.262473,0.336051,0.85265,0.801204,0.678121,0.175694,0.881382,0.395651,0.515434,0.757908,1.374748,0.277578,1.125997,0.18146,0.154473,0.20354,0.127661,1.414264,1.844476,0.146938,0.633401,0.199159,?,0.112854,?,1,1,t-SC-m
0.473361,3.449791,0.245765,2.540633,0.202308,1.619936,0.305426,0.849006,0.766757,0.672968,0.183403,0.868402,0.410754,0.602259,0.78278,1.275122,0.162219,1.03365,0.22279,0.158505,0.176955,0.151311,1.368067,1.829427,0.164191,0.626595,0.182873,?,0.121258,?,1,1,t-SC-m
0.498953,3.580586,0.281266,2.660649,0.22606,1.489011,0.382784,0.9045,0.795395,0.723443,0.190215,0.919676,0.433804,0.598116,0.73184,1.268986,0.211792,0.996108,0.209552,0.144693,0.201769,0.128538,1.32842,1.779245,0.158255,0.636439,0.213443,?,0.122052,?,1,1,t-SC-m
