@relation 'winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R40-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 6 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
52.362598,-203.46477,-16.642306,-0.987269,78.461902,16.977562,22.84575,-176.027561,-0.398372,6,cluster5
40.531548,-227.378607,-16.297039,-1.645448,66.857161,16.520301,22.17025,-200.160814,-0.467654,6,cluster5
30.847548,-254.01592,-19.070157,-1.143154,59.928958,19.253477,24.820288,-224.203308,-0.69282,7,cluster4
16.989513,-242.989581,-20.28422,-2.892525,49.709858,19.258673,25.980762,-210.77309,0.277128,7,cluster4
14.136618,-251.372915,-16.641925,-2.979127,41.91563,16.250101,22.759148,-223.053122,0,5,cluster5
23.418643,-212.680666,-19.588178,4.001037,53.693575,12.80332,25.651672,-188.323737,-0.207846,6,cluster4
16.989513,-242.989581,-20.28422,-2.892525,49.709858,19.258673,25.980762,-210.77309,0.277128,7,cluster4
16.351356,-175.894159,-18.029852,-3.048409,46.245757,17.135179,23.52125,-146.613701,-0.398372,6,cluster5
141.71638,-306.193691,-19.069897,2.459512,168.355338,17.945778,24.941532,-280.001584,-0.32909,7,cluster2
45.690565,-194.917273,-19.763635,-1.316359,75.863825,18.818732,24.88957,-165.782308,-0.190526,8,cluster4
108.529888,-238.798261,-19.2435,-0.744782,137.524834,18.532944,24.231391,-210.720886,-0.225167,7,cluster2
16.351356,-175.894159,-18.029852,-3.048409,46.245757,17.135179,23.52125,-146.613701,-0.398372,6,cluster5
81.539271,-241.938538,-16.806574,18.931315,109.812021,-5.45596,22.897712,-235.085575,-0.155885,5,cluster2
115.259009,-299.437255,-14.384994,4.364768,141.162141,6.503851,19.606815,-281.440624,-0.69282,5,cluster1
39.784254,-270.37928,-20.283268,-0.190526,70.840878,18.330294,26.535018,-240.211978,-0.017321,6,cluster4
22.37607,-183.202772,-18.552291,-1.818653,51.441909,18.188266,24.577801,-153.663789,0.121244,6,cluster4
20.860162,-133.294092,-16.811943,3.429461,51.788319,7.033858,22.15293,-112.033584,-0.173205,5,cluster3
46.73203,-193.221093,-18.72217,-2.251666,78.288697,15.825748,24.387275,-164.100989,-0.121244,7,cluster4
48.245167,-236.730885,-15.425021,5.43864,76.210236,5.578936,21.494751,-217.776568,-0.103923,5,cluster3
5.39513,-170.750973,-21.494958,1.480903,39.490758,16.035326,27.314441,-141.520467,0.251147,7,cluster4
31.023767,-220.293341,-20.452783,7.188011,64.08588,8.760713,25.91148,-198.672428,-0.069282,7,cluster4
20.425469,-168.830527,-20.45093,12.557368,53.52037,3.580149,26.327172,-151.945283,0.173205,6,cluster3
13.998348,-204.167308,-16.468426,-2.528794,42.60845,15.169301,22.360776,-176.19105,0.173205,5,cluster5
23.021865,-174.688271,-18.200944,-0.6755,52.654345,15.671596,24.21407,-146.780359,-0.138564,5,cluster4
-8.189483,-77.246348,-16.468685,-7.863511,23.382686,17.112662,22.222212,-44.499503,-0.207846,4,cluster5
14.95302,-248.505764,-20.796509,10.409625,50.922294,3.235471,26.327172,-229.782746,0,6,cluster3
90.594051,-263.246608,-19.763566,5.932274,119.857916,12.505407,25.91148,-240.295203,-0.00866,8,cluster2
52.988977,-280.37711,-15.946645,2.009179,81.233183,9.62847,22.014366,-257.615191,-0.173205,6,cluster2
101.460904,-417.801,-13.859039,11.518138,127.652145,-1.236684,19.520213,-406.326094,-0.069282,5,cluster1
127.87887,-295.489773,-19.068321,-1.749371,157.963034,18.086075,24.473878,-266.196983,-0.311769,7,cluster2
19.33859,-148.879917,-18.550022,-2.987788,49.190243,18.170945,24.231391,-118.9471,-0.407032,7,cluster4
18.282143,-339.656549,-15.596771,-0.658179,45.726141,13.451107,22.083648,-313.13608,0.311769,5,cluster5
56.095098,-396.966092,-16.1141,7.239972,84.87049,4.893044,22.066327,-378.732862,-0.138564,5,cluster1
101.460904,-417.801,-13.859039,11.518138,127.652145,-1.236684,19.520213,-406.326094,-0.069282,5,cluster1
25.480269,-170.099444,-17.509232,-8.019395,58.196907,17.957903,23.261442,-136.386946,-0.173205,5,cluster5
87.966911,-266.116235,-13.860356,18.047969,112.929713,-7.101408,20.074469,-261.171992,-0.086603,5,cluster6
47.340759,-197.327006,-16.467993,-2.494153,74.65139,16.591315,22.430058,-169.140304,-0.363731,6,cluster5
43.07742,-189.730993,-18.895358,-1.402961,73.612159,16.9256,24.699045,-160.558962,-0.173205,7,cluster4
50.638618,-282.840052,-14.555774,10.963882,76.556646,0.42262,20.836571,-270.013246,0.381051,5,cluster1
26.639288,-170.632639,-18.030302,-1.870615,54.906011,17.848784,24.144788,-141.638801,-0.069282,6,cluster4
51.859576,-228.084868,-16.989444,-3.360179,80.367157,17.209657,22.880391,-198.67513,-0.121244,7,cluster5
53.492311,-301.399704,-15.252786,-4.312807,82.445618,13.816569,21.096379,-273.329395,0.086603,5,cluster5
87.357611,-334.713726,-14.383054,6.512511,113.622533,4.421926,20.074469,-317.974979,-0.34641,5,cluster1
26.639288,-170.632639,-18.030302,-1.870615,54.906011,17.848784,24.144788,-141.638801,-0.069282,6,cluster4
19.90187,-157.42376,-17.856838,-3.048409,48.843833,17.976955,23.746417,-127.671803,-0.190526,6,cluster5
21.66851,-157.423812,-17.85689,-3.100371,50.575884,17.994276,23.746417,-127.689072,-0.207846,6,cluster5
69.499543,-310.926364,-14.730088,8.816139,95.435999,2.942754,20.853892,-295.880316,0.294449,5,cluster1
50.638618,-282.840052,-14.555774,10.963882,76.556646,0.42262,20.836571,-270.013246,0.381051,5,cluster1
43.07742,-189.730993,-18.895358,-1.402961,73.612159,16.9256,24.699045,-160.558962,-0.173205,7,cluster4
70.172532,-374.313275,-14.386189,-5.698447,98.207281,14.157783,20.178392,-345.960053,-0.207846,5,cluster1
19.832727,-172.128732,-18.029904,-4.728499,50.056268,18.358007,23.400006,-141.424425,-0.415692,6,cluster5
19.832727,-172.128732,-18.029904,-4.728499,50.056268,18.358007,23.400006,-141.424425,-0.415692,6,cluster5
77.682167,-251.367649,-20.282627,1.316359,109.119201,16.22412,26.448416,-223.058387,0.311769,6,cluster4
22.740684,-238.984317,-21.669099,-2.753961,57.330882,20.017311,27.453005,-205.45992,-0.069282,7,cluster4
7.811896,-140.210899,-17.683892,-0.277128,35.853452,15.555548,23.313404,-113.846314,0,6,cluster5
48.730366,-221.317139,-16.810436,9.87269,76.903056,3.588809,22.793789,-205.616064,-0.277128,5,cluster3
5.051162,-172.203453,-16.980524,13.492676,35.333836,-1.752835,22.430058,-160.436904,-0.207846,4,cluster3
29.626383,-377.641116,-16.463489,-0.259808,58.370112,13.277901,22.655225,-351.153902,0.138564,6,cluster5
54.645926,-263.940571,-20.802207,4.364768,87.468566,13.104696,26.569659,-238.215599,-0.051962,8,cluster4
53.64726,-248.822505,-16.985772,4.676537,82.965234,7.899884,22.655225,-228.132326,-0.155885,6,cluster2
53.136444,-208.739246,-14.032487,19.173802,78.981517,-9.1383,19.676097,-205.68855,-0.121244,6,cluster6
99.845021,-358.996022,-15.76937,5.975575,129.384195,4.004501,21.47743,-340.752504,-0.086603,5,cluster1
3.351085,-130.964259,-18.897107,-0.251147,31.523325,18.094735,24.300673,-103.382216,-0.303109,8,cluster4
58.339212,-261.941231,-19.066138,9.335754,90.066642,4.960594,24.87225,-243.731003,0,7,cluster2
58.339212,-261.941231,-19.066138,9.335754,90.066642,4.960594,24.87225,-243.731003,0,7,cluster2
53.136444,-208.739246,-14.032487,19.173802,78.981517,-9.1383,19.676097,-205.68855,-0.121244,6,cluster6
121.555499,-283.604094,-18.376886,-1.506884,149.9956,18.098199,23.330724,-255.704566,-0.32909,8,cluster2
3.351085,-130.964259,-18.897107,-0.251147,31.523325,18.094735,24.300673,-103.382216,-0.303109,8,cluster4
103.13623,-343.961509,-15.942263,14.358701,130.596631,-1.84983,21.685276,-333.789972,-0.121244,6,cluster1
53.64726,-248.822505,-16.985772,4.676537,82.965234,7.899884,22.655225,-228.132326,-0.155885,6,cluster2
3.433185,-142.010586,-15.255644,-1.887935,28.232428,15.851729,21.494751,-115.58001,-0.138564,5,cluster5
-13.302271,-186.380912,-18.03077,-4.555294,17.493713,17.557799,23.85034,-155.421994,-0.017321,4,cluster5
3.502519,-145.315287,-15.255592,-1.784012,28.059223,15.882906,21.512071,-119.082269,-0.173205,5,cluster5
99.845021,-358.996022,-15.76937,5.975575,129.384195,4.004501,21.47743,-340.752504,-0.086603,5,cluster1
55.556638,-183.572028,-15.249599,11.448856,83.138439,-0.639127,21.338866,-171.030733,-0.294449,8,cluster3
55.556638,-183.572028,-15.249599,11.448856,83.138439,-0.639127,21.338866,-171.030733,-0.294449,8,cluster3
67.556858,-241.517217,-16.811337,7.274613,97.16805,5.047196,22.811109,-222.897566,-0.086603,6,cluster2
7.094064,-210.067002,-16.635032,8.504369,36.719477,3.252791,22.17025,-193.500836,0,5,cluster3
70.037224,-315.245354,-14.382933,8.53901,96.648435,2.014375,19.987866,-300.637272,-0.34641,5,cluster1
55.556638,-183.572028,-15.249599,11.448856,83.138439,-0.639127,21.338866,-171.030733,-0.294449,8,cluster3
67.556858,-241.517217,-16.811337,7.274613,97.16805,5.047196,22.811109,-222.897566,-0.086603,6,cluster2
44.439453,-292.936332,-22.538952,-0.069282,76.03703,22.107897,28.457595,-261.008158,0.034641,8,cluster4
28.930583,-201.768192,-17.332494,11.864548,55.598831,4.614183,23.746417,-186.609561,0.017321,6,cluster3
28.930583,-201.768192,-17.332494,11.864548,55.598831,4.614183,23.746417,-186.609561,0.017321,6,cluster3
80.255994,-334.69315,-14.556467,4.970986,107.04074,5.838743,20.230353,-316.211544,-0.381051,6,cluster1
37.611379,-260.062337,-13.865171,4.122281,62.353829,7.208795,19.43361,-241.712782,-0.415692,6,cluster3
-0.497272,-212.081134,-13.868704,-1.454923,24.248711,12.346058,19.537533,-188.420974,0.051962,5,cluster5
13.500834,-204.695999,-15.59762,-3.516063,41.91563,14.507658,21.858481,-176.355179,-0.034641,5,cluster5
1.2521,-214.005443,-13.868704,-1.645448,26.153967,12.365111,19.554854,-190.151293,0.034641,5,cluster5
-0.497272,-212.081134,-13.868704,-1.454923,24.248711,12.346058,19.537533,-188.420974,0.051962,5,cluster5
23.036917,-166.733498,-19.762059,0.138564,54.386395,16.409449,25.617031,-138.090124,-0.017321,7,cluster4
30.039026,-237.507398,-17.852178,3.619986,61.314599,8.916598,23.833019,-214.419299,0.190526,5,cluster3
43.076554,-183.67661,-19.069429,-7.413177,76.383441,19.617207,24.023545,-150.072261,-0.450333,6,cluster4
45.327527,-194.213367,-18.550507,-3.75855,75.171005,18.617814,23.988904,-164.061342,-0.311769,6,cluster4
13.500834,-204.695999,-15.59762,-3.516063,41.91563,14.507658,21.858481,-176.355179,-0.034641,5,cluster5
23.191312,-183.743727,-21.149189,2.407551,57.677292,13.153194,26.396454,-157.175834,0.242487,7,cluster4
53.49671,-207.419424,-17.326847,16.506444,84.350874,-4.953665,22.759148,-198.659888,-0.398372,7,cluster2
34.231698,-216.759785,-17.331455,7.880831,63.912675,5.45596,22.984314,-198.516717,-0.311769,6,cluster3
9.384113,-169.82772,-14.206419,16.627688,36.199862,-6.948988,19.676097,-164.077034,0,5,cluster3
44.358272,-224.991218,-20.80148,1.489564,78.808312,13.837354,26.517698,-196.971,0.155885,7,cluster4
48.850103,-251.134169,-16.638738,-0.935307,75.863825,16.118465,23.434647,-223.084022,-0.086603,5,cluster5
32.301345,-237.446516,-20.803333,1.02191,63.219854,18.531212,27.366403,-207.413413,0.138564,8,cluster4
42.900041,-207.587415,-13.859264,20.039828,68.589212,-10.186191,19.398969,-205.679908,-0.121244,6,cluster6
42.900041,-207.587415,-13.859264,20.039828,68.589212,-10.186191,19.398969,-205.679908,-0.121244,6,cluster6
71.32651,-291.397838,-18.203196,-7.291934,104.615869,18.236763,23.902301,-257.558345,0,5,cluster2
11.762426,-162.213417,-17.336027,-3.446781,41.049604,16.757592,23.157519,-132.876079,-0.173205,6,cluster5
71.32651,-291.397838,-18.203196,-7.291934,104.615869,18.236763,23.902301,-257.558345,0,5,cluster2
1.442556,-223.256395,-15.427619,-3.862473,29.964479,14.081573,21.373507,-195.380285,0.034641,5,cluster5
37.019053,-243.367064,-16.293471,4.572614,64.605495,8.246294,22.239532,-223.108859,0,6,cluster3
42.900041,-207.587415,-13.859264,20.039828,68.589212,-10.186191,19.398969,-205.679908,-0.121244,6,cluster6
70.850231,-210.251223,-15.42322,4.936345,99.592921,5.116478,20.853892,-191.653847,-0.363731,6,cluster2
105.397717,-313.559393,-17.335404,-6.218062,136.832014,17.225245,22.984314,-281.815752,-0.32909,6,cluster2
39.09734,-233.343859,-19.238131,10.91192,70.667673,4.406337,25.184019,-215.863518,-0.121244,6,cluster3
62.468214,-237.481417,-15.075701,13.839086,89.373822,-3.072658,20.698007,-228.353648,0.051962,6,cluster2
62.468214,-237.481417,-15.075701,13.839086,89.373822,-3.072658,20.698007,-228.353648,0.051962,6,cluster2
47.512215,-234.528011,-19.414228,7.880831,79.154722,7.215724,25.339903,-214.367597,0.173205,7,cluster2
33.272817,-221.553426,-19.762578,4.208883,64.259085,12.858745,25.668993,-196.736844,-0.069282,7,cluster4
35.100131,-183.9991,-16.463022,10.149818,66.683956,-1.009786,22.274173,-169.304624,-0.086603,7,cluster3
33.594788,-387.553366,-16.288275,7.759588,62.353829,4.260845,22.17025,-370.201542,-0.190526,6,cluster1
63.618417,-338.911923,-19.069689,2.095781,93.530744,14.25651,25.097416,-312.980039,-0.103923,6,cluster2
-13.87054,-66.634004,-20.279128,12.158997,18.879354,3.659823,26.24057,-49.759811,0,6,cluster3
32.761204,-214.334896,-17.1565,11.760625,61.834214,1.318091,23.001635,-200.491272,-0.173205,7,cluster3
32.761204,-214.334896,-17.1565,11.760625,61.834214,1.318091,23.001635,-200.491272,-0.173205,7,cluster3
32.760113,-211.737911,-17.157591,10.8946,62.007419,2.010911,23.001635,-197.026079,-0.173205,7,cluster3
11.090408,-201.944913,-18.025366,4.226204,41.91563,8.982415,23.763737,-179.6432,-0.207846,7,cluster3
110.558466,-349.117426,-17.336166,-2.979127,138.910475,17.362077,23.365365,-319.921839,-0.277128,6,cluster2
79.881421,-334.109899,-20.109872,5.577204,109.119201,14.060788,26.708223,-309.520181,-0.086603,7,cluster2
58.928006,-286.002984,-18.373422,6.339306,88.854206,8.965095,24.508519,-264.564006,0.155885,7,cluster2
33.419851,-238.273103,-16.463212,13.180907,61.661009,-0.637395,22.343455,-226.48809,-0.121244,7,cluster3
32.760113,-211.737911,-17.157591,10.8946,62.007419,2.010911,23.001635,-197.026079,-0.173205,7,cluster3
32.760113,-211.737911,-17.157591,10.8946,62.007419,2.010911,23.001635,-197.026079,-0.173205,7,cluster3
52.323176,-240.052196,-19.937983,-4.312807,84.177669,20.304832,25.668993,-207.301887,-0.103923,6,cluster4
35.575319,-225.212643,-19.244089,-3.879794,66.683956,19.530605,24.854929,-193.406717,-0.017321,8,cluster4
42.332742,-304.986746,-17.856024,-4.208883,72.572929,17.571655,23.226801,-274.869223,-0.138564,6,cluster5
9.297683,-227.101271,-21.324975,-2.268987,41.569219,20.706667,26.725544,-195.224677,0.034641,7,cluster4
32.760113,-211.737911,-17.157591,10.8946,62.007419,2.010911,23.001635,-197.026079,-0.173205,7,cluster3
32.761204,-214.334896,-17.1565,11.760625,61.834214,1.318091,23.001635,-200.491272,-0.173205,7,cluster3
33.419851,-238.273103,-16.463212,13.180907,61.661009,-0.637395,22.343455,-226.48809,-0.121244,7,cluster3
58.928006,-286.002984,-18.373422,6.339306,88.854206,8.965095,24.508519,-264.564006,0.155885,7,cluster2
11.090408,-201.944913,-18.025366,4.226204,41.91563,8.982415,23.763737,-179.6432,-0.207846,7,cluster3
27.385005,-222.335152,-17.336547,-3.048409,55.945241,17.226977,23.018955,-193.409003,-0.311769,6,cluster5
49.518778,-303.859424,-19.243639,-4.537973,81.233183,19.438806,25.045455,-271.35465,-0.103923,6,cluster2
110.558466,-349.117426,-17.336166,-2.979127,138.910475,17.362077,23.365365,-319.921839,-0.277128,6,cluster2
79.881421,-334.109899,-20.109872,5.577204,109.119201,14.060788,26.708223,-309.520181,-0.086603,7,cluster2
72.206947,-327.377175,-20.804182,4.08764,102.190998,16.108073,27.245159,-300.837653,-0.051962,7,cluster2
72.745112,-379.226618,-13.511018,25.530429,97.860871,-15.681988,18.359739,-383.741763,-0.519615,6,cluster6
37.661505,-405.499283,-14.733032,-3.360179,64.43229,14.114482,20.472841,-378.877246,-0.103923,5,cluster1
32.860572,-206.545223,-18.719901,4.018358,63.39306,11.104178,24.54316,-183.010324,-0.242487,6,cluster4
30.380777,-190.878321,-19.415683,-0.536936,62.007419,15.924475,25.149378,-162.200236,-0.207846,6,cluster4
45.320512,-192.15751,-16.80815,15.640419,74.478185,-3.380963,22.222212,-183.022016,-0.415692,6,cluster3
2.680522,-115.202856,-17.324665,28.267069,32.908965,-15.501855,23.122878,-117.255683,0.190526,6,cluster3
5.670076,-200.201483,-18.024379,7.551742,36.719477,5.386678,23.642494,-181.36931,0.034641,6,cluster3
45.320512,-192.15751,-16.80815,15.640419,74.478185,-3.380963,22.222212,-183.022016,-0.415692,6,cluster3
79.068396,-260.716671,-19.069602,2.303628,108.945996,14.072913,25.028134,-235.082873,0.069282,6,cluster2
37.883,-232.252841,-18.893626,5.78505,68.935622,8.752053,24.629762,-210.823077,-0.155885,8,cluster3
5.670076,-200.201483,-18.024379,7.551742,36.719477,5.386678,23.642494,-181.36931,0.034641,6,cluster3
-14.073969,-96.659884,-18.715866,11.500817,19.745379,0.174937,24.473878,-80.840683,-0.051962,6,cluster3
-6.712424,-177.239755,-16.637075,2.442192,22.17025,10.347272,22.811109,-153.720514,-0.034641,4,cluster3
25.208579,-256.561446,-15.078923,-0.34641,55.425626,8.8681,21.079058,-231.8076,0.917987,5,cluster3
2.680522,-115.202856,-17.324665,28.267069,32.908965,-15.501855,23.122878,-117.255683,0.190526,6,cluster3
45.320512,-192.15751,-16.80815,15.640419,74.478185,-3.380963,22.222212,-183.022016,-0.415692,6,cluster3
101.795709,-292.722164,-17.334746,-0.381051,128.86458,17.017399,23.971583,-264.565184,-0.121244,7,cluster2
12.599908,-224.008625,-16.463905,6.425908,43.994091,2.868276,22.256853,-205.626578,-0.138564,6,cluster3
59.367392,-272.796651,-16.288587,13.371432,89.027412,-2.485493,22.222212,-261.211933,0.173205,5,cluster2
19.598952,-261.599497,-16.462346,3.602666,49.363448,7.690306,22.135609,-240.192942,-0.32909,6,cluster3
18.230147,-255.704081,-19.060907,19.554854,50.402679,-5.203081,24.854929,-247.214191,0.311769,8,cluster3
18.230147,-255.704081,-19.060907,19.554854,50.402679,-5.203081,24.854929,-247.214191,0.311769,8,cluster3
42.619639,-224.684298,-14.208948,14.566547,67.203571,-2.740104,20.368917,-216.139953,-0.103923,6,cluster6
8.578224,-189.471393,-17.160051,-2.753961,37.585503,16.599975,23.070917,-160.333588,-0.554256,5,cluster5
71.457107,-336.414877,-14.729741,8.469728,98.380486,2.243006,20.386238,-321.573904,-0.242487,6,cluster1
47.364731,-285.774458,-14.556086,8.487049,74.30498,2.040356,19.970546,-271.1838,-0.381051,6,cluster1
35.420682,-175.082381,-17.857201,-0.225167,64.08588,15.352898,23.555891,-148.412748,-0.155885,7,cluster5
28.240898,-353.600095,-16.290128,0.710141,56.811266,11.944222,22.343455,-328.585436,-0.086603,5,cluster5
83.604083,-293.988189,-14.551236,25.097416,109.638816,-13.418198,20.213033,-295.515303,-0.155885,6,cluster6
56.223305,-209.114755,-17.856509,-1.991858,85.736515,16.269153,23.122878,-181.116292,-0.381051,6,cluster5
88.209572,-346.943945,-13.513772,16.125393,113.102918,-5.930542,19.485572,-340.784149,-0.034641,6,cluster6
83.130108,-236.840298,-16.982429,15.415252,111.370867,-1.515544,23.001635,-226.327408,-0.294449,5,cluster2
85.336099,-299.703991,-14.551271,24.56048,111.197662,-12.742698,20.213033,-300.728742,-0.138564,6,cluster6
83.604083,-293.988189,-14.551236,25.097416,109.638816,-13.418198,20.213033,-295.515303,-0.155885,6,cluster6
65.095839,-224.600051,-14.214768,-5.092229,92.145103,15.131196,18.567585,-197.708577,-1.36832,6,cluster5
9.399251,-254.350518,-16.113858,20.940494,36.373067,-7.645272,21.80652,-250.698177,-0.051962,6,cluster3
20.73826,-191.101946,-15.426961,5.213473,46.245757,7.804621,21.061738,-172.801929,-0.242487,6,cluster3
45.641028,-219.385262,-19.76121,4.555294,77.769081,11.090321,25.772916,-195.111817,-0.225167,6,cluster4
53.539076,-323.041678,-18.895289,-5.559883,86.082925,19.068147,24.317993,-290.121628,-0.606218,5,cluster2
38.314124,-260.857816,-18.549104,-4.364768,69.455237,18.423824,23.936942,-229.641653,-0.450333,6,cluster4
69.74468,-360.451707,-14.554232,7.811549,97.860871,1.0808,19.797341,-345.965215,-0.086603,5,cluster1
224.542235,-498.530087,-14.905129,-1.238416,250.627752,13.589671,21.408148,-472.492237,0.025981,4,cluster1
69.74468,-360.451707,-14.554232,7.811549,97.860871,1.0808,19.797341,-345.965215,-0.086603,5,cluster1
118.462749,-314.631359,-16.290804,13.475355,144.799448,1.068675,21.286904,-303.762741,-0.796743,7,cluster1
30.006516,-200.612585,-14.732357,0.277128,58.196907,8.916598,20.368917,-177.840516,-0.32909,5,cluster3
-7.029494,-149.359037,-18.894042,5.975575,22.17025,10.607079,24.87225,-127.68249,-0.277128,6,cluster4
