@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.011013,0.039067,0.035163,0.089716,0.0441,0.005473,-0.020336,0.055973,-0.016423,0.028544,-0.006077,7
0.011013,0.039067,0.035163,0.089716,0.0441,0.005473,-0.020336,0.055973,-0.016423,0.028544,-0.006077,7
0.011013,0.039067,0.035163,0.089716,0.0441,0.005473,-0.020336,0.055973,-0.016423,0.028544,-0.006077,7
-0.024184,0.056692,0.041931,0.075568,0.032801,0.013557,-0.013873,0.057512,0.006007,0.04603,0.007301,6
0.011013,0.039067,0.035163,0.089716,0.0441,0.005473,-0.020336,0.055973,-0.016423,0.028544,-0.006077,7
-0.000993,0.055135,0.047473,0.117268,0.03734,0.048653,-0.038503,0.005939,0.013544,0.060773,-0.028264,4
0.003532,0.016112,0.055701,0.073065,0.055664,0.038,0.005432,0.057678,0.01025,0.021324,-0.023895,6
-0.004297,0.042737,0.04024,0.099886,0.065722,0.058192,-0.027775,0.048009,0.002061,0.022977,-0.027194,7
-0.007085,0.044294,0.029556,0.111458,0.045118,0.039454,-0.019266,0.04553,0.019928,0.046092,-0.026758,5
0.002457,0.019294,0.049077,0.084084,0.055027,0.040395,-0.000481,0.06191,0.002737,0.046729,-0.018614,5
-0.008968,0.058281,0.031764,0.106105,0.055904,0.086641,-0.057236,0.075721,-0.007095,0.044141,-0.057376,7
0.006235,0.043893,0.026265,0.131432,0.043492,0.063929,-0.014506,0.021473,0.016771,0.046062,-0.01208,5
0.011597,0.039252,0.011338,0.106941,0.051234,0.029957,-0.03244,0.043157,0.020905,0.027492,-0.014203,5
-0.022324,0.03143,0.018608,0.088185,0.048353,0.038209,-0.013563,0.070159,0.019529,0.055851,-0.051852,6
0.011597,0.039252,0.011338,0.106941,0.051234,0.029957,-0.03244,0.043157,0.020905,0.027492,-0.014203,5
-0.010599,0.002276,0.04295,0.08063,0.040911,0.038327,-0.02362,0.040752,0.004057,0.019714,-0.031536,6
-0.015822,0.037003,0.01186,0.085236,0.061681,0.025329,-0.010439,0.070847,0.019561,0.042399,-0.044977,7
-0.020148,0.002433,0.039333,0.078459,0.044904,0.032396,-0.022967,0.052256,0.0012,0.029491,-0.0274,5
-0.022324,0.03143,0.018608,0.088185,0.048353,0.038209,-0.013563,0.070159,0.019529,0.055851,-0.051852,6
-0.017623,0.037962,0.030846,0.095436,0.044421,0.051353,-0.016,0.057255,0.017172,0.041402,-0.041466,7
-0.017623,0.037962,0.030846,0.095436,0.044421,0.051353,-0.016,0.057255,0.017172,0.041402,-0.041466,7
-0.004614,0.057291,0.044483,0.102563,0.035564,0.054328,0.01596,0.069173,0.013115,0.041107,-0.024931,6
-0.004441,0.038273,0.02972,0.104791,0.054081,0.050376,-0.012729,0.053307,0.026159,0.018421,-0.000652,6
0.019748,0.014368,0.025703,0.119945,0.045128,0.040319,-0.006307,0.050454,0.027085,0.031405,-0.02586,6
0.002793,0.016977,0.030101,0.117311,0.045382,0.031344,-0.016753,0.05683,0.01944,0.047523,-0.014872,6
-0.004614,0.057291,0.044483,0.102563,0.035564,0.054328,0.01596,0.069173,0.013115,0.041107,-0.024931,6
-0.020425,0.025107,0.020265,0.085405,0.053873,0.024408,-0.022315,0.04942,-0.012476,0.033608,-0.022315,5
-0.014796,0.012766,0.022829,0.096825,0.04754,0.026459,-0.021898,0.04215,0.010506,0.050397,-0.007058,5
-0.017623,0.037962,0.030846,0.095436,0.044421,0.051353,-0.016,0.057255,0.017172,0.041402,-0.041466,7
-0.021531,0.031868,0.02924,0.100531,0.042494,0.033666,0.000099,0.037216,-0.019399,0.047254,-0.006313,5
-0.017877,0.044818,0.037656,0.097138,0.050809,0.06048,0.000334,0.071751,0.009798,0.038315,-0.017813,5
-0.020961,0.019075,0.033388,0.075736,0.053826,0.03452,-0.011778,0.065623,-0.007677,0.018697,-0.043926,7
-0.020961,0.019075,0.033388,0.075736,0.053826,0.03452,-0.011778,0.065623,-0.007677,0.018697,-0.043926,7
-0.020961,0.019075,0.033388,0.075736,0.053826,0.03452,-0.011778,0.065623,-0.007677,0.018697,-0.043926,7
-0.002165,0.028642,0.042874,0.095432,0.041735,0.045822,-0.004079,0.058326,0.026143,0.059761,-0.024215,7
-0.011639,0.042465,0.034197,0.097863,0.045621,0.026067,-0.015541,0.033654,-0.003632,0.050867,-0.013408,6
-0.004279,0.008905,0.058252,0.077626,0.031489,0.02846,-0.00455,0.046848,-0.019459,0.027114,-0.015071,5
-0.021531,0.031868,0.02924,0.100531,0.042494,0.033666,0.000099,0.037216,-0.019399,0.047254,-0.006313,5
-0.002165,0.028642,0.042874,0.095432,0.041735,0.045822,-0.004079,0.058326,0.026143,0.059761,-0.024215,7
-0.020961,0.019075,0.033388,0.075736,0.053826,0.03452,-0.011778,0.065623,-0.007677,0.018697,-0.043926,7
-0.017877,0.044818,0.037656,0.097138,0.050809,0.06048,0.000334,0.071751,0.009798,0.038315,-0.017813,5
-0.053974,0.01235,0.049345,0.059053,0.03302,0.005244,-0.019467,0.033262,0.037979,0.070129,-0.004491,5
0.001968,0.032121,0.036216,0.096259,0.04875,0.051267,-0.006638,0.041562,0.03948,0.020193,-0.027596,7
0.003282,0.032087,0.044601,0.097978,0.046361,0.043781,0.000581,0.049855,0.042609,0.029124,-0.021339,7
0.011858,0.015305,0.0373,0.098492,0.053976,0.048749,-0.02498,0.052985,0.024061,0.022107,0.000865,6
-0.005072,0.018023,0.053471,0.095794,0.050243,0.078166,-0.041738,0.020187,0.040738,0.075384,-0.028926,5
-0.019602,0.044075,0.04083,0.102756,0.032395,0.058464,-0.014479,0.039126,0.008318,0.060416,-0.00676,6
-0.012153,0.03412,0.040611,0.104638,0.037556,0.055473,-0.00012,0.061129,0.02213,0.053822,-0.023339,7
0.003592,0.006678,0.050429,0.078038,0.040453,0.033255,-0.018667,0.024043,-0.00593,0.046629,-0.032415,5
-0.000058,0.018354,0.04226,0.092184,0.035431,0.025196,-0.013607,0.044309,0.009074,0.026982,-0.009723,5
-0.019294,0.024201,-0.013109,0.108824,0.046363,0.016319,-0.017462,0.040603,-0.028647,0.002701,-0.039526,5
0.024235,0.051493,0.037236,0.108147,0.061325,0.060656,0.007811,0.056295,0.015879,0.053338,-0.056365,6
-0.000058,0.018354,0.04226,0.092184,0.035431,0.025196,-0.013607,0.044309,0.009074,0.026982,-0.009723,5
-0.019294,0.024201,-0.013109,0.108824,0.046363,0.016319,-0.017462,0.040603,-0.028647,0.002701,-0.039526,5
-0.013609,0.036256,0.031552,0.102287,0.052683,0.04298,0.005586,0.066029,0.032351,0.036946,-0.035357,6
0.004812,0.041407,0.028016,0.108535,0.046579,0.033389,0.01699,0.05746,0.033459,0.031829,-0.057855,6
-0.015768,0.050191,0.027826,0.109369,0.046353,0.037301,-0.00411,0.065232,0.017074,0.04222,-0.0421,6
-0.001777,0.007843,0.050163,0.079108,0.056405,0.037351,0.00373,0.068889,-0.003331,0.03957,-0.013198,5
-0.012287,0.056893,0.021948,0.084884,0.052044,0.024502,-0.014635,0.04528,-0.003818,0.013152,-0.050036,5
0.012936,0.040965,0.040856,0.111194,0.043973,0.042359,-0.014988,0.037499,0.019635,0.031096,-0.024194,5
0.029256,0.033072,0.051034,0.072514,0.085648,0.021486,-0.001515,0.041705,0.009287,0.046385,-0.032476,6
-0.006359,0.033795,0.045463,0.077365,0.052866,0.032539,0.00305,0.0548,0.020117,0.030063,-0.017677,7
-0.028182,0.05819,0.037069,0.074791,0.065347,0.061324,-0.01528,0.059569,0.012166,0.00851,-0.019766,7
-0.022889,0.037434,0.032611,0.074498,0.039485,0.015655,-0.013854,0.052452,0.020981,0.046727,-0.010201,5
0.003936,0.028631,0.048028,0.082044,0.057477,0.042387,-0.013532,0.057065,-0.00815,0.018518,-0.022664,6
0.029256,0.033072,0.051034,0.072514,0.085648,0.021486,-0.001515,0.041705,0.009287,0.046385,-0.032476,6
-0.010627,0.033746,0.029079,0.094852,0.051899,0.027419,-0.012905,0.032773,0.000102,0.047421,-0.025109,5
-0.006746,0.044572,0.033813,0.101094,0.037899,0.060038,-0.024807,0.005187,-0.008541,0.068701,-0.017765,5
-0.005386,0.035455,0.043461,0.113359,0.043192,0.049961,0.016869,0.071335,0.024158,0.068878,-0.039871,7
-0.020461,0.024662,0.049264,0.087637,0.031803,0.017037,-0.01598,0.038235,0.001172,0.041102,-0.015503,5
0.013553,0.011715,0.026672,0.096195,0.075435,0.037083,-0.046789,0.020914,0.030328,0.049626,-0.011702,5
-0.007513,0.015639,0.024949,0.08674,0.049903,0.019373,-0.031793,0.056201,0.031273,0.043507,-0.035829,5
-0.006532,0.02402,0.020378,0.090528,0.048559,0.018594,-0.037674,0.053266,0.023495,0.037057,-0.043453,4
-0.021346,0.03821,0.019474,0.082856,0.065524,0.030668,-0.009567,0.063247,0.018935,0.043115,-0.038624,7
-0.024098,0.015036,0.032795,0.077608,0.064388,0.026013,-0.010626,0.060554,0.001905,0.029648,-0.042757,7
-0.003696,0.046869,0.039835,0.099462,0.053198,0.049614,0.013518,0.069507,0.022121,0.045161,-0.028594,6
-0.006712,0.038661,0.03367,0.092221,0.048466,0.025153,-0.014435,0.034018,-0.001913,0.048154,-0.016098,6
0.007289,0.033998,0.022245,0.105524,0.053848,0.041688,-0.021934,0.053917,0.024881,0.054159,-0.029565,6
-0.017019,0.042976,0.023475,0.093289,0.044837,0.022212,-0.01065,0.055274,0.016037,0.055229,-0.048648,6
0.018034,0.051885,0.03481,0.103701,0.036027,0.025878,0.009371,0.066741,0.020413,0.043202,-0.02577,8
-0.011007,0.034992,0.044878,0.095253,0.057286,0.060192,0.004005,0.075281,0.007899,0.047598,-0.029882,7
-0.010087,0.038048,0.04029,0.106263,0.045066,0.056501,-0.003143,0.018501,0.006381,0.007817,-0.022725,5
0.000383,0.033914,0.031059,0.103585,0.062965,0.0772,-0.009608,0.068769,0.015309,0.063473,-0.015839,7
0.008643,0.049659,0.033854,0.097041,0.050904,0.030085,-0.010223,0.071444,0.018579,0.04325,-0.007272,7
0.013396,0.055928,0.005602,0.136677,0.039638,0.068821,-0.04363,0.036873,0.008395,0.041472,-0.108576,6
-0.011966,0.024017,0.027583,0.092496,0.04791,0.026593,-0.012489,0.041723,0.00681,0.03879,-0.009407,5
0.000383,0.033914,0.031059,0.103585,0.062965,0.0772,-0.009608,0.068769,0.015309,0.063473,-0.015839,7
0.002255,0.033955,0.032134,0.101377,0.064086,0.074437,-0.008853,0.071974,0.017487,0.060784,-0.014574,7
-0.002843,0.017899,0.057429,0.076338,0.044903,0.026992,0.010635,0.050542,0.005732,0.028819,-0.021454,7
-0.002894,0.057341,0.050312,0.111413,0.038256,0.068002,0.018021,0.046037,0.007796,0.041624,-0.041774,6
-0.003689,0.046067,0.023124,0.103636,0.026432,0.023963,-0.025748,0.053923,-0.004028,0.048349,-0.042975,7
-0.001915,0.04672,0.023972,0.102316,0.027089,0.020562,-0.025368,0.056412,-0.002981,0.047511,-0.042426,7
-0.007434,0.047296,0.022017,0.094821,0.044008,0.019597,-0.004874,0.070757,0.021298,0.036368,-0.048613,6
0.008107,0.035602,0.031873,0.106132,0.051806,0.050914,-0.003678,0.07089,0.010827,0.065072,-0.000914,6
0.006555,0.048081,0.037846,0.102904,0.031775,0.027118,-0.019277,0.03873,0.019642,0.048376,-0.006889,5
-0.009175,0.036791,0.051417,0.093404,0.035079,0.021762,0.000823,0.040429,0.017438,0.023534,-0.018391,6
0.016286,0.029026,0.037848,0.1125,0.05243,0.045397,0.017901,0.072055,0.032852,0.06537,-0.039601,6
-0.005018,0.031913,0.043023,0.088195,0.043556,0.003436,-0.015228,0.047945,0.000985,0.037503,-0.036811,6
0.023249,0.038975,0.037686,0.118315,0.044253,0.055262,-0.009871,0.068477,-0.001496,0.041459,-0.026115,6
0.006555,0.048081,0.037846,0.102904,0.031775,0.027118,-0.019277,0.03873,0.019642,0.048376,-0.006889,5
-0.010859,0.037628,0.036775,0.098602,0.049397,0.047323,-0.01004,0.059976,0.026062,0.040322,-0.016187,6
-0.006243,0.042287,0.035988,0.101933,0.042511,0.033871,0.009431,0.06473,0.014983,0.049473,-0.015675,7
0.016286,0.029026,0.037848,0.1125,0.05243,0.045397,0.017901,0.072055,0.032852,0.06537,-0.039601,6
-0.013772,0.015754,0.030378,0.087654,0.046825,0.024563,-0.011058,0.042832,0.011493,0.042956,-0.008631,5
-0.005018,0.031913,0.043023,0.088195,0.043556,0.003436,-0.015228,0.047945,0.000985,0.037503,-0.036811,6
-0.009175,0.036791,0.051417,0.093404,0.035079,0.021762,0.000823,0.040429,0.017438,0.023534,-0.018391,6
-0.011938,0.044222,0.037691,0.094739,0.03262,0.026543,-0.017171,0.037503,0.012646,0.039382,-0.017895,6
-0.002266,0.03063,0.048302,0.090075,0.037555,0.047464,-0.001997,0.061543,-0.005262,0.0444,-0.013817,6
-0.001219,0.043217,0.010214,0.106558,0.029858,0.025177,-0.026229,0.051922,0.007054,0.048208,-0.006101,6
-0.003879,0.042883,0.030943,0.094446,0.045262,0.035391,-0.020719,0.053209,0.021183,0.036506,-0.014388,6
-0.002266,0.03063,0.048302,0.090075,0.037555,0.047464,-0.001997,0.061543,-0.005262,0.0444,-0.013817,6
0.001587,0.029003,0.042243,0.086246,0.04525,0.053149,-0.005271,0.075253,-0.004427,0.044138,-0.006832,6
-0.010964,0.018117,0.026524,0.088665,0.044,0.013513,-0.008654,0.053543,-0.026532,0.03178,-0.002825,6
-0.007849,0.05444,0.030301,0.101345,0.048805,0.031872,-0.003578,0.058523,0.010693,0.037495,-0.016244,5
-0.001219,0.043217,0.010214,0.106558,0.029858,0.025177,-0.026229,0.051922,0.007054,0.048208,-0.006101,6
-0.011938,0.044222,0.037691,0.094739,0.03262,0.026543,-0.017171,0.037503,0.012646,0.039382,-0.017895,6
-0.018143,0.048016,0.032631,0.101543,0.037039,0.068059,-0.015459,0.05167,-0.006898,0.044812,-0.043347,7
-0.019741,0.012788,0.054308,0.078577,0.037509,0.030174,0.000061,0.044524,-0.00722,0.022863,-0.013215,5
-0.019741,0.012788,0.054308,0.078577,0.037509,0.030174,0.000061,0.044524,-0.00722,0.022863,-0.013215,5
-0.019741,0.012788,0.054308,0.078577,0.037509,0.030174,0.000061,0.044524,-0.00722,0.022863,-0.013215,5
0.019918,0.038095,0.046023,0.062789,0.110369,0.021391,0.004376,0.013314,0.003534,0.063587,-0.023753,6
0.021836,0.040112,0.044742,0.064009,0.110866,0.022128,0.00487,0.013217,0.002316,0.061241,-0.022421,6
-0.006222,0.013409,0.021688,0.097207,0.051536,0.025852,-0.020871,0.043038,0.009573,0.03409,-0.030286,6
-0.019741,0.012788,0.054308,0.078577,0.037509,0.030174,0.000061,0.044524,-0.00722,0.022863,-0.013215,5
-0.015183,0.016945,0.027222,0.090421,0.050532,0.024947,-0.009469,0.042119,0.012945,0.040575,-0.009757,6
-0.016876,0.007902,0.033297,0.085462,0.0459,0.019564,-0.022451,0.037755,0.011937,0.015862,-0.051191,5
-0.016876,0.007902,0.033297,0.085462,0.0459,0.019564,-0.022451,0.037755,0.011937,0.015862,-0.051191,5
-0.004665,0.040236,0.045707,0.076017,0.064121,0.057518,-0.021136,0.047644,0.029622,0.020903,0.013843,5
-0.016991,0.021616,0.026733,0.086834,0.050328,0.023762,-0.009342,0.044859,0.006552,0.038125,0.000409,5
-0.015183,0.016945,0.027222,0.090421,0.050532,0.024947,-0.009469,0.042119,0.012945,0.040575,-0.009757,6
-0.014318,0.016905,0.030176,0.090806,0.048318,0.023505,-0.013119,0.042594,0.0151,0.043456,-0.015576,6
0.005319,0.025438,0.027568,0.100222,0.045612,0.027045,-0.019405,0.048999,0.018085,0.033579,-0.033448,6
-0.016876,0.007902,0.033297,0.085462,0.0459,0.019564,-0.022451,0.037755,0.011937,0.015862,-0.051191,5
-0.003376,0.017863,0.052295,0.087881,0.054599,0.032383,0.003517,0.059315,0.015392,0.045825,-0.027417,6
-0.039577,0.056324,0.038828,0.086699,0.029806,0.031395,-0.018563,0.053706,0.000693,0.050842,-0.014741,6
0.009405,0.018758,0.032061,0.100053,0.043162,0.028387,0.003606,0.062565,0.020321,0.053726,-0.02289,6
0.007018,0.036426,0.039182,0.104595,0.043699,0.055326,0.010216,0.063762,0.014658,0.048421,-0.032998,7
-0.014642,0.028385,-0.003126,0.108424,0.04414,0.028911,-0.017574,0.042903,-0.030593,0.01339,-0.038599,5
-0.000454,0.038645,0.032695,0.10912,0.046668,0.066554,-0.011787,0.056375,0.010701,0.044163,-0.05891,7
-0.001849,0.03953,0.03589,0.093856,0.049816,0.050915,-0.014043,0.043272,0.03125,0.021139,-0.02691,6
0.009405,0.018758,0.032061,0.100053,0.043162,0.028387,0.003606,0.062565,0.020321,0.053726,-0.02289,6
-0.000474,0.003912,0.0524,0.082314,0.053422,0.042115,0.00396,0.056299,0.001579,0.037284,-0.033371,5
-0.028896,0.045682,0.041996,0.074996,0.043053,0.037498,-0.012305,0.055737,0.00543,0.033959,-0.005412,6
-0.004724,0.0433,0.028436,0.090218,0.043118,0.020831,-0.004724,0.061627,0.012721,0.055702,-0.017069,6
-0.006151,-0.003022,0.037173,0.082773,0.052839,0.033772,-0.017974,0.04123,0.010391,0.060823,-0.036722,6
-0.017359,0.050789,0.026541,0.089852,0.046822,0.04942,-0.015644,0.060996,0.007312,0.039864,-0.046211,7
-0.015456,0.042443,0.049853,0.111959,0.045548,0.012474,-0.034204,0.029926,0.015689,0.045352,-0.009492,5
-0.019949,0.044481,0.036078,0.1356,0.038352,0.035066,-0.027458,0.015221,0.003741,0.04766,-0.024244,5
0.002388,0.049309,0.020494,0.115298,0.036118,0.049876,-0.016455,0.024798,0.000345,0.045545,-0.027266,5
-0.017359,0.050789,0.026541,0.089852,0.046822,0.04942,-0.015644,0.060996,0.007312,0.039864,-0.046211,7
-0.001868,0.023558,0.041312,0.090086,0.045931,0.034937,-0.00644,0.047391,0.007594,0.046216,-0.036742,6
-0.006151,-0.003022,0.037173,0.082773,0.052839,0.033772,-0.017974,0.04123,0.010391,0.060823,-0.036722,6
-0.004724,0.0433,0.028436,0.090218,0.043118,0.020831,-0.004724,0.061627,0.012721,0.055702,-0.017069,6
-0.001455,0.035163,0.047885,0.083961,0.039946,0.029541,0.003294,0.049295,0.006065,0.026567,-0.032309,7
-0.012289,0.031641,0.04293,0.102386,0.042387,0.06405,-0.003444,0.010027,-0.024778,0.048896,-0.017698,5
0.006518,0.044133,0.033233,0.105996,0.046319,0.054439,-0.004472,0.069584,0.000851,0.060012,-0.036531,7
-0.004275,0.017812,0.056488,0.074361,0.039799,0.019411,-0.009003,0.05038,0.006693,0.042719,-0.022045,6
-0.012289,0.031641,0.04293,0.102386,0.042387,0.06405,-0.003444,0.010027,-0.024778,0.048896,-0.017698,5
-0.008326,0.033266,0.025808,0.093714,0.048835,0.022116,-0.023901,0.036379,0.032683,0.023749,-0.043044,6
-0.013439,0.053944,0.04078,0.093099,0.029659,0.038238,0.008225,0.054175,-0.003096,0.046021,-0.023648,6
-0.013439,0.053944,0.04078,0.093099,0.029659,0.038238,0.008225,0.054175,-0.003096,0.046021,-0.023648,6
0.006639,0.046841,0.035732,0.109213,0.048586,0.076883,-0.016246,0.063012,0.00243,0.05457,-0.042307,7
-0.003286,0.038503,0.027617,0.105652,0.041974,0.031392,-0.009237,0.0463,0.012708,0.070497,-0.029078,6
-0.009652,0.026678,0.045268,0.089334,0.048203,0.026983,-0.003949,0.045106,0.000088,0.037176,-0.044214,6
-0.031987,0.014874,0.015636,0.069665,0.075755,0.035804,-0.028184,0.068685,0.034109,0.056382,-0.06943,8
-0.009652,0.026678,0.045268,0.089334,0.048203,0.026983,-0.003949,0.045106,0.000088,0.037176,-0.044214,6
-0.031987,0.014874,0.015636,0.069665,0.075755,0.035804,-0.028184,0.068685,0.034109,0.056382,-0.06943,8
-0.009999,0.043841,0.021503,0.094458,0.056967,0.038998,-0.008353,0.073201,0.016063,0.045859,-0.043719,6
0.017076,0.039181,0.02582,0.119419,0.047174,0.074083,-0.013812,0.066106,-0.003995,0.051736,-0.02525,6
-0.015262,0.051767,0.045307,0.098617,0.044181,0.065587,-0.004929,0.062292,0.008524,0.051611,-0.015522,8
-0.017966,0.06063,0.047901,0.087367,0.027475,0.031984,0.01017,0.064533,0.003969,0.050894,-0.007722,5
0.013951,0.029531,0.041815,0.09057,0.067691,0.036104,-0.03709,0.026046,0.020285,0.03818,-0.001039,5
0.025055,0.018879,0.027311,0.116143,0.059416,0.037206,-0.020698,0.036855,0.010229,0.025147,-0.01966,6
-0.026249,0.049742,0.051484,0.079243,0.038316,0.020078,-0.013368,0.054462,0.010317,0.027261,0.003295,5
-0.020477,0.046628,0.049374,0.078512,0.040084,0.023398,-0.012856,0.054993,0.00971,0.025194,0.000022,6
0.000692,0.043693,0.035734,0.101795,0.055789,0.029032,-0.008799,0.048593,0.014112,0.021964,-0.020085,6
0.00158,0.042704,0.03448,0.1012,0.056908,0.028345,-0.008376,0.050621,0.014642,0.020054,-0.017846,6
-0.013556,0.039436,0.0411,0.077401,0.038471,0.007224,-0.026922,0.033913,0.021896,0.059122,-0.018183,5
0.014572,0.051357,0.02176,0.112759,0.053708,0.048598,-0.013981,0.046787,0.008872,0.039023,0.002207,5
0.020743,0.057027,0.031543,0.120932,0.056045,0.059033,0.002707,0.056758,0.010222,0.046031,-0.010201,6
-0.00148,0.020061,0.048187,0.092946,0.04545,0.017204,0.007341,0.039219,0.027951,0.039405,-0.02448,6
0.008362,0.033221,0.041957,0.09636,0.040946,0.051524,-0.0033,0.069922,-0.009802,0.041018,-0.010289,6
-0.007464,0.047063,0.020345,0.100243,0.04653,0.024301,-0.001092,0.077655,0.007148,0.061383,-0.044094,6
-0.00148,0.020061,0.048187,0.092946,0.04545,0.017204,0.007341,0.039219,0.027951,0.039405,-0.02448,6
0.020743,0.057027,0.031543,0.120932,0.056045,0.059033,0.002707,0.056758,0.010222,0.046031,-0.010201,6
0.014572,0.051357,0.02176,0.112759,0.053708,0.048598,-0.013981,0.046787,0.008872,0.039023,0.002207,5
-0.008131,0.019953,0.021632,0.101908,0.047572,0.041361,-0.033988,0.034449,-0.022483,0.029072,0.005511,7
-0.016031,0.041222,0.04578,0.079356,0.073174,0.062388,-0.024824,0.047865,0.036697,0.010017,-0.023545,6
0.005216,0.030976,0.033046,0.106316,0.060713,0.071827,-0.002126,0.075457,0.014122,0.063877,-0.017079,7
-0.003358,0.051684,0.029517,0.12086,0.045945,0.056776,-0.010485,0.058473,0.003591,0.052955,-0.053377,7
0.008354,0.028343,0.044171,0.106911,0.04988,0.055598,0.003881,0.055648,-0.00361,0.059787,-0.026465,8
0.008354,0.028343,0.044171,0.106911,0.04988,0.055598,0.003881,0.055648,-0.00361,0.059787,-0.026465,8
0.011967,0.027263,0.042055,0.104788,0.049639,0.05611,0.003388,0.056537,-0.005646,0.057723,-0.024548,8
-0.002941,0.047573,0.031687,0.103386,0.056263,0.045115,-0.002106,0.055778,0.020844,0.02972,-0.028998,6
-0.003358,0.051684,0.029517,0.12086,0.045945,0.056776,-0.010485,0.058473,0.003591,0.052955,-0.053377,7
-0.015366,0.036326,0.029493,0.098204,0.043019,0.036154,0.004416,0.064705,0.017037,0.058601,-0.027445,5
0.005279,0.054596,0.030401,0.103969,0.060558,0.064432,-0.009397,0.072757,0.005877,0.03787,-0.000906,5
-0.136027,0.041944,0.192651,0.268505,0.057073,0.071706,-0.065622,-0.013523,-0.121895,-0.019671,-0.055148,6
0.01166,0.034718,0.025837,0.102096,0.063694,0.03241,-0.028977,0.056615,0.013387,0.025521,-0.00758,6
0.013385,0.033284,0.025494,0.100337,0.063827,0.033405,-0.02832,0.05753,0.012014,0.024603,-0.008197,6
0.013385,0.033284,0.025494,0.100337,0.063827,0.033405,-0.02832,0.05753,0.012014,0.024603,-0.008197,6
0.015917,0.021437,0.054624,0.064957,0.057502,0.026713,-0.011954,0.050469,-0.025845,0.022475,-0.024641,5
0.013539,0.042847,0.042575,0.112862,0.04297,0.059312,0.014209,0.066904,-0.011436,0.035002,-0.039999,6
0.015917,0.021437,0.054624,0.064957,0.057502,0.026713,-0.011954,0.050469,-0.025845,0.022475,-0.024641,5
-0.012547,0.034347,0.022685,0.099034,0.05205,0.031517,-0.017972,0.02805,-0.003123,0.050292,-0.02049,5
-0.013307,0.033473,0.02214,0.100057,0.051733,0.031056,-0.017165,0.028027,-0.003149,0.051602,-0.019357,5
0.01166,0.034718,0.025837,0.102096,0.063694,0.03241,-0.028977,0.056615,0.013387,0.025521,-0.00758,6
-0.025648,0.013848,0.023132,0.089134,0.053967,0.02622,-0.005755,0.038948,0.007067,0.04339,-0.010086,5
-0.01516,0.018827,0.024732,0.090788,0.050858,0.027952,-0.010175,0.042385,0.006008,0.039946,-0.013726,5
-0.004855,0.042545,0.032247,0.112309,0.058655,0.07065,-0.009205,0.069695,0.011072,0.069373,-0.046426,7
